NAME:,run_3_1.csv,,
278.74,-11.33,5.57,-1.33
278.79,-13.61,1.73,-2.43
278.84,-2.31,-1.92,-0.27
278.89,-8.940001,7.06,-18.87
278.95,-2.3899999,-9.49,-13.69
279,10.01,-6.79,3.57
279.05,6.99,-3.73,-0.04
279.1,-4.12,-6.2,1.1
279.15,-9.29,-2.16,-0.75
279.2,-9.41,-1.77,-4
279.25,-7.37,3.65,-0.12
279.3,8.48,-2.31,4.51
279.35,10.01,0.86,-2.82
279.4,1.7700005,-17.22,10.36
279.45,-3.17,3.14,-1.96
279.51,-17.18,4.79,-2.55
279.56,-12.16,2.9,-3.61
279.61,2.75,-4.51,2.47
279.66,2.3199997,5.18,-10.32
279.71,-2.04,-3.8,-3.61
279.76,10.01,-4.71,11.34
279.81,5.34,-7.22,1.37
279.86,-7.84,-2.98,2.55
279.91,-8.2,-2.71,-3.26
279.96,-8.82,-2.55,-2.24
280.02,-7.41,1.22,-3.77
280.07,10.01,6.39,6.75
280.12,4.87,-5.65,7.61
280.17,3.4499998,-13.3,9.38
280.22,-5.33,4.94,-3.14
280.27,-16.24,3.88,-4.35
280.32,-4.19,-2.59,-3.49
280.37,-4.94,-5.37,0.04
280.42,7.299999,-6.39,-3.96
280.48,-0.6999998,-3.02,8
280.53,10.01,-2.51,-0.04
280.58,2.79,-9.69,3.14
280.63,-9.22,-0.35,2.71
280.68,-9.53,-1.29,-0.63
280.73,-8,1.8,-0.12
280.78,-1.7200003,-0.9,-10.43
280.83,10.01,8.04,-2.47
280.88,4.2799997,-15.1,11.02
280.93,3.1800003,1.84,3.18
280.98,-9.45,4.39,-2.47
281.04,-23.93,5.18,-6.71
281.09,7.1399994,3.37,10.83
281.14,3.42,-11.69,15.57
281.19,-6.3900003,-5.45,-0.63
281.24,10.01,2.79,1.22
281.29,5.5299997,-4.86,3.06
281.34,-9.92,-2.51,2.75
281.49,-3.5700002,0.9,-9.38
282.31,10.01,5.1,6.35
282.36,5.1800003,-7.57,10.4
282.41,0.75,-10.59,0.27
282.46,-4.67,7.85,-0.98
282.52,-15.65,4,-0.9
282.57,-5.21,-3.73,-6.47
282.62,-4.12,-4.51,3.49
282.67,10.01,-4.35,20.01
282.72,-18.16,6.79,-1.29
282.77,10.01,-0.94,-2.55
282.82,5.38,-3.84,2.2
282.87,-6.08,-0.75,2.75
282.92,-9.96,-5.53,-1.22
282.97,-8.23,-1.18,-2.67
283.02,-5.18,0.31,-7.77
283.08,10.01,3.49,1.53
283.13,7.26,13.22,7.18
283.18,2.67,-8.47,11.85
283.23,-8.08,5.3,-2.35
283.28,-15.02,3.41,-1.92
283.33,-5.21,0.12,-6.16
283.38,-3.25,-5.69,-1.8
283.43,10.01,-1.92,20.01
283.48,-9.88,1.41,10.28
283.54,10.01,1.57,4.94
283.59,3.5699997,-3.84,3.84
283.64,-6.35,-2.71,2.98
283.69,-10.35,-3.57,-1.06
283.74,-9.53,-2.51,-2.67
283.79,-5.25,-0.24,-5.61
283.84,10.01,10.36,7.41
283.89,4.4399996,-8.28,6.16
283.94,3.3000002,-13.77,6.43
283.99,-8.04,6.28,-4.12
284.05,-15.96,2.08,-2.9
284.1,-5.72,-2.98,-4.98
284.15,-0.5100002,-5.49,-1.53
284.2,-1.1700001,-7.41,-4.67
284.25,6.3999996,-4.86,6.63
284.3,10.01,-2.24,2.59
284.35,4.91,-5.81,2.12
284.4,-10.27,1.77,3.06
284.45,-8.51,-3.02,-2.04
284.5,-8,-1.06,-0.86
284.55,-6.12,0.27,-6.55
284.61,10.01,3.41,7.88
284.66,8.24,1.37,15.97
284.71,4.55,-5.96,9.34
284.76,-10.9,1.61,0.82
284.81,-17.85,1.33,-3.06
284.86,-5.25,1.57,1.61
284.91,-6,-3.26,0.55
284.96,10.01,-2.94,7.3
285.01,-10.9,1.06,-11.85
285.07,10.01,-0.78,4.55
285.12,7.2199993,-7.85,0.98
285.17,-5.45,-1.53,1.37
285.22,-8.39,-3.1,0.08
285.27,-9.8,-0.59,-4.04
285.32,-5.49,0.43,-7.81
285.37,10.01,5.26,3.18
285.42,9.73,-8.04,7.18
285.47,2.67,-7.57,8.59
285.52,-3.29,5.96,-7.3
285.58,-18.75,2.31,-3.33
285.63,-6.4700003,1.49,-6.04
285.68,0.19999981,-4.75,-0.51
285.73,10.01,-9.73,7.14
285.78,-5.18,-0.98,1.73
285.83,10.01,-0.27,3.45
285.88,4.59,-5.37,1.22
285.93,-10.47,1.06,3.88
285.98,-8.55,-1.65,-0.94
286.03,-8.86,-1.49,-1.77
286.08,-5.14,0.04,-12.67
286.14,10.01,7.34,-2.31
286.19,1.4899998,-7.57,14.87
286.24,2.5900002,-4.35,4.31
286.29,-10.2,7.92,-4.31
286.34,-18.279999,5.81,-3.73
286.39,-0.59000015,-2.94,0.67
286.44,-11.53,-2.04,1.77
286.49,10.01,-9.73,7.77
286.54,-5.76,-5.18,-3.02
286.6,10.01,-3.14,-3.92
286.65,1.2600002,-5.57,-2
286.7,-11.61,-0.31,0.31
286.75,-8.86,-2.43,-2.82
286.8,-7.25,1.06,-1.26
286.85,5.3,-3.61,-3.92
286.9,10.01,8.59,4.28
286.95,3.1400003,-17.18,-2.08
287,-0.7399998,13.77,1.06
287.05,-18.43,0.78,-3.57
287.11,-14.9,-3.45,-1.92
287.16,4.4700003,2.39,0.08
287.21,-17.81,4.43,-17.97
287.26,10.01,-20.01,-20.01
287.31,1.4899998,-6.35,6.2
287.36,6.549999,-11.3,1.88
287.41,-7.69,-4.94,-0.67
287.46,-10,-4.39,-1.73
288.28,-8.59,0.43,0.31
288.33,-6.4700003,0.98,-6.59
288.38,10.01,0.82,7.81
288.43,7.42,-6.32,13.49
288.48,-0.59000015,-12.83,-2.2
288.53,-6.12,7.65,-2.55
288.58,-18.16,0.94,-5.92
288.64,-3.8000002,-0.86,-0.59
288.69,-4.94,-3.26,1.02
288.74,10.01,-6.16,0.94
288.79,-14.55,2.9,0.12
288.84,10.01,1.65,4.9
288.89,1.7299995,-8.83,3.3
288.94,-8.12,-3.18,3.26
288.99,-9.02,0.47,-2.43
289.04,-7.96,0.63,-0.94
289.1,-5.72,-1.53,-9.65
289.15,10.01,4.63,10.16
289.2,-4.59,0.78,6
289.25,3.2200003,-10.51,0.86
289.3,-7.84,5.49,-4.39
289.35,-15.219999,5.41,-3.61
289.4,-2.5900002,0.82,0.75
289.45,-10.04,0.12,3.57
289.5,9.379999,-16.08,9.22
289.55,-5.72,-5.77,-5.77
289.61,9.969999,-2.47,2.67
289.66,2.5900002,-5.22,3.53
289.71,-11.92,-1.14,2.94
289.76,-8.63,-1.33,-0.82
289.81,-8.2,0.04,-0.78
289.86,-6.98,-1.06,-6.51
289.91,10.01,5.18,2.08
289.96,9.02,-8.59,11.45
290.01,6.08,-7.18,9.38
290.07,-10.63,1.33,-2.55
290.12,-20.470001,4.75,-4.43
290.17,-0.31000042,1.8,-2.86
290.22,-5.61,-3.96,-0.2
290.27,-6.08,-0.82,-20.01
290.32,-1.21,-6.39,-0.24
290.37,10.01,-0.16,20.01
290.42,2.9799995,-8.83,5.84
290.47,-10.08,-4.98,3.53
290.52,-7.02,-2.47,-2.31
290.58,-10.35,-1.33,-5.37
290.63,-5.88,0.39,-7.26
290.68,10.01,3.96,7.53
290.73,7.6900005,-19.02,12.91
290.78,1.4499998,-14.98,2.16
290.83,-9.45,2.82,-3.73
290.88,-19.34,2.2,-5.3
290.93,-3.17,-1.37,-2.94
290.98,-5.33,-1.77,4.28
291.03,10.01,-1.77,5.14
291.08,-10.39,-2.04,2.47
291.14,10.01,2.98,2.59
291.19,1.8900003,-6,1.69
291.24,-12.28,-0.43,5.18
291.29,-7.76,-4.35,-0.86
291.34,-7.84,-0.12,1.22
291.39,-5.65,0.94,-12.67
291.44,10.01,5.69,-0.94
291.49,3.6499996,-17.18,16.79
291.54,-1.6400003,-1.77,-1.49
291.6,-13.1,7.81,-1.45
291.65,-15.33,3.02,-2.08
291.7,2.3599997,-3.61,-2.71
291.75,-14.43,4.28,-16.55
291.8,4.16,-12.24,-20.01
291.85,9.65,-9.18,-7.57
291.9,10.01,-4.35,2.16
291.95,-4.31,-6.59,2.31
292,-10.12,-2.75,1.96
292.05,-11.88,-1.26,-5.88
292.11,-8.23,3.45,-0.08
292.16,7.34,-5.06,13.02
292.21,10.01,-2.12,10.55
292.26,-3.4099998,-16.67,1.61
292.31,-4.12,9.14,-2.86
292.36,-20.98,3.41,-8.75
292.41,1.6899996,-3.3,2.39
292.46,-0.10999966,-2.47,-15.02
292.51,-2.94,-1.45,-10.12
292.56,10.01,0.63,12.36
292.61,7.9699993,-7.14,2.08
292.67,-6.23,-5.61,2.39
292.72,-9.14,-4,-0.59
292.77,-8.78,1.06,-2.82
292.82,-7.5699997,-0.04,-3.1
292.87,10.01,11.73,10.24
292.92,7.7299995,6.71,11.18
292.97,2.9099998,-17.81,6.83
293.02,-3.06,7.41,-2.86
293.07,-17.69,3.41,-2.47
293.12,-10,1.33,-2.59
293.18,2.08,-4.82,0.43
293.23,10.01,-1.18,20.01
293.28,-7.21,-3.77,-5.77
293.33,10.01,5.14,4
293.38,2.08,-9.38,5.33
293.43,-10.67,-1.29,2.16
294.79,-4.51,-5.1,-3.33
294.84,10.01,3.57,6.04
294.89,4.91,-10.2,2.86
294.94,-11.41,-0.86,3.02
294.99,-7.21,-0.9,-2.98
295.05,-8.08,0.9,-1.53
295.1,-3.8000002,0.9,-13.26
295.15,10.01,5.14,-3.69
295.2,7.8500004,-12.79,7.02
295.25,0.59000015,-0.24,3.26
295.3,-10.16,2.31,-3.45
295.35,-20.98,5.81,-3.41
295.4,4,-2.63,-0.55
295.45,-15.1,2.86,-4.82
295.5,10.01,-16.51,-8.87
295.55,1.96,-1.37,-6.94
295.61,6.040001,-2.2,-4.12
295.66,-10.82,-9.26,3.61
295.71,-5.49,-1.8,-1.37
295.76,-8.63,-3.18,-5.69
295.81,-1.25,-2.55,-11.96
295.86,10.01,2.16,-3.73
295.91,1.8900003,5.69,3.22
295.96,4.16,0.98,5.26
296.01,-6.4700003,1.37,-1.73
296.07,-11.8,7.57,-3.14
296.12,-4.43,-1.57,3.02
296.17,-13.77,0.2,-2.75
296.22,10.01,-14.67,-1.02
296.27,-6.4700003,0.31,-2.2
296.32,10.01,-3.22,7.02
296.37,5.49,-11.96,6.9
296.42,-1.6800003,-2.75,3.1
296.47,-8.78,-5.53,-1.29
296.52,-7.5699997,0.55,-0.43
296.58,-6.08,-2.43,-11.22
296.63,10.01,8.36,-0.55
296.68,2.12,-7.49,4.75
296.73,2.5100002,-3.33,7.02
296.78,-0.4300003,5.61,3.02
296.83,-10.39,-1.73,-2.39
296.88,-13.77,4.55,-1.33
296.93,-4.39,-4.86,-0.43
296.98,4.83,1.49,4.59
297.03,-2.12,0.86,6.86
297.08,10.01,-1.84,7.57
297.14,6.59,-9.26,2.9
297.19,-0.59000015,-5.49,2.39
297.24,-9.18,-1.77,2.71
297.29,-9.65,-0.47,-1.02
297.34,-6,-0.39,-3.3
297.39,10.01,-0.43,5.26
297.44,2.3199997,1.45,-3.06
297.49,9.85,-7.41,17.02
297.54,-5.53,7.77,5.37
297.6,-14.860001,-0.31,0.12
297.65,-14.79,3.49,-3.77
297.7,-3.88,-3.92,2.63
297.75,-13.22,-1.57,-5.1
297.8,10.01,-6.2,2.59
297.85,-8.71,0.75,-6.59
297.9,8.950001,-1.33,2.59
297.95,3.5299997,-5.69,-0.59
