"NAME:","run_5_1"
"EXPERIMENT TIME:","Thu Jun 01 21:51:35 GMT+03:00 2023"
"ACTIVITY TYPE:","Running"
"COUNTS OF ACTUAL STEPS:","133"
"  "," "
"Time [sec]","ACC X","ACC Y","ACC Z"
"17.095983104000002","-8.24","0.67","-4.51"
"17.179869184","1.41","-0.39","0.27"
"17.255366656","-0.55","0.63","-2.82"
"17.339252736000002","-5.49","1.49","-10.67"
"17.414750208","-19.77","-5.02","-11.41"
"17.507024896","-20.01","2.51","-7.53"
"17.582522368","-2.71","0.47","-1.96"
"17.674797056000003","-1.37","0.47","0.47"
"17.750294528","-0.86","-0.20","-2.82"
"17.842569216","-15.73","-1.49","-13.69"
"17.926455296","-20.01","-0.43","-11.18"
"17.993564160000002","-14.32","3.22","-7.61"
"18.07745024","2.35","-3.06","-0.94"
"18.16133632","-0.39","0.47","-1.61"
"18.2452224","-4.43","2.31","-2.31"
"18.329108480000002","-20.01","0.71","-10.43"
"18.396217344","-20.01","4.82","-12.32"
"18.488492032","-5.81","-0.78","-2.98"
"18.555600896","1.37","2.00","0.08"
"18.647875584","-2.04","1.53","-2.63"
"18.740150272","-17.14","0.55","-8.00"
"18.815647744","-20.01","-1.26","-8.90"
"18.907922432","-15.46","2.98","-10.28"
"18.983419904","-2.71","0.04","-0.59"
"19.058917376","-1.53","1.88","2.35"
"19.142803456000003","-2.75","0.31","-3.30"
"19.226689536000002","-15.97","-0.31","-9.85"
"19.310575616","-20.01","0.20","-8.67"
"19.394461696","-12.91","1.77","-6.08"
"19.478347776","0.82","-1.73","-0.04"
"19.612565504000003","-0.39","0.20","-3.26"
"19.62934272","-8.71","-1.06","-5.33"
"19.7132288","-20.01","4.98","-9.26"
"19.771949056","-18.91","1.02","-7.92"
"19.864223744","-3.26","1.57","-2.47"
"19.948109824000003","-1.84","1.53","-0.90"
"20.031995904000002","-2.00","-0.51","-0.35"
"20.107493376","-20.01","3.80","-12.04"
"20.191379456","-20.01","6.47","-10.63"
"20.283654144","-12.91","0.86","-4.94"
"20.359151616000002","2.04","0.20","-1.41"
"20.451426304","-1.53","0.51","-3.77"
"20.518535168","-7.06","-2.98","-3.18"
"20.585644032","-20.01","5.45","-5.10"
"20.669530112","-20.01","4.08","-9.30"
"20.753416192","-1.57","-0.39","-2.39"
"20.854079488","-2.04","2.04","-0.20"
"20.937965568000003","-2.55","-1.06","-2.75"
"21.021851648000002","-16.51","1.61","-5.14"
"21.09734912","-19.38","6.90","-6.67"
"21.1812352","-14.51","0.98","-6.55"
"21.273509888000003","1.06","0.51","-0.75"
"21.340618752","-1.57","-0.47","-2.20"
"21.407727616000003","-7.26","0.24","-3.02"
"21.483225088","-20.01","5.26","-10.16"
"21.567111168","-19.46","3.22","-8.71"
"21.650997248000003","-5.14","1.41","-2.71"
"22.14592512","-5.61","-1.49","1.06"
"22.666018816","-2.08","3.14","-0.59-17.42"
"22.682796032000002","-20.01","7.45","-8.16-14.04"
"22.691184640000003","1.61","0.90","-2.08"
"22.741516288","-3.69","-0.75","-4.20-5.49"
"22.749904896","-20.01","4.16","-8.12"
"22.766682112","-10.00","1.92","-5.14"
"22.775070720000002","1.96","-2.20","2.55"
"22.783459328000003","-0.98","1.57","-3.80"
"22.825402368000002","-8.39","-1.69","-9.02"
"22.867345408000002","-20.01","3.65","-9.10"
"22.926065664000003","-20.01","0.00","-8.04"
"23.009951744000002","-4.35","-0.39","-0.98"
"23.102226432000002","1.84","2.55","0.04"
"23.186112512","-4.39","-1.92","-3.49"
"23.269998592","-18.71","3.77","-11.38"
"23.36227328","-20.01","0.67","-7.14"
"23.437770752000002","-11.73","3.02","-8.51"
"23.538434048000003","2.47","-3.14","2.98"
"23.622320128000002","-2.08","2.28","-3.65"
"23.714594816","-4.28","1.29","-4.12"
"23.781703680000003","-20.01","2.00","-9.61"
"23.840423936","-20.01","2.86","-7.88"
"23.907532800000002","-3.88","-0.47","-2.59"
"23.974641664","-0.63","1.65","2.51"
"24.07530496","-2.90","1.77","-3.45"
"24.159191040000003","-12.71","1.80","-13.57"
"24.259854336","-19.46","2.12","-10.16"
"24.360517632","-17.50","-0.47","-7.45"
"24.419237888","0.12","1.65","-0.94"
"24.49473536","-5.10","0.27","0.35"
"24.587010048","-2.20","2.16","-1.53"
"24.637341696","-18.24","-0.63","-13.14"
"24.721227776000003","-20.01","4.82","-11.26"
"24.813502464000003","-10.36","0.24","-5.53"
"24.914165760000003","4.08","0.24","0.08"
"24.981274624","-3.57","-1.29","-3.22"
