NAME:,walk_3_1.csv,,
1191.19,10.01,-5.69,7.85
1191.24,-10.04,2.35,1.06
1191.29,-0.59000015,-5.33,1.02
1191.34,-3.5700002,-1.88,0.04
1191.39,-1.1300001,-3.69,-0.35
1191.44,-0.5500002,-3.45,0.43
1191.49,-2.04,-3.61,0
1191.55,-1.25,-3.53,-0.39
1191.6,-0.47000027,-3.22,-0.31
1191.65,-2,-4.47,1.37
1191.7,-1.7200003,-3.69,0.63
1191.75,-1.7200003,-3.73,0.31
1191.8,-0.03999996,-4.55,0.43
1191.85,-0.31000042,-6.43,0.51
1191.9,1.6499996,-7.02,-1.06
1191.95,1.96,-4.9,-3.49
1192,-0.8999996,0.43,-0.71
1192.06,1.2600002,-6.04,3.1
1192.11,0.5500002,-3.96,0.75
1192.16,-2.94,-1.77,1.65
1192.21,-2.23,-4.59,0.63
1192.26,-3.7600002,-1.37,0.71
1192.31,-4.51,-0.71,2.82
1192.36,-4.51,-0.78,3.92
1192.41,-3.65,0.31,5.57
1192.56,3.8500004,-2.86,4.59
1192.62,-4.67,0.75,-0.86
1192.67,-0.9399996,-4.35,0
1192.82,-2.4299998,-4.71,0.98
1192.87,-1.8800001,-4.12,0.16
1192.92,-2.19,-4.47,0.75
1193.07,0.35999966,-5.3,-1.26
1193.13,0.6700001,-5.53,1.57
1193.18,1.8500004,-6.71,-0.82
1193.23,1.0600004,-3.18,-3.96
1193.28,2.9399996,-3.22,-0.12
1193.33,2.3999996,-5.3,2.43
1193.38,-1.4499998,-2.79,-0.12
1193.43,-2.3899999,5.18,-1.14
1193.48,-4.43,0.16,-1.02
1193.53,-4.59,-0.51,2.31
1193.58,-4.86,-0.82,4.04
1193.64,-4.55,0.08,6.32
1193.79,-1.1700001,-0.24,0.78
1193.84,-6.23,-0.16,-0.27
1193.89,3.2200003,-8.94,1.14
1193.94,-4.04,-3.37,-0.12
1193.99,0.6300001,-2.75,0.31
1194.04,-2.7399998,-4.86,0.2
1194.09,-2.31,-3.14,-0.39
1194.15,-2.23,-3.84,0.98
1194.2,-1.4099998,-3.96,0.12
1194.25,-0.35000038,-4.86,0.08
1194.3,-0.8999996,-7.06,1.33
1194.35,6.51,-5.06,-2.75
1194.4,-0.39000034,-4.82,-5.1
1194.45,2.79,-4.59,0.43
1194.5,1.0200005,-5.37,-0.71
1194.55,-2.8600001,-2.82,-0.35
1194.6,-1.6400003,3.41,-1.26
1194.66,-1.21,-2.04,-0.12
1194.71,-4.86,-1.77,2.16
1194.76,-4.51,-1.41,3.92
1194.91,0.35999966,-1.1,10.16
1195.73,-3.17,-0.35,0.82
1195.78,-2.27,6.16,0
1195.83,-4.59,-0.94,1.53
1195.88,-5.96,-0.39,2.79
1195.93,-4.9,-0.12,5.45
1195.98,1.2200003,-5.06,6.43
1196.03,2.1599998,-3.49,11.61
1196.08,2.63,-3.22,1.29
1196.14,-3.6100001,1.02,-1.69
1196.19,-2.6599998,-5.26,-0.59
1196.24,-0.77999973,-0.27,3.84
1196.29,-2.4299998,-2.51,-0.12
1196.34,-3.1,-5.49,0.78
1196.39,-3.06,-3.26,-0.2
1196.44,-1.8000002,-3.65,0.16
1196.49,-1.1700001,-3.77,-0.2
1196.54,-0.10999966,-4.35,-1.02
1196.59,1.0200005,-6.47,0.2
1196.65,3.3400002,-8.24,-1.26
1196.7,-0.31000042,-2.35,-5.26
1196.75,1.7299995,-5.84,1.61
1196.8,2.63,-4.39,-0.67
1196.85,-1.29,-1.57,-0.86
1196.9,-3.7600002,-2.94,0.43
1196.95,-4.7,-0.2,1.26
1197,-5.69,0.9,1.88
1197.05,-6.27,-0.24,5.73
1197.1,-0.18999958,-6.24,5.96
1197.16,5.1400003,-2.28,9.49
1197.21,1.6499996,-2.71,0.82
1197.26,-7.65,0.04,-2.75
1197.31,1.5299997,-5.73,-1.26
1197.36,-3.4099998,-3.65,3.49
1197.41,-2.23,-3.73,0.31
1197.46,-2.94,-4.16,0.51
1197.51,-2.98,-3.33,-0.16
1197.56,-2.04,-3.49,0.43
1197.61,-0.7399998,-3.92,0.39
1197.67,-0.5100002,-6.12,-1.69
1197.72,1.3000002,-4.9,0.35
1197.77,3.0200005,-6.83,-1.29
1197.82,-0.65999985,-4.12,-4.43
1197.87,3.8100004,-3.26,-0.04
1197.92,4.04,-4.63,2.08
1197.97,-1.96,-1.14,1.02
1198.02,-4.23,-4.2,0.94
1198.07,-5.76,-0.59,1.45
1198.12,-5.41,0.78,1.69
1198.18,-6.23,-0.12,4.16
1198.23,-2.8200002,-3.22,7.45
1198.28,6,-6.59,8.83
1198.33,2.4700003,-3.37,7.57
1198.38,-1.5699997,-0.63,0.75
1198.43,-2.15,-1.1,1.49
1198.48,1.2600002,-6.24,3.65
1198.53,-6.74,-2.9,2.28
1198.58,-0.59000015,-3.8,1.73
1198.63,-1.4899998,-2.35,0.24
1198.69,-3.1,-3.37,-0.39
1198.74,-1.0200005,-3.96,0.12
1198.79,-0.47000027,-5.02,1.29
1198.84,-0.59000015,-6.51,-0.12
1198.89,3.5699997,-5.45,-3.57
1198.94,2.08,-3.06,-1.92
1198.99,-0.18999958,-3.88,1.45
1199.15,-6.12,-0.24,-0.39
1199.2,-4.23,-0.67,1.65
1199.25,-5.53,-0.39,2.04
1199.3,-5.8,-0.2,4.28
1199.35,-2.8200002,-2.43,7.06
1199.4,6.120001,-2.67,8.32
1199.45,8.040001,-3.22,2.59
1199.5,-5.14,-0.67,-3.18
1199.55,-0.97999954,-4.98,-0.27
1199.6,-2.4299998,-2.43,3.69
1199.66,-3.8400002,-2.79,0.08
1199.71,-3.29,-4.86,1.84
1199.76,-2.6999998,-4,0.94
1199.81,-1.8400002,-6,-0.75
1199.86,-1.6400003,-1.8,0.2
1199.91,-0.5500002,-4.94,-2.08
1199.96,2.5900002,-6.08,0.27
1200.01,4.08,-6.83,-1.41
1200.06,0.78999996,-1.22,-3.1
1200.11,2.5500002,-3.8,2.12
1200.17,1.2600002,-6.86,2.24
1200.22,-2.31,-0.43,-0.55
1200.27,-3.4899998,4.39,-0.24
1200.32,-3.8400002,-2.75,2.28
1200.37,-5.33,0.43,3.61
1200.42,-5.14,-0.12,6.32
1200.47,2.9399996,-6.08,6.86
1200.52,3.0200005,-3.18,8.87
1200.57,-1.96,0.12,1.96
1200.62,-5.02,-2.82,-0.55
1200.68,2.5900002,-2.39,1.22
1200.73,-5.57,-2.12,0.35
1200.78,-0.97999954,-3.84,1.49
1200.83,-3.33,-3.84,0.27
1200.88,-3.4499998,-4,-0.24
1201.69,-9.33,-0.2,-2.86
1201.75,4.67,-9.22,0.55
1201.8,-5.49,-3.73,0.94
1201.85,-1.29,-3.37,1.33
1201.9,-2.4699998,-5.53,1.18
1201.95,-2.35,-4.12,0.71
1202,-0.4300003,-4.82,-0.43
1202.05,-0.35000038,-3.65,-0.55
1202.1,-0.07999992,-8.39,-0.04
1202.15,3.8900003,-6.24,-4.12
1202.2,-0.85999966,-2.51,-2.31
1202.26,3.4499998,-5.26,2.51
1202.31,2.3999996,-3.77,2.71
1202.36,-6.55,-3.49,2.86
1202.41,-4.63,0.75,0.43
1202.46,-5.1,-0.35,1.02
1202.61,4.59,-8.47,7.96
1202.66,-2.6599998,-2.24,10.2
1202.71,5.2200003,-1.33,-0.39
1202.77,-5.65,0.27,-0.71
1202.92,-0.9399996,-2.24,0.31
1202.97,-3.7199998,-4.35,0.47
1203.02,-3.17,-4.71,1.61
1203.07,-0.59000015,-4.08,0.16
1203.12,-0.4300003,-5.26,-0.51
1203.17,1.1800003,-5.3,-0.04
1203.33,1.3400002,-0.9,2.04
1203.38,2.83,-8.59,5.18
1203.43,-3.6100001,-4.59,0.24
1203.48,-4.7,1.06,-0.75
1203.53,-5.49,-1.18,2.51
1203.58,-6.55,1.37,1.77
1203.63,-6.31,0,4.39
1203.68,3.8500004,-5.45,9.73
1203.73,1.2600002,-1.1,5.69
1203.79,-0.5100002,1.33,3.14
1203.84,-3.92,-5.33,2.55
1203.89,3.4899998,0,3.84
1203.94,-6.63,-3.8,0.75
1203.99,-0.6199999,-3.61,2.75
1204.04,-3.4499998,-2.39,-0.39
1204.09,-2.5900002,-3.3,1.61
1204.25,-0.47000027,-7.45,0.63
1204.3,2.08,-6.16,-3.73
1204.35,0.6700001,-5.14,-3.14
1204.4,3.42,-1.49,1.22
1204.45,1.3000002,-7.37,3.57
1204.5,-3.06,-2.04,0.9
1204.55,-5.1,-4.98,-0.9
1204.6,-4.78,-0.59,0.55
1204.86,4.95,-0.63,-1.33
1204.91,-6.4300003,1.33,-3.22
1204.96,2.4300003,-9.96,0.47
1205.01,-4.19,-3.69,1.1
1205.06,-1.4499998,-3.65,0.59
1205.11,-3.1399999,-4.9,0.31
1205.16,-3.96,-4.04,0.94
1205.21,-1.21,-3.37,-0.9
1205.27,0.4300003,-4.39,-0.39
1205.32,0.47000027,-6.16,-0.04
1205.37,1.3800001,-6.51,-2.71
1205.42,0.8699999,-4.9,-5.22
1205.47,1.4899998,-2.31,-0.04
1205.52,4.51,-4.82,0.63
1205.57,-1.1000004,-2.28,2.59
1205.62,-7.06,-4.51,2
1205.67,-5.18,-0.75,1.77
1205.72,-6.35,0.35,1.29
1205.78,-6.4300003,0.67,3.61
1205.83,-1.0200005,-5.84,7.06
1205.88,6.08,-1.45,8.47
1205.93,-0.8999996,-3.96,5.22
1205.98,2.4300003,-4.04,0.59
1206.03,-4.74,-2.47,0.04
1206.08,2.3999996,-4.59,2.94
1206.13,-4.35,-1.61,-0.67
1206.18,-2.04,-3.84,1.26
1206.23,-3.8000002,-4.04,1.14
1206.29,-2.5900002,-4.47,1.69
1206.34,-1.3299999,-3.73,-0.24
1206.39,0.4300003,-4.28,-2.24
1206.44,0.8699999,-6.04,1.22
1206.49,2.9099998,-8.2,-1.49
1206.54,-1.6800003,-4.94,-4.67
1206.59,2.1999998,-4.75,0.39
1206.64,5.1400003,-5.92,-0.39
1206.69,0.27999973,-1.26,1.69
1207.74,5.9300003,-6.43,1.53
1207.79,-0.39000034,-3.02,0.86
1207.84,-6.7799997,2.16,-0.35
1207.89,-6.12,0.39,0.12
1207.94,-4.7,0.75,1.88
1207.99,-6.4700003,-0.63,4.12
1208.04,-3.6799998,-1.61,6.98
1208.09,10.01,-4.59,8.67
1208.15,3.0200005,-3.49,3.3
1208.2,-3.37,-0.16,-0.27
1208.35,-5.37,-4.71,1.18
1208.4,-2.15,-3.61,2.04
1208.45,-4.12,-1.53,-0.43
1208.5,-2.6599998,-3.33,0.86
1208.55,0.4300003,-4.08,-0.75
1208.6,0.07999992,-5.33,-2.08
1208.66,0.8299999,-5.84,0.51
1208.71,4.83,-5.33,-3.22
1208.76,-3.8400002,-4.24,-1.65
1208.81,4.59,-6.51,3.96
1208.96,-6.23,-0.67,1.53
1209.01,-5.8,-0.51,2.16
1209.06,-6.74,-0.35,3.92
1209.11,-4.08,0.35,6
1209.17,4.08,-5.65,9.85
1209.22,8.120001,-2.04,7.88
1209.27,-3.4099998,-1.29,6
1209.32,-10.08,-2.24,1.22
1209.37,4.9799995,-1.18,5.96
1209.42,-9.49,-1.96,-0.94
1209.47,-0.6199999,-3.73,0.9
1209.52,-2.3899999,-4,1.18
1209.57,-2.4299998,-3.53,-0.35
1209.62,-0.7399998,-2.79,-1.69
1209.68,-0.31000042,-4.9,-0.55
1209.73,0.39999962,-6.59,-0.08
1209.78,4,-5.33,-2.43
1209.83,1.0600004,-5.33,-2.75
1209.88,3.0200005,-2.71,2.28
1209.93,1.96,-4.86,3.45
1209.98,-3.33,-0.75,1.1
1210.03,-6.04,-0.16,0.2
1210.08,-6.67,-4.04,0.67
1210.13,-5.65,1.22,2.39
1210.19,-5.61,-0.2,6.67
1210.24,2.83,-4.75,7.3
1210.29,-0.8999996,0.47,8.87
1210.34,8.01,-4.39,-0.47
1210.39,-8.63,1.77,-0.2
1210.44,1.4099998,-6.51,-2.08
1210.49,-3.33,-2.24,1.92
1210.54,-1.8400002,-5.22,1.06
1210.59,-2.98,-3.8,0
1210.64,-2.8600001,-1.96,-0.47
1210.69,-2.27,-4.04,1.69
1210.75,-1.4499998,-4.98,0.12
1211,4.4700003,-2.31,0.67
1211.05,2.71,-3.37,3.33
1211.1,-4.47,-2.24,0.98
1211.15,-5.14,0.12,0.94
1211.2,-4.39,1.29,1.26
1211.26,-5.61,1.1,1.33
1211.31,-4.86,-1.37,5.77
1211.36,0.3199997,-3.96,7.14
1211.41,2.71,-3.22,8.32
1211.46,8.120001,-4,4.75
1211.51,-8,2.2,-3.33
1211.56,1.2600002,-4.28,-2.2
1211.61,-2.7800002,0.39,3.84
1211.66,-4.82,-2.9,1.22
1211.71,-2.98,-4.43,2.2
1211.77,-3.6100001,-2.94,-0.12
1211.92,-0.4300003,-4.35,-1.18
1211.97,0.6700001,-6.08,-0.31
1212.02,3.6099997,-6.79,-2.35
1212.07,1.4899998,-4.71,-3.02
1212.12,1.6499996,-1.96,0.55
1212.17,2.5100002,-6.94,3.84
1212.22,-3.33,-2.2,0.98
1212.28,-4.39,-2.59,1.18
1212.33,-5.18,-0.75,1.26
1212.38,-6.04,0.43,2.47
1212.43,-5.69,-0.47,5.02
1212.48,1.1800003,-4.63,6.55
1212.63,-4.43,0.08,-0.98
1212.68,-4.43,-5.81,-0.98
1212.73,-0.18999958,1.8,3.26
1212.79,-4.19,-1.8,-1.06
1213.69,-3.06,-2.31,-2.51
1213.74,-2.4299998,-3.84,1.22
1213.8,0.78999996,-0.24,3.84
1213.85,-4,-1.26,-0.86
1213.9,-2.5900002,-5.14,1.49
1213.95,-4.7,-4.35,1.29
1214,-2.9,-4.59,1.88
1214.05,-0.27000046,-4.16,-0.59
1214.1,-0.5100002,-5.57,-1.14
1214.15,1.1000004,-6.94,1.02
1214.2,4.9799995,-6.9,-5.92
1214.25,-0.7399998,-0.39,-0.51
1214.31,4.51,-6.59,1.84
1214.36,0.78999996,-6.98,0.59
1214.41,-7.84,-3.88,0.98
1214.46,-5.92,-0.31,1.02
1214.51,-6.08,0.16,1.61
1214.56,-6.3900003,-0.16,3.33
1214.61,-3.4499998,-0.39,7.41
1214.66,9.93,-4.75,8.43
1214.81,-2.9,-3.96,0.67
1214.87,1.2600002,-0.98,1.33
1214.92,-5.25,-1.96,-0.39
1214.97,-2.4699998,-4.04,0.86
1215.02,-3.33,-4.04,0.24
1215.07,-2.4699998,-5.02,0.9
1215.12,-0.5100002,-3.92,0.43
1215.17,-0.4300003,-6.79,-2.12
1215.22,1.1800003,-6.43,1.14
1215.27,5.0200005,-6.43,-5.81
1215.32,0.3199997,1.1,-0.27
1215.38,8.870001,-7.49,1.65
1215.43,-2.8600001,-5.37,0.94
1215.48,-6.67,-3.22,-0.27
1215.53,-5.25,0.31,0.94
1215.58,-5.72,0.43,1.65
1215.63,-5.72,0.78,4.47
1215.68,-3.65,-2.47,8.98
1215.73,10.01,-1.1,6.2
1215.78,3.2600002,-2.59,2.2
1215.83,-4.31,-3.26,-2.63
1215.89,-0.22999954,-2.43,1.41
1215.94,-2.8200002,-2.43,2.82
1215.99,-4.78,-3.06,-0.39
1216.04,-1.1000004,-3.3,0.16
1216.09,-3.17,-3.92,0.2
1216.14,-2.3899999,-4.31,1.29
1216.19,0.19999981,-3.41,-0.31
1216.24,-0.8999996,-7.3,0.63
1216.29,1.8100004,-6.67,1.57
1216.34,1.9200001,-6.47,-5.77
1216.4,4.59,-0.71,0.27
1216.45,6.120001,-4.16,-1.29
1216.5,-4.74,-7.85,2
1216.55,-4.78,0.16,-1.53
1216.6,-3.92,-1.53,1.22
1216.65,-5.45,0.35,1.65
1216.7,-6.4300003,0.43,3.88
1216.75,-3.25,-3.3,7.26
1216.8,10.01,-0.47,5.41
1216.85,5.8100004,-3.92,1.22
1217.01,-0.18999958,-0.86,2.79
1217.06,-5.57,-2.28,-0.86
1217.11,-2.19,-4.59,1.02
1217.16,-3.7199998,-3.53,0.51
1217.21,-1.8000002,-4.86,0.31
1217.26,-0.03999996,-3.65,0.35
1217.31,0.5500002,-7.69,-1.18
1217.36,1.6499996,-6.75,1.53
1217.42,1.7299995,-4.82,-4.67
1217.47,2.3199997,-0.59,-1.22
1217.52,6.99,-5.61,0.86
1217.57,-2.4699998,-6.12,2.12
1217.62,-5.72,2.16,0.12
1217.67,-5.76,0.12,0.12
1217.72,-5.61,0.59,1.06
1217.77,-5.49,0.86,3.69
1217.82,-2.5900002,-4.75,7.26
1217.88,10.01,-3.02,7.34
1217.93,7.1000004,-5.02,3.22
1217.98,-7.96,2.2,-4.16
1218.03,1.3000002,-9.89,-0.2
1218.08,-4.63,-2.63,2.16
1218.13,-2.04,-2.86,-0.75
1218.18,-2.7800002,-4.28,0.47
1218.23,-2.6999998,-3.61,0.12
1218.28,-2.19,-5.14,1.22
1218.33,-0.27000046,-3.84,-0.78
1218.39,1.6499996,-7.53,1.88
1218.44,1.9200001,-6.47,-2.2
1218.49,0.8299999,-3.65,-1.69
1218.54,5.49,-4.43,1.96
1218.59,-0.03999996,-3.57,1.45
1218.64,-5.8,-3.37,0.31
1218.69,-4.7,1.96,-0.78
1218.74,-4.39,0.08,1.1
1218.79,-5.18,1.73,2.79
1219.66,-2.63,-3.37,0.75
1219.71,-6.94,-6.2,0.94
1219.76,-5.96,-0.35,0.16
1219.81,-5.33,1.02,0.75
1219.86,-5.25,0.55,4.82
1219.92,-1.8800001,-4.82,6.94
1219.97,6.51,-4.39,8.2
1220.02,5.8500004,-4.43,3.1
1220.07,-2.94,-2.59,-0.9
1220.12,-2.12,-1.53,-0.47
1220.17,0.27999973,-1.8,3.61
1220.22,-4.9,-2.71,-1.61
1220.27,-1.8000002,-3.84,0.59
1220.43,0,-4.16,0.78
1220.48,0.19999981,-7.18,0.47
1220.53,1.4499998,-6.75,1.57
1220.58,0.5100002,-6.24,-5.88
1220.63,5.7299995,-0.9,0.27
1220.68,6.4400005,-4,-0.71
1220.73,-5.25,-8.24,1.37
1220.78,-4.31,-1.88,-1.02
1220.83,-4.35,0.71,-0.12
1220.89,-4.98,1.18,0.55
1221.04,6.51,-2.24,7.22
1221.09,10.01,-6,0.9
1221.14,-9.29,2.08,-5.02
1221.19,1.3400002,-6.04,0.08
1221.24,-3.8000002,-2.39,1.22
1221.29,-2.6599998,-3.33,0.31
1221.34,-3.21,-4.67,0.51
1221.4,-2.8600001,-3.73,0.39
1221.45,-2.4699998,-4.12,-0.24
1221.5,0,-4.59,2.55
1221.55,-0.4300003,-6.9,-0.55
1221.6,1.4499998,-6.71,2
1221.65,3.6099997,-5.37,-4.9
1221.7,1.5299997,-0.47,-1.29
1221.75,6.549999,-5.14,0.75
1221.8,-2.8600001,-6.51,0.98
1221.85,-5.65,-3.88,0.98
1221.91,-4.9,0.16,-0.08
1221.96,-5.21,0.35,1.73
1222.01,-5.06,0.43,2.75
1222.06,-3.7600002,-1.77,7.18
1222.11,4.08,-5.33,8.63
1222.16,1.0600004,-0.35,6.47
1222.21,1.3800001,-2.63,1.49
1222.26,-6,-0.51,1.29
1222.31,3.8900003,-10.51,-0.35
1222.36,-5.37,-3.02,-1.37
1222.42,-0.8199997,-3.3,-0.55
1222.47,-3.06,-3.92,-0.51
1222.52,-2.4699998,-4.94,1.06
1222.57,-2.23,-4.43,0.98
1222.62,-0.8199997,-4.51,0.39
1222.67,0.9399996,-6.94,0
1222.72,1.4899998,-6.67,-0.71
1222.77,0.15999985,-4.12,-2.47
1222.82,6.3999996,-3.45,1.41
1222.87,2.4300003,-5.02,3.84
1222.93,-5.65,-5.22,1.73
1223.08,-5.02,1.02,0.55
1223.13,-4.86,-0.31,6.2
1223.18,3.8500004,-4.43,7.18
1223.23,1.7299995,4.47,7.45
1223.28,3.7700005,-1.84,2.16
1223.33,-6.7799997,-4.51,0.78
1223.38,-0.07999992,-7.88,-0.59
1223.44,-3.17,-1.65,-0.82
1223.49,-2.27,-4.9,0.55
1223.54,-3.96,-5.53,0.82
1223.59,-2.04,-4.43,0.98
1223.64,-0.5100002,-4.2,1.61
1223.69,-0.77999973,-6.08,-0.86
1223.74,1.2200003,-6.16,2.31
1223.79,3.6899996,-6.63,-3.06
1223.84,3.4899998,1.61,-0.35
1223.89,10.01,-5.65,0.98
1223.94,-6.08,-7.1,3.1
1224,-6.8199997,-0.16,-1.26
1224.05,-4.12,0.04,0.16
1224.1,-3.1399999,1.22,2.16
1224.15,-5.02,-1.29,5.77
1224.2,-3.33,-3.06,8.9
1224.25,9.379999,-1.22,7.65
1224.3,-0.6199999,-3.06,0.2
1224.35,1.3800001,-4.59,1.8
1224.4,-4,-6.71,0.08
1224.45,1.1400003,-1.26,-0.27
1224.51,-5.33,-0.75,0.24
1224.56,-3.1,-5.92,1.96
1224.61,-3.6799998,-3.65,1.41
1224.66,-2.98,-4.43,-0.12
1224.71,0.5100002,-2.67,-0.47
1224.76,-0.31000042,-6.86,-1.29
1225.66,-4.47,-2.9,-0.82
1225.71,-3.4499998,-4.2,2.39
1225.77,-2.31,-5.02,-0.16
1225.82,0.39999962,-3.22,0.67
1225.87,-0.97999954,-8.12,-0.08
1225.92,1.6499996,-7.22,-2
1225.97,2.3199997,-7.57,-4.43
1226.02,3.0600004,-0.71,-1.57
1226.07,6.549999,-5.26,0.9
1226.12,-6.2,-5.77,1.61
1226.17,-4.82,-1.45,-0.71
1226.22,-3.1399999,-2.08,0.82
1226.28,-4.86,0.59,0.75
1226.33,-5.37,-1.1,4.43
1226.38,-1.6099997,-2.75,5.1
1226.43,5.0600004,-4.9,7.69
1226.48,5.7299995,-4.35,-0.47
1226.53,-2.04,-1.22,-2.39
1226.58,-4.82,-5.02,-1.65
1226.63,0.75,4.98,3.26
1226.68,-4.86,-2.16,-2.43
1226.73,-2.6999998,-5.57,0.08
1226.79,-3.21,-4.35,1.77
1226.84,-1.7600002,-5.73,-0.39
1226.89,-0.6199999,-3.18,0.63
1226.94,-0.9399996,-6.35,-0.86
1226.99,1.0600004,-7.1,-0.16
1227.04,4.2,-6.51,-7.3
1227.09,4.04,0.9,0.35
1227.14,5.0200005,-6.71,6.28
1227.19,-4.63,-3.61,0.24
1227.24,-5.37,0.59,0.16
1227.3,-4.7,-0.78,0.98
1227.35,-4.59,0.04,1.57
1227.4,-6.27,-0.51,4.47
1227.45,-4.23,-4.04,7.02
1227.5,8.4,-2.47,6.51
1227.55,5.6899996,-2.75,0.59
1227.6,-2.31,-2.86,-1.06
1227.65,-3.6100001,-6.83,0.04
1227.7,0.35999966,2.39,-0.82
1227.76,-3.21,-1.22,-1.1
1227.81,-3.88,-5.1,0.27
1227.86,-2.8200002,-3.77,2.24
1227.91,-2,-4.47,-0.04
1227.96,-1.29,-3.61,1.8
1228.01,-1.0200005,-6.75,-1.57
1228.06,0.75,-6.83,1.73
1228.11,5.0600004,-7.3,-4.63
1228.16,1.4899998,3.65,-1.69
1228.21,7.8899994,-3.77,-0.75
1228.27,-2.31,-7.77,1.14
1228.32,-7.02,-3.61,-1.33
1228.37,-4.31,-1.37,1.57
1228.52,-4.82,-1.22,6.08
1228.57,6.2800007,-6.63,5.77
1228.62,-3.4899998,1.33,8.12
1228.67,7.6900005,-7.06,0.39
1228.72,-6.35,1.92,-0.78
1228.78,-0.10999966,-9.06,-2.98
1228.83,0.8299999,1.8,0
1228.88,-1.96,-5.77,0.04
1228.93,-3.65,-4.9,1.77
1228.98,-1.4499998,-2.94,1.14
1229.03,-3.25,-0.94,-0.78
1229.08,-2.6599998,-5.81,-0.9
1229.13,-2.7800002,-6.79,0.63
1229.18,8.360001,-6.9,-0.43
1229.23,1.2200003,-0.16,-2.9
1229.29,0.4300003,-4.43,-0.78
1229.34,-3.1,-1.02,-1.8
