NAME:,walk_4_2.csv,,
292.3,-5.61,0.2,2.12
292.35,1.4099998,-5.77,5.65
292.4,3.7700005,-4.59,3.1
292.46,8.91,-6.08,1.14
292.51,-7.49,-1.29,5.06
292.56,-2.7399998,-3.06,-4.51
292.61,3.1800003,0.94,1.8
292.66,-0.6199999,0.12,-2.28
292.71,-1.96,-1.02,-1.69
292.76,-0.6999998,-2.63,-1.26
292.81,-1.96,-2.28,-0.47
292.86,-1.4099998,-2.43,-0.67
292.92,-1.21,-2,-2.24
292.97,-0.14999962,-4.39,-1.53
293.02,3.3400002,-2.59,-4.39
293.07,2.71,5.73,2.55
293.12,5.1800003,2,-0.35
293.17,2.04,-3.8,0.24
293.22,-1.9200001,-2.75,1.18
293.27,-4.86,-0.16,0.59
293.32,-6.12,-0.47,0.94
293.37,-6.7799997,0,2.04
293.42,-6.31,-3.14,6.86
293.48,10.01,-2.82,4.2
293.53,-1.8400002,-4.35,4.35
293.58,-3.17,3.45,2.51
293.63,-4.63,-1.33,-2.55
293.68,5.6099997,0.82,0.59
293.73,-1.6800003,-0.94,-1.18
293.78,-2.23,-0.35,-1.02
293.83,-1.4099998,-3.14,-1.69
293.88,-1.4099998,-2.08,-1.33
293.93,-1.8000002,-1.96,-0.71
293.99,-1.5299997,-2.31,-1.49
294.04,0.119999886,-4.82,-1.92
294.09,3.1400003,-2.04,-3.41
294.14,2.75,5.53,0.82
294.19,5.26,0.43,0.24
294.24,2.1999998,-3.77,0.86
294.29,-1.6099997,-3.49,1.41
294.34,-5.06,-0.35,0.16
294.39,-6.04,0.47,0.78
294.45,-6.59,-0.04,2.28
294.5,-4.74,-3.57,4.51
294.55,10.01,-1.8,3.45
294.6,-2.4299998,-5.45,1.88
294.65,2.83,3.96,0.04
294.7,-5.29,-0.43,-4.59
294.75,5.1400003,-0.86,-1.22
294.8,-1.25,-0.16,-0.47
294.85,-2.04,-0.12,-1.18
294.9,-0.85999966,-3.8,-1.65
294.95,-1.1000004,-2.04,-1.06
295.01,-1.4899998,-2.12,0.08
295.06,-1.25,-0.71,-1.8
295.11,-0.5100002,-4.63,-2.47
295.16,1.3800001,-4.16,-3.57
295.21,3.0600004,3.02,0.35
295.26,4.95,0.9,0.27
295.31,2.67,-1.1,0.59
295.36,-1.4499998,-2.12,0.78
295.41,-4.35,0.04,1.26
295.46,-4.59,-0.31,1.14
295.52,-5.21,0,1.41
295.57,-6.67,-1.41,4.59
295.62,5.1400003,-6.32,3.49
295.67,-0.97999954,-4.47,5.18
295.72,8.4,-1.61,0.47
295.77,-4.98,-1.96,2.08
295.82,-0.47000027,0.2,-2.51
295.87,0.6300001,0.51,0.59
295.92,-1.4899998,0.86,-2.35
295.98,-1.6099997,-2.04,-1.37
296.03,-1.4899998,-3.14,-0.78
296.08,-1.8000002,-2.2,-0.67
296.13,-0.4300003,-2.31,-1.37
296.18,-0.59000015,-1.06,-1.92
296.23,0.03999996,-4.82,-1.69
296.28,3.8100004,-0.82,-5.45
296.33,1.6099997,3.84,-1.06
296.38,4.2799997,2.31,-0.08
296.43,2.1999998,-2.08,0.67
296.48,-0.85999966,-2.9,2.24
296.54,-4.59,-1.45,0.71
296.59,-5.53,-0.2,1.29
296.64,-5.88,0.08,2.31
296.69,-6.98,-1.8,3.57
296.74,7.26,-5.37,3.84
296.79,-4.55,-6.47,7.61
296.84,8.48,0.47,1.96
296.89,-6.08,-1.73,1.69
296.94,0.19999981,-2.55,-3.26
296.99,0.9399996,0.08,1.92
297.05,-1.4499998,0,-0.86
297.1,-2.63,-1.96,-1.69
297.15,-1.21,-1.65,-0.94
297.2,-2.19,-2.04,-0.78
297.25,0,-1.53,-1.92
297.3,-0.10999966,-2.35,-3.61
298.22,0,-3.14,-0.94
298.27,-2.4299998,-1.61,-0.59
298.32,-1.25,-2,-0.39
298.37,-0.9399996,-1.53,-2.16
298.42,-1.0200005,-3.61,-2.24
298.48,3.4499998,-1.1,-2.28
298.53,1.2200003,4.35,0.9
298.58,6,0.39,1.77
298.63,0.71000004,-3.06,0.59
298.68,-1.6400003,-0.55,1.92
298.73,-2.31,0.63,1.22
298.78,-4.67,-1.65,0.55
298.83,-5.18,-1.26,1.61
298.88,-4.74,-1.84,4.28
298.93,0.6700001,-3.8,4.2
298.98,1.96,-2.59,5.69
299.04,8.24,-2.51,-0.04
299.09,-6.04,-1.22,2.43
299.14,-0.5100002,-3.41,-2.43
299.19,0.6300001,-2.55,2.2
299.24,-1.1300001,-0.04,-1.29
299.29,-2.12,-0.78,-0.71
299.34,-0.97999954,-2.67,-1.26
299.39,-1.4099998,-1.22,-1.18
299.44,0.3199997,-0.63,-2.2
299.49,-0.65999985,-0.04,-1.33
299.55,-1.4899998,-3.41,-1.73
299.6,2.08,-1.92,-2
299.65,2.3999996,2.71,0.78
299.7,5.7299995,1.8,0.59
299.75,0.5500002,-3.3,0.51
299.8,-1.6800003,-3.57,1.1
299.85,-3.8400002,0.27,1.14
299.9,-3.8400002,-0.08,1.57
299.95,-5.14,-0.27,1.61
300.01,-5.49,-1.53,3.26
300.06,0.9399996,-5.02,4.47
300.11,3.96,-4.71,4.67
300.16,0.9399996,-2.98,1.45
300.21,-3.33,4.67,4.59
300.26,-2.3899999,-3.41,-2.67
300.31,4.2799997,-1.18,2
300.36,-2.6599998,-0.16,-1.49
300.41,-3.02,-1.92,-1.92
300.46,-0.97999954,-2.31,-0.16
300.52,-2.35,-1.33,-0.16
300.57,-0.6999998,-2.04,-1.65
300.62,0.03999996,-1.29,-2.04
300.67,0.6300001,-4.08,-2.59
300.72,5.42,-1.49,-4.35
300.77,4.75,4.28,2.47
300.82,2.67,-0.24,-0.16
300.87,-1.25,-1.69,0.67
300.92,-2.7399998,-0.12,0.55
300.98,-4.39,-0.55,1.02
301.03,-5.53,0.12,1.26
301.08,-7.02,-1.8,4.82
301.13,-1.6400003,-5.92,2.86
301.18,4.95,-4.82,5.33
301.23,-0.31000042,-0.47,6.67
301.28,0,4.75,4.47
301.33,-3.96,-1.96,-1.49
301.38,4.59,0.55,0.51
301.43,-1.8400002,-0.04,-1.02
301.48,-3.1399999,-1.65,-1.69
301.54,-1.29,-2.82,-1.37
301.59,-2.12,-1.65,-0.98
301.64,-0.07999992,-2.12,-1.06
301.69,0.03999996,-2.31,-2.94
301.74,0.5500002,-3.02,-1.92
301.79,4.4399996,-2.59,-5.3
301.84,1.0600004,4.79,3.18
301.89,4.51,0.78,-0.39
301.94,1.8100004,-4.82,2.2
301.99,-2.4699998,-1.92,1.73
302.05,-5.06,-0.43,0.63
302.1,-6.12,0.2,0.98
302.15,-6.8199997,0.59,2.9
302.2,-3.96,-3.57,3.14
302.25,10.01,-4.86,7.77
302.3,-6.35,-4.71,4.43
302.35,8.360001,3.1,-1.22
302.4,-6.16,-2.16,-2.9
302.45,2.9799995,-4.12,-0.98
302.51,-0.39000034,-1.53,0.04
302.56,-2.35,0.2,-1.33
302.61,-1.3699999,-1.26,-1.41
302.66,-1.29,-2.31,-1.02
302.71,-2.19,-2.71,-0.82
302.76,-1.1300001,-1.45,-1.37
302.81,-0.07999992,-1.77,-2.24
302.86,1.5299997,-3.02,-1.69
302.91,3.2200003,-2.67,-4.04
302.96,1.0600004,2.59,2.51
303.02,4.16,1.92,0.04
303.07,0.9399996,-3.69,1.65
303.12,-1.96,-2,1.06
303.17,-4.98,-0.16,1.57
303.22,-6.31,0.04,0.31
303.27,-7.1800003,-0.12,3.41
303.32,-2.31,-3.33,4.31
303.37,9.18,-4.39,5.22
303.42,-5.41,-1.8,3.06
304.19,-1.0600004,-4.43,2
304.24,-5.02,-0.39,0.24
304.29,-4.86,0.39,1.29
304.34,-5.96,0.35,1.53
304.39,-5.8,-1.49,3.53
304.44,6.120001,-4.55,5.69
304.49,-3.65,-5.3,6.2
304.55,10.01,-2.24,0.08
304.6,-4.74,-0.94,2.2
304.65,1.2600002,-1.53,-2.67
304.7,0.6700001,-2,0
304.75,-1.8000002,0,-1.1
304.8,-2.5900002,-0.71,-1.65
304.85,-1.6400003,-3.06,-0.31
304.9,-2.04,-1.1,-0.94
304.95,-0.8999996,-2.12,-0.82
305,0.07999992,-1.33,-2.59
305.05,0.119999886,-3.88,-1.26
305.11,4.2,-2.51,-4.31
305.16,0.78999996,4.2,2.55
305.21,5.6899996,0.67,-1.69
305.26,1.1800003,-4,1.96
305.31,-2.04,-2.35,2.04
305.36,-4.94,0.08,1.18
305.41,-5.88,0.43,0.43
305.46,-7.33,-0.47,2.63
305.51,-3.8000002,-2.43,4.63
305.57,10.01,-3.14,5.61
305.62,-2.31,-2.55,4.43
305.67,-0.10999966,3.96,1.1
305.72,-6.98,-2.9,-4.86
305.77,9.809999,-1.53,-1.33
305.82,-1.9200001,-0.86,-0.94
305.87,-3.1399999,0.59,-1.22
305.92,-0.6199999,-2.75,-1.88
305.97,-1.5699997,-2.08,-0.35
306.02,-1.7600002,-2.12,-0.59
306.08,-1.1000004,-1.18,-1.37
306.13,-0.39000034,-4.16,-1.53
306.18,3.2200003,-2.12,-2.55
306.23,2.2799997,1.57,0.04
306.28,6.950001,2.79,-0.2
306.33,1.4099998,-3.41,1.14
306.38,-1.8000002,-4.59,1.45
306.43,-4.78,0.04,0.39
306.48,-5.57,1.26,1.14
306.53,-6.4300003,0.71,1.33
306.58,-6,-2.28,3.3
306.64,10.01,-3.49,2.94
306.69,-5.88,-5.02,6.55
306.74,10.01,3.33,-1.57
306.79,-6.12,-2.39,-3.96
306.84,1.1000004,-3.8,-2.04
306.89,-0.9399996,-1.45,1.29
306.94,-1.8000002,0.35,-1.96
306.99,-2.15,-1.02,-1.88
307.04,-2.15,-2.63,-0.63
307.1,-1.9200001,-1.33,-1.02
307.15,-0.7399998,-2.24,-1.84
307.2,0.27999973,-1.18,-2.16
307.25,1.2200003,-3.14,-2.63
307.3,2.12,-3.06,-3.41
307.35,6.870001,3.33,2.82
307.4,2.4700003,-1.77,1.22
307.45,-0.22999954,-6.32,1.41
307.5,-4.39,-0.31,0.78
307.55,-5.88,1.06,-0.04
307.61,-5.88,1.33,0.51
307.66,-6.31,1.06,4
307.71,3.5699997,-5.41,4.12
307.76,-0.9399996,-6.51,6.28
307.81,5.9700003,-4.86,0.71
307.96,4.16,0.04,-0.39
308.01,-1.3699999,-0.31,-0.63
308.06,-3.25,-0.59,-1.61
308.11,-0.8999996,-3.61,-1.06
308.17,-1.96,-1.61,-0.63
308.22,-0.77999973,-1.84,-1.33
308.27,-0.6199999,-1.18,-2.16
308.32,0.5500002,-4.82,-1.49
308.37,4.3999996,-2.08,-4.79
308.42,1.1400003,5.26,-0.08
308.47,5.7299995,0.75,0.27
308.52,1.3000002,-3.57,1.8
308.57,-1.6800003,-3.14,1.84
308.63,-5.29,-0.31,0.86
308.68,-6.12,0.63,1.77
308.73,-6.23,0.2,2.31
308.78,-6.31,-2.31,3.06
308.83,10.01,-4.24,4.43
308.88,-6.04,-4.9,7.26
308.93,10.01,4.43,-2.12
308.98,-6.74,-1.41,-4.75
309.03,2,-0.9,-1.8
309.08,-0.97999954,-1.37,1.37
309.14,-2,-0.04,-1.84
309.19,-2.19,-2.35,-1.77
309.24,-2.15,-2.71,-0.75
309.29,-2,-1.92,-0.43
309.34,-1.4899998,-1.45,-1.65
310.15,0,-0.27,0.98
310.21,-1.4899998,0.08,-1.1
310.26,-3.6100001,-0.86,-1.88
310.31,-0.97999954,-3.06,-0.82
310.36,-2,-1.77,0.2
310.41,-0.65999985,-2.08,-2.04
310.46,-0.35000038,-0.43,-2.35
310.51,1.1400003,-3.73,-1.8
310.56,3.2600002,-2.79,-5.06
310.61,4.24,5.37,3.14
310.67,3.1400003,-0.51,-0.27
310.72,0.59000015,-4,2.24
310.77,-2.5900002,-0.94,1.41
310.82,-5.49,0.2,0.71
310.87,-6.12,-0.31,0.16
310.92,-6.59,0.35,2.31
310.97,-2.08,-3.14,5.1
311.02,9.059999,-3.77,3.88
311.07,0.75,-4.39,4.9
311.12,-3.65,1.65,5.57
311.17,-6.3900003,-0.75,-4.24
311.23,10.01,1.61,-2.16
311.28,-2.04,-0.59,-1.33
311.33,-3.6100001,0.39,-1.1
311.38,-0.39000034,-3.37,-1.22
311.43,-2.4699998,-1.92,-0.98
311.48,-0.6999998,-1.84,-0.86
311.53,-1.0600004,-1.06,-1.61
311.58,0.3199997,-4.39,-1.45
311.63,2.9799995,-2.28,-4.55
311.68,3.1000004,4.24,0.35
311.74,5.1400003,1.61,-0.59
311.79,1.96,-2.82,0.47
311.84,-0.97999954,-3.41,2.16
311.89,-4.51,-0.55,0.86
311.94,-5.65,-0.24,0.75
311.99,-6.4700003,-0.24,1.29
312.04,-7.21,-0.82,3.8
312.09,5.1800003,-4.47,3.65
312.14,-2.27,-4.2,9.1
312.2,10.01,5.3,-1.45
312.25,-6.4700003,-1.18,-4.31
312.3,5.42,0.12,-1.18
312.35,-2.04,-0.94,-1.14
312.4,-2.4299998,-0.08,-1.29
312.45,-1.6800003,-2.31,-1.22
312.5,-2.5900002,-2.39,-0.43
312.55,-2.23,-1.53,-0.2
312.6,-1.29,-1.73,-1.37
312.65,-0.22999954,-2.94,-2
312.7,3.0200005,-4.35,-5.22
312.76,4.87,5.06,-0.31
312.81,5.5299997,1.84,-0.98
312.86,2.08,-3.06,0.98
312.91,-1.0200005,-2.79,2.47
312.96,-5.1,-1.33,0.98
313.01,-6.3900003,-0.39,0.47
313.06,-6.7,0.04,1.18
313.11,-6.63,-1.92,3.26
313.16,7.8500004,-3.69,5.18
313.21,-3.8400002,-5.14,9.18
313.27,10.01,1.41,-2.86
313.32,-7.29,-0.55,-4.67
313.37,3.1800003,-0.71,-2.98
313.42,-1.96,-1.29,0.55
313.47,-1.8000002,0.82,-1.37
313.52,-2.19,-2,-1.57
313.57,-1.8000002,-3.8,-0.71
313.62,-2.8600001,-1.8,-0.43
313.67,-1.3699999,-1.65,-1.73
313.73,0.03999996,-1.73,-2.75
313.78,2.12,-2.71,-2
313.83,3.6899996,-2.04,-5.49
313.88,4.67,6.04,3.33
313.93,2.83,-0.04,-0.43
313.98,1.0600004,-4.86,1.88
314.03,-3.1399999,-1.45,1.18
314.08,-5.21,0.47,0.67
314.13,-6.3900003,-0.35,0.63
314.18,-6.4700003,0.08,2.55
314.23,-3.06,-3.26,2.71
314.29,7.1000004,-4.59,4.59
314.34,-2.5100002,-4.63,7.49
314.39,0.97999954,5.33,-2.2
314.44,-8.51,-0.24,-3.14
314.49,10.01,3.65,-3.33
314.54,-1.25,-1.26,-2.31
314.59,-2.94,0.51,-1.22
314.64,-0.5500002,-2.35,-1.88
314.69,-2.63,-1.92,-1.61
314.74,-1.8400002,-1.57,-0.98
314.8,-1.25,-0.82,-1.41
314.85,-0.35000038,-3.3,-2.94
314.9,2.9099998,-3.57,-3.73
314.95,3.0600004,0.27,-2
315,5.1000004,3.88,2.2
315.05,2.4300003,-2.94,0.12
315.1,0.15999985,-3.77,1.73
315.15,-4.9,0.47,0.31
316.12,1.7700005,-3.26,1.26
316.17,-0.7399998,-5.53,1.88
316.23,-4.74,0.16,1.14
316.28,-5.8,0.78,0.63
316.33,-6.55,0.31,1.02
316.38,-7.1400003,-0.63,3.69
316.43,3.6499996,-5.02,4.82
316.48,-4.04,-5.81,10.47
316.53,10.01,-0.04,-4.12
316.58,-7.1800003,-0.2,-4.08
316.63,1.8900003,-0.67,-1.22
316.68,-0.85999966,-2.82,1.26
316.73,-2.27,0.39,-2.2
316.79,-2.35,-0.75,-2.12
316.84,-1.1700001,-2.94,-0.63
316.89,-2.6599998,-2.28,-0.67
316.94,-1.8800001,-0.75,-1.53
316.99,-0.18999958,-1.88,-1.96
317.04,0.27999973,-4.67,-2.2
317.09,5.9300003,-2.79,-3.1
317.14,5.0600004,5.84,1.92
317.19,1.6899996,-0.67,0.63
317.24,1.2600002,-4.51,2.35
317.3,-2.94,-0.47,1.41
317.35,-5.45,-0.86,-0.08
317.4,-7.1800003,-0.47,0.2
317.45,-7.49,-0.08,2.67
317.5,-1.5299997,-3.49,5.22
317.55,6.629999,-2.51,5.18
317.6,2.5100002,-7.18,-1.77
317.65,-3.4099998,-2.28,8.55
317.7,-3.4099998,-0.04,-2.31
317.76,6.59,-0.04,2.12
317.81,-2.7399998,0.12,-1.77
317.86,-2.7800002,-1.26,-2.75
317.91,-1.3299999,-2.67,-0.51
317.96,-2.4699998,-2.79,-0.08
318.01,-1.9200001,-1.33,-1.41
318.06,-0.18999958,-1.92,-2.35
318.11,1.0600004,-2.86,-1.84
318.16,3.2600002,-2.16,-4.24
318.21,2.4300003,5.45,2.47
318.27,5.6099997,-0.35,-0.71
318.32,1.1400003,-5.73,0.59
318.37,-2.6599998,-1.41,0.08
318.42,-5.33,2,0.82
318.47,-5.41,0.78,0.75
318.52,-6.4700003,-0.24,3.02
318.57,-4.39,-3.88,3.96
318.62,10.01,-3.14,3.77
318.67,-2.8200002,-3.53,4.94
318.72,-1.7200003,4.55,5.18
318.77,-4.78,-2.47,-5.18
318.83,5.49,-1.06,0.04
318.88,-2.04,1.1,-0.39
318.93,-3.17,0.86,-1.37
318.98,0.27999973,-4.59,-0.78
319.03,-3.37,-2.51,0.24
319.08,-1.3699999,-1.65,-0.63
319.13,-0.65999985,-0.82,-1.96
319.18,-1.0200005,-2.94,-1.37
319.23,2.75,-3.45,-3.41
319.29,1.2200003,4.28,1.14
319.34,7.5699997,0.47,-0.51
319.39,1.7700005,-5.14,1.8
319.44,-1.1700001,-3.3,1.37
319.49,-5.18,1.96,1.14
319.54,-6.7799997,0.86,-0.31
319.59,-7.02,0.63,1.69
319.64,-3.5300002,-3.1,2.9
319.69,10.01,-1.69,4.63
319.74,8.870001,-4.94,4.79
319.8,-7.5299997,-0.08,9.1
319.85,-5.8,-2.98,-6.86
319.9,4.71,-4.55,3.96
319.95,-2.98,-0.12,-0.59
320,-1.0200005,-0.71,-1.49
320.05,-0.9399996,-2.86,-0.63
320.1,-1.8400002,-2,-0.55
320.15,-2.27,-1.65,-0.9
320.2,-0.6999998,-1.61,-1.14
320.25,-0.85999966,-4,-2.2
320.3,5.7299995,-1.84,-3.77
320.36,1.5299997,5.02,0.67
320.41,5.0200005,0.35,0.63
320.46,2.4700003,-2.9,0
320.51,-2.23,-1.84,0.9
320.56,-5.02,0.39,1.53
320.61,-5.21,-0.04,1.06
320.66,-6.4300003,-1.33,2.51
320.71,-4.16,-4.2,3.14
320.76,7.0200005,-3.77,3.61
320.82,3.0600004,-2.2,4.51
320.87,-2.5100002,4.12,9.18
320.92,-1.4099998,-0.86,-3.73
320.97,1.6499996,-1.45,1.26
321.02,-3.29,0,-1.18
321.07,-1.0200005,-1.92,-2.28
321.12,-1.21,-2.47,-0.43
321.17,-2.5100002,-2.35,-0.39
321.22,-1.4099998,-2.86,-1.37
321.27,0.71000004,-0.55,-1.8
321.33,0.03999996,-2.59,-1.88
322.14,-1.6800003,-0.71,-2.12
322.19,-1.6400003,-1.92,-1.41
322.24,-1.8800001,-2.39,-0.63
322.29,-1.5299997,-2.04,-0.86
322.35,-0.65999985,-1.49,-2.12
322.4,-0.6999998,-3.18,-2.24
322.45,2.9399996,-3.33,-2.43
322.5,3.3000002,6.63,1.45
322.55,5.0200005,-1.45,0.16
322.6,1.1400003,-4.51,1.26
322.65,-2.5900002,-1.06,1.33
322.7,-5.06,1.02,2.12
322.75,-5.45,-0.55,0.31
322.8,-6.04,-0.67,2.16
322.86,-2,-3.73,2.86
322.91,7.1800003,-2.04,2.51
322.96,-2.4299998,-3.57,2.31
323.01,4.3999996,7.85,3.18
323.06,-1.8800001,-1.33,-4.43
323.11,5.2200003,1.02,0.78
323.16,-1.4099998,-0.2,-0.51
