NAME:,walk_3_1.csv,,
202978,-10.787315,-0.902212,-0.156906
203059,-8.276814,0.470719,0.274586
203140,-5.570178,-0.509946,1.96133
203221,-6.00167,0.11768,1.098345
203302,-20.005568,-4.903325,5.256365
203383,-12.748646,1.569064,1.647517
203464,-7.727641,-4.001113,1.019892
203545,-8.43372,-1.098345,0.823759
203626,-8.590626,-3.098902,-0.392266
203707,-8.237586,-0.23536,-0.353039
203788,-10.081236,-0.274586,-0.392266
203869,-10.865768,-0.549172,0.431493
203950,-15.141468,-2.392823,0.23536
204031,-11.414941,-6.393936,-0.745305
204112,-10.591183,-3.098902,0.823759
204193,-10.120463,0.549172,0.196133
204274,-5.76631,-0.313813,1.569064
204355,-7.178468,0.784532,2.706636
204436,-18.554182,-5.295591,-1.647517
204517,-12.630966,2.510503,2.157463
204598,-10.39505,-6.943109,0.549172
204679,-7.649188,0.627626,0.078453
204760,-10.15969,-2.981222,-0.274586
204841,-7.649188,-0.549172,0.039227
204922,-10.120463,-0.353039,-0.627626
205003,-9.532064,-1.569064,1.529837
205084,-12.670193,-0.039227,1.96133
205165,-10.826543,-4.824872,-2.118237
205246,-10.238143,-6.393936,2.549729
205327,-10.708862,1.725971,-0.431493
205408,-5.687858,-0.549172,0.902212
205489,-6.197803,-0.980665,2.549729
205570,-8.08068,-0.353039,1.647517
205651,-10.983448,-1.137571,5.177911
205732,-11.571848,0.588399,-0.23536
205813,-7.492281,-1.608291,-0.196133
205894,-11.807208,-4.354153,1.255251
205975,-7.217695,-1.882877,0.078453
206056,-9.335931,-0.745305,-0.11768
206137,-9.414385,-1.451384,1.019892
206218,-10.708862,2.549729,-0.23536
206299,-12.513286,-3.961887,-1.569064
206380,-13.219365,-7.688414,2.275143
206461,-11.807208,1.686744,-0.549172
207109,-7.178468,-2.31437,-0.039227
207190,-9.453611,-0.588399,-0.156906
207271,-9.532064,-0.196133,0.313813
207352,-11.493395,0.470719,-0.627626
207433,-15.102242,-2.588956,-0.706079
207514,-11.454168,-6.354709,0.470719
207595,-8.943666,-0.823759,0.156906
207676,-9.924331,-1.255251,0.274586
207757,-6.668522,-1.098345,2.07901
207838,-6.315483,1.922104,2.510503
207919,-20.005568,-6.746975,1.569064
208000,-13.140911,1.725971,2.588956
208081,-9.688971,-5.138685,0.313813
208162,-8.747532,0.392266,0.470719
208243,-9.296705,-2.235916,-0.039227
208324,-7.453054,-0.313813,0.156906
208405,-10.27737,-0.470719,-0.588399
208486,-10.15969,-1.804424,0.706079
208567,-13.337045,-1.098345,2.07901
208648,-10.15969,-4.354153,-1.647517
208729,-11.258035,-5.138685,1.647517
208810,-10.51273,0.784532,-0.666852
208891,-6.040897,0.23536,0.784532
208972,-6.590069,0.156906,2.785089
209053,-8.825986,-1.137571,-0.039227
209134,-12.47406,-1.608291,3.177355
209215,-12.277926,-5.138685,1.372931
209296,-8.551399,0.078453,-1.019892
209377,-9.845878,-4.079566,0.392266
209458,-8.276814,-2.07901,0.078453
209539,-8.708306,-0.902212,-0.23536
209620,-9.728197,-1.216025,1.019892
209701,-11.022676,1.96133,1.059118
209782,-10.002784,-3.491168,-1.84365
209863,-13.180139,-7.806094,2.549729
209944,-10.120463,1.333704,-0.902212
210025,-6.393936,-0.274586,1.098345
210106,-6.23703,-0.784532,3.020448
210187,-6.629296,0.980665,0.274586
210268,-12.2387,-2.981222,4.001113
210349,-11.140355,-1.725971,0.588399
210430,-8.747532,0.039227,-0.941438
210511,-9.924331,-4.942552,0.980665
210592,-7.453054,-2.275143,0.156906
210673,-9.218252,-0.666852,-0.509946
210754,-9.571291,-0.431493,1.098345
210835,-11.061902,1.451384,0.509946
210916,-11.807208,-3.491168,-2.667409
210997,-12.787872,-7.884547,2.000557
211078,-10.865768,1.490611,-0.902212
211159,-6.825429,0.078453,0.784532
211240,-6.040897,-0.862985,2.785089
211321,-5.805537,0.431493,1.137571
211402,-19.534847,-3.844207,5.88399
211483,-12.513286,0.862985,0.11768
211564,-7.649188,-3.216581,1.255251
211645,-10.355823,-2.118237,0.823759
211726,-7.531507,-2.628182,-0.353039
211807,-8.43372,-0.392266,-0.23536
211888,-10.15969,-0.078453,0
211969,-11.414941,-0.549172,-0.392266
212050,-15.141468,-3.883434,-0.23536
212131,-11.650301,-6.550843,-0.196133
212212,-10.15969,-1.294478,0.11768
212293,-8.865212,-0.23536,0.156906
212374,-6.080123,-0.470719,1.451384
212941,-8.159133,-0.470719,-0.431493
213022,-9.532064,-0.509946,0.039227
213103,-10.04201,-0.784532,0.941438
213184,-12.160246,-0.706079,1.765197
213265,-9.767424,-4.628739,-1.529837
213346,-12.513286,-5.295591,2.19669
213427,-11.414941,0.627626,-0.353039
213508,-6.23703,-0.196133,0.196133
213589,-5.923217,-1.333704,2.471276
213670,-7.178468,0.862985,1.216025
213751,-11.493395,-1.255251,4.432606
213832,-12.513286,-1.176798,-0.039227
213913,-7.649188,-1.569064,-0.039227
213994,-10.708862,-4.746419,0.431493
214075,-7.139242,-2.392823,0.196133
214156,-9.610518,-0.627626,-0.549172
214237,-8.551399,-0.745305,1.216025
214318,-11.964113,1.647517,-0.23536
214399,-13.925444,-2.667409,-1.412158
214480,-10.826543,-7.060789,1.255251
214561,-10.551956,0.902212,0.11768
214642,-8.159133,0.156906,0.470719
214723,-6.158576,-2.07901,2.745862
214804,-6.433163,1.922104,1.216025
214885,-20.005568,-6.00167,5.76631
214966,-12.12102,1.176798,1.098345
215047,-9.218252,-4.393379,1.098345
215128,-9.924331,-1.529837,0.823759
215209,-7.766868,-2.000557,-0.392266
215290,-8.198359,-0.156906,0.11768
215371,-9.610518,0.11768,0.156906
215452,-10.120463,-1.137571,0.392266
215533,-14.592296,-1.216025,1.137571
215614,-10.15969,-4.981779,-1.490611
215695,-10.787315,-4.981779,2.31437
215776,-10.04201,0,-0.666852
215857,-6.158576,0.431493,1.019892
215938,-6.354709,0.039227,2.510503
216019,-7.100015,-0.706079,-0.980665
216100,-12.47406,-2.000557,3.92266
216181,-12.866325,-4.393379,1.451384
216262,-7.609961,-0.039227,-0.431493
216343,-10.238143,-4.001113,0.23536
216424,-7.884547,-2.118237,0.353039
216505,-9.375158,-0.353039,-0.392266
216586,-9.532064,-0.549172,1.137571
216667,-10.944222,0.509946,1.412158
216748,-11.88566,-3.138128,-2.157463
216829,-11.53262,-6.668522,1.725971
216910,-9.492838,1.333704,-0.588399
216991,-7.884547,0.353039,-0.313813
217072,-6.825429,-1.372931,2.628182
217153,-5.962444,1.137571,1.176798
217234,-15.337602,-2.000557,5.060232
217315,-11.454168,0.823759,-0.588399
217396,-9.335931,-3.726527,0.431493
217477,-9.492838,-1.84365,0.902212
217558,-8.708306,-2.471276,-0.509946
217639,-8.629852,-0.196133,0.196133
217720,-10.120463,0.039227,-0.23536
217801,-9.963557,-1.647517,0.862985
217882,-13.729311,-2.19669,1.294478
217963,-9.885103,-4.079566,-2.392823
218044,-11.061902,-4.04034,1.922104
218125,-11.179583,-0.823759,0.23536
218206,-6.197803,0.078453,1.019892
218854,-10.27737,-1.412158,-0.11768
218935,-8.590626,-1.725971,0.23536
219016,-10.63041,-0.509946,-1.176798
219097,-13.415498,-2.549729,0.666852
219178,-8.982892,-5.334818,0.509946
219259,-11.375715,-1.647517,0.784532
219340,-10.787315,-0.353039,0.784532
219421,-8.394493,-1.529837,1.059118
219502,-8.982892,-2.824315,1.804424
219583,-8.943666,-1.686744,0.980665
219664,-9.296705,-1.882877,1.804424
219745,-9.375158,-0.784532,1.686744
219826,-12.984006,-3.334261,-0.196133
219907,-7.884547,-1.529837,0.509946
219988,-11.022676,-2.19669,-0.353039
220069,-9.728197,-1.96133,0.313813
220150,-10.198917,-1.412158,-0.156906
220231,-10.39505,-1.529837,-0.156906
220312,-10.081236,-1.372931,0.11768
220393,-10.27737,-1.569064,-0.078453
220474,-10.355823,-1.490611,-0.039227
220555,-10.27737,-1.686744,-0.11768
220636,-10.081236,-2.235916,0
