NAME:,run_4_1.csv,,
444.9,-14.2,1.84,-2
444.95,-2.15,-8.59,7.18
445.01,-2.6599998,-7.96,-9.65
445.06,10.01,-1.22,-1.92
445.11,-3.5700002,0.31,2.2
445.16,-10.94,-7.22,-0.59
445.31,0.6300001,2.43,-15.26
445.36,10.01,8.83,6.28
445.41,7.7700005,-20.01,10.98
445.46,-5.88,3.14,-2.55
445.52,-18.32,4.12,-7.41
445.57,-9.88,-1.73,1.41
445.62,-1.25,-3.06,-0.75
445.67,-16.119999,3.02,-4.16
445.72,10.01,-20.01,-10.32
445.77,2.3999996,-5.02,6.47
445.82,9.34,-2.86,-2.79
445.87,-8.43,-3.8,-1.02
445.92,-7.65,-3.22,-2.94
445.97,-10.16,-4.12,-5.1
446.02,-6.8599997,3.92,-1.45
446.08,7.9699993,-2.59,2.31
446.13,10.01,8.36,4.08
446.18,5.1000004,-18.71,20.01
446.23,-10.43,1.45,-3.77
446.28,-18.32,3.65,-3.49
446.33,-2.04,-4.08,-4.79
446.38,-3.17,-1.45,5.41
446.43,10.01,11.57,20.01
446.48,-11.45,-4.55,4
446.54,10.01,11.38,9.96
446.59,-2.23,-2.43,0.51
446.64,-12.9,-3.92,3.8
446.69,-10.2,-0.75,-0.86
446.74,-6.3900003,0.59,0
446.79,-2.6599998,-4.35,-15.1
446.84,10.01,16.51,-5.96
446.89,0.8999996,-17.53,5.92
446.94,-10.71,2,-0.04
446.99,-18.08,4.94,-4.75
447.05,-10.9,-1.49,-2.9
447.1,6.040001,-2.04,3.02
447.15,-9.29,7.18,-20.01
447.2,2.04,-8.55,-17.73
447.25,10.01,-0.24,4.16
447.3,4.55,-4.08,0.75
447.35,-11.26,-9.65,-0.39
447.4,-8.59,-1.26,3.92
447.45,-7.92,-1.61,-4.31
447.5,-7.37,-0.08,-2.55
447.55,10.01,0.63,14.04
447.61,10.01,4.67,6.67
447.66,9.5,-19.61,6.04
447.71,-15.88,6.94,-5.69
447.76,-16.28,5.06,-4.75
447.81,1.4099998,0.55,0.51
447.86,-6.7,1.22,-2.16
447.91,10.01,20.01,4
447.96,-8.98,-5.26,-10.94
448.01,10.01,-4.24,-3.22
448.07,-7.49,-0.24,2.35
448.12,-6.2,-2.82,-4.16
448.17,-9.29,0.98,-5.81
448.22,-9.29,-2.47,-2.31
448.27,10.01,2.51,12.4
448.32,10.01,-5.14,7.45
448.37,5.5299997,-11.53,10
448.42,-5.72,7.14,-1.73
448.47,-20.9,4,-4.28
448.52,-5.88,-2.82,-2.51
448.58,-0.35000038,-5.69,6.79
448.63,6.75,12.43,-20.01
448.68,-3.7600002,-1.14,-1.77
448.73,10.01,-7.69,10.67
448.78,5.49,-1.96,1.37
448.83,-13.18,-5.57,2
448.88,-10.12,-2.79,0.82
448.93,-7.76,-1.88,-0.47
448.98,-5.65,2.2,-11.38
449.03,10.01,5.14,-3.88
449.08,4.3599997,-10.94,6.79
449.14,-8.27,-8.2,-3.57
449.9,-15.37,3.88,-5.49
449.95,-19.61,3.65,-5.45
450,3.4899998,0.94,-0.98
450.05,-7.37,0.59,-3.73
450.11,10.01,10.75,20.01
450.16,-11.1,-10.04,1.84
450.21,10.01,9.41,4.9
450.26,-1.6400003,0.35,0.43
450.31,-11.61,-3.69,3.65
450.36,-9.53,-3.73,-2.12
450.41,-6.63,0.55,0.43
450.46,-5.8,0.27,-11.85
450.51,10.01,9.18,-17.61
450.56,-2.8600001,-11.77,10.2
450.61,-27.85,-2.16,-8.04
450.67,-19.41,3.18,-6.28
450.72,-7.96,0,-6.04
450.77,6.709999,-1.92,5.69
450.82,-14.9,-0.35,-20.01
450.87,10.01,-17.93,-11.3
450.92,9.969999,-1.45,10.63
450.97,3.1000004,-4.08,4.67
451.02,-13.65,-2.79,1.84
451.08,-7.25,0.2,-3.14
451.13,-9.18,-1.88,-4.79
451.18,-6.04,-0.43,-8.36
451.23,10.01,0,6.67
451.28,6.870001,-3.06,10.08
451.33,-11.22,-6.59,1.69
451.38,-14.940001,5.06,-7.22
451.43,-17.880001,6.39,-7.34
451.48,5.3,-2,0.78
451.53,-11.45,2.94,-1.96
451.58,10.01,-17.61,-1.53
451.64,-4.94,-6.9,14.75
451.69,10.01,-2.47,-0.24
451.74,-7.76,-2.43,0.08
451.79,-8.78,-3.69,-1.88
451.84,-10,-2.63,-4.12
451.89,-7.84,0.63,-0.2
451.94,-3.4499998,2.12,-12.28
451.99,10.01,14.4,2.55
452.04,4.08,-18.2,6.55
452.1,-2.31,4.51,-0.04
452.15,-19.57,2.31,-6.24
452.2,-11.41,1.14,-3.92
452.25,7.1800003,-0.39,1.84
452.3,10.01,8.24,2.98
452.35,-7.25,-10.79,1.18
452.4,10.01,8.2,3.14
452.45,7.8099995,-5.06,0.27
452.5,-12.75,-3.02,0.9
452.55,-7.76,-1.37,0.43
452.61,-9.88,-2.9,-4.75
452.66,-5.49,-1.37,-8.75
452.71,10.01,2,1.06
452.76,9.219999,-9.73,17.42
452.81,0.15999985,-11.06,0.59
452.86,-12.9,2.31,-5.3
452.91,-18.36,6.24,-4.47
452.96,1.5299997,-0.51,-3.06
453.01,-5.72,6.55,-9.1
453.06,-0.8199997,-11.89,-12.91
453.11,9.969999,-5.37,1.92
453.17,8.950001,-3.3,-3.45
453.22,-9.8,-7.06,-1.14
453.27,-8.08,-4.24,-1.06
453.32,-10,1.14,-5.26
453.37,-9.06,3.53,-0.24
453.42,10.01,-2.12,10.12
453.47,10.01,-11.14,6.35
453.52,0.03999996,-12.83,8.43
453.57,-8.55,3.88,-3.84
453.62,-20.869999,4.94,-3.69
453.68,-1.4899998,-5.57,-4.35
453.73,-4.39,0.43,-1.77
453.78,10.01,0.39,20.01
453.83,-6.8599997,-10,-6.94
453.88,10.01,0.16,0.67
453.93,2.75,-1.26,-0.94
453.98,-12.24,-8.75,1.65
454.03,-8.71,0.51,0.16
454.08,-8.51,-0.86,0.24
454.14,-0.8199997,0.39,-14.51
454.19,10.01,13.38,2.39
454.24,0.6700001,-0.35,3.92
454.29,5.8100004,-3.14,1.57
454.34,-24.32,6.24,-12.16
454.39,-10.27,3.33,1.33
454.44,7.9699993,-6.86,8.43
454.49,10.01,10.55,19.73
454.54,-8.309999,-10.79,-2.43
454.59,10.01,9.69,5.3
454.64,8.51,-3.49,1.29
454.7,-11.57,-4.31,2.82
454.75,-10.35,0.39,3.14
454.8,-8.04,-2.08,-2.75
454.85,-4.63,1.37,-10.83
454.9,10.01,8.2,-9.22
454.95,10.01,-6.67,13.93
455.9,-2.5900002,-2.39,-4.04
455.95,0.15999985,-1.14,2.47
456,10.01,19.53,20.01
456.05,-8.12,1.18,-7.02
456.1,10.01,4.51,-1.18
456.15,-7.8,-1.65,2.39
456.2,-6.2,-3.14,2.28
456.25,-9.25,-2.2,-5.37
456.3,-7.33,4.55,0.75
456.36,-6.3900003,-1.29,-14.16
456.41,10.01,15.69,4.04
456.46,-12.43,-14.28,15.89
456.51,-7.92,6.71,-2.51
456.56,-17.92,10.36,-12.91
456.61,-5.41,-4.63,1.37
456.66,-0.18999958,-2.86,-4.9
456.71,-11.92,-5.41,9.18
456.76,-0.5100002,-11.96,-6.71
456.81,10.01,-3.92,-4.82
456.86,-6,1.92,2.08
456.92,-12.04,-12.28,-0.71
456.97,-8.35,3.69,2.08
457.02,-8.67,-2.16,-2.79
457.07,-4.67,5.3,-14.79
457.12,10.01,17.42,-12.55
457.17,8.75,-19.02,18.01
457.22,-5.25,-0.43,9.41
457.27,-19.060001,1.14,-9.53
457.32,-13.45,6.79,-2.86
457.38,6.549999,-1.22,0.59
457.43,-10,0.43,2.16
457.48,10.01,-20.01,-20.01
457.53,-4.78,-5.45,-4.82
457.58,10.01,3.65,2.75
457.63,0.27999973,-4.04,1.53
457.68,-10.47,-4.82,0.86
457.73,-9.37,-2.28,-1.22
457.78,-8.04,0.12,0.67
457.83,-5.33,1.8,-20.01
457.89,10.01,11.69,4.63
457.94,9.610001,-8.67,0.43
457.99,-6.55,3.77,-2.71
458.04,-20.119999,7.41,-11.1
458.09,-8.08,1.22,-1.84
458.14,3.3000002,-3.92,5.92
458.19,-12.75,5.57,-5.84
458.24,8.120001,-12.59,-12.43
458.29,2.67,-6.67,-3.02
458.34,9.459999,-8,-2.35
458.39,-12.12,3.84,0.82
458.45,-6.2,-2.2,-1.14
458.5,-8.55,-1.14,-6
458.55,-7.69,1.57,-3.8
458.6,10.01,-6.9,14.98
458.65,8.01,-5.73,13.14
458.7,-10.39,-20.01,2.47
458.75,-12.59,1.77,-5.96
458.8,-22.51,9.3,-6
458.85,-0.6999998,-3.06,-5.26
458.9,0.6300001,-0.12,2.43
458.96,9.5,-2.31,20.01
459.01,-5.45,-4.35,-0.35
459.06,10.01,1.22,-0.75
459.11,-4.9,0.04,1.49
459.16,-5.1,-5.84,2.04
459.21,-11.96,-1.96,0.08
459.26,-7.65,0.59,1.18
459.31,-4.86,3.22,-13.42
459.36,10.01,11.96,0.24
459.42,5.8500004,-15.61,10.79
459.47,-9.37,4.55,-1.96
459.52,-18.51,7.26,-12.08
459.57,-13.96,-0.94,-1.29
459.62,9.459999,1.73,2.08
459.67,-4.43,12.94,-20.01
459.72,0.15999985,-15.57,-15.22
459.77,10.01,-0.86,16.28
459.82,8.4,-4.55,-0.39
459.87,-11.41,-2.16,1.14
459.92,-7.37,-1.92,0.63
459.98,-10.2,-3.53,-3.96
460.03,-6.74,4,-2.59
460.08,10.01,-1.77,10.51
460.13,7.26,-2.31,12.98
460.18,-13.8,-20.01,-3.1
460.23,-11.77,3.84,-5.65
460.28,-19.45,7.77,-2.79
460.33,3.1800003,-5.1,0.27
460.38,-7.96,1.22,-3.26
460.43,4.71,-9.49,-10.94
460.49,-0.07999992,-4.35,0.86
460.54,10.01,-2.59,1.22
460.59,-8.86,-3.33,0.71
460.64,-6.59,-1.73,-0.27
460.69,-9.06,-0.82,-2.86
460.74,-7.84,-0.12,-1.26
460.79,10.01,-2.82,9.92
460.84,9.85,1.41,17.26
460.89,10.01,-16.87,6.35
460.95,-11.88,-0.27,-7.02
461,-21.1,7.57,-4.55
461.05,0.9399996,-5.84,-2.2
461.86,-4.63,0.27,-12.47
461.91,0.03999996,-6.94,-16.44
461.96,5.6099997,-16.16,0.75
462.02,5.8500004,-3.45,1.61
462.07,1.8500004,-6.63,2.12
462.12,-11.18,-2.2,1.88
462.17,-6.94,-2,-3.02
462.22,-8.51,2.16,-2.9
462.27,-5.96,-2.16,-12.16
462.32,10.01,4,-5.81
462.37,4.63,-6.04,11.18
462.42,6.629999,7.96,11.34
462.48,-10.9,1.06,-4.16
462.53,-12.309999,4.51,-3.06
462.58,-2.3899999,-1.96,-0.27
462.63,0.03999996,4.82,-13.02
462.68,-2.5900002,-6.04,-2.12
462.73,10.01,3.18,5.02
462.78,7.299999,-2.71,0.47
462.83,-0.07999992,-8.16,4.59
462.88,-9.57,-6.55,0.27
462.93,-7.8,2,-3.96
462.98,-7.41,2.59,-0.31
463.04,-6.16,0.39,-10.83
463.09,10.01,-1.8,1.26
463.14,7.26,-1.18,4.63
463.19,10.01,-8.04,3.73
463.24,-8.98,1.37,-1.61
463.29,-16.24,0.63,-2.43
463.34,-5.21,-0.12,-2.63
463.39,-3.7199998,3.88,-3.22
463.44,-0.6999998,-5.18,-3.14
463.49,2.4300003,-8.32,-5.37
463.55,7.8099995,-2,-0.31
463.6,5.1000004,-6.83,1.73
463.65,-10.08,0,2.39
463.7,-9.02,-3.65,-0.31
463.75,-8.12,-0.08,-1.49
463.8,-6.98,1.84,-10.4
463.85,10.01,3.65,-0.98
463.9,7.5300007,-6.43,10.59
463.95,-1.7200003,-1.49,3.69
464.01,-10.82,3.06,-2.16
464.06,-19.220001,3.14,-3.57
464.11,-0.9399996,0.78,-2.71
464.16,-8.9,4.82,-3.3
464.21,4.08,-13.69,-6.39
464.26,0.27999973,-7.85,-4.2
464.31,9.77,-3.33,1.37
464.36,-0.65999985,-6.43,2.55
464.41,-9.88,-1.53,2.12
464.46,-9.45,-3.3,-3.37
464.52,-6.63,2.55,-0.98
464.57,-0.8199997,-2.86,-14.87
464.62,10.01,10,0.16
464.67,8.01,-14,16.91
464.72,-0.6199999,-1.45,3.8
464.77,-15.73,3.22,-3.92
464.82,-13.49,3.61,-1.18
464.87,0.5500002,-3.41,0.71
464.92,-8.23,4.39,-2.43
464.97,3.4899998,-8.59,3.14
465.02,-4.16,-3.33,1.88
465.08,10.01,0.24,3.65
465.13,4.16,-6.28,3.69
465.18,-9.18,0.08,0.35
465.23,-6.27,-3.49,-0.39
465.28,-8.59,-0.94,-3.61
465.33,-7.92,0.67,-8.71
465.38,10.01,7.3,20.01
465.43,10.01,-2.71,11.34
465.48,-1.9200001,-19.89,8.94
465.54,-4.94,5.41,-2.2
465.59,-15.88,2.67,-3.22
465.64,-10.9,0.78,-1.92
465.69,2.63,-2.82,0
465.74,10.01,-0.35,-2.98
465.79,-10.24,0.39,1.69
465.84,10.01,4.28,9.1
465.89,5.7700005,-5.22,-1.8
465.94,-5.49,-3.02,0.16
465.99,-9.96,-3.84,1.45
466.05,-9.06,-0.39,-2.28
466.1,-7.69,1.88,-1.61
466.15,-0.59000015,-3.49,-20.01
466.2,10.01,16.4,5.18
466.25,0.15999985,-15.02,16.55
466.3,-2,0.78,-4.47
466.35,-14.35,6.98,-2.9
466.4,-15.3,-1.65,-5.69
466.45,-0.8199997,-1.02,-2.79
466.5,-8.86,-0.24,4.31
466.55,10.01,20.01,-14.67
466.61,-14.63,4.67,-2.31
466.66,10.01,-5.33,2.71
466.71,-1.21,-5.33,0.9
466.76,-11.41,2.24,3.26
466.81,-8.98,-4.75,-2.55
466.86,-7.1,0.59,-1.14
466.91,-9.53,2.12,-4.08
466.96,10.01,7.73,7.06
467.01,10.01,-8.83,11.53
467.07,-0.6999998,-5.1,8.83
467.12,-7.8,4.16,-0.35
467.37,-6.51,-2.08,3.26
467.42,10.01,7.57,7.18
467.47,6.3999996,-10.2,-1.45
467.52,-8.35,-2.75,4.59
467.58,-6.16,-4.71,-1.8
467.63,-8.71,-0.35,-5.06
467.68,-8.35,2.35,-4.08
467.73,10.01,5.69,2.16
467.78,10.01,-5.57,4.51
467.83,5.5699997,-16.28,9.18
