NAME:,walk_3_2.csv,,
6.232,1.84,-7.49,-3.45
6.282,0.51,-5.26,-3.65
6.331,-0.08,-5.45,-5.88
6.387,1.06,-10.08,-3.26
6.446,5.45,-12.51,-3.65
6.479,6.32,-14.55,-4.86
6.533,2.9,-8.79,1.84
6.596,2.39,-4.35,-0.16
6.653,0.35,-13.02,0.98
6.7,2.55,-9.73,-0.04
6.751,1.02,-8.43,0.04
6.858,0.43,-9.61,0.04
6.884,0.08,-10.08,-0.39
6.909,-0.78,-9.45,-0.63
6.957,0.12,-9.85,-0.51
7.009,-0.86,-10.79,0.04
7.064,-1.06,-11.06,0.04
7.091,2.31,-12.51,0.39
7.142,2.82,-13.69,4.75
7.213,4.43,-8.83,-0.2
7.262,5.45,-13.53,-0.35
7.311,-1.02,-9.41,-1.65
7.344,2.2,-6.63,-2.2
7.395,1.84,-6.94,-3.92
7.576,0.94,-9.65,-4.39
7.619,2.47,-13.96,-4.12
7.651,1.1,-10.04,-8.51
7.703,4.31,-13.06,-3.96
8.011,5.49,-14.47,2.24
8.021,4.2,-13.49,2.9
8.077,-0.47,-9.18,-0.63
8.222,-1.92,-10.51,-0.59
8.268,-1.06,-11.73,-0.2
8.32,3.69,-12.43,-0.55
8.368,3.1,-12.55,4.86
8.42,4.82,-9.45,0.47
8.47,4.59,-15.22,-1.73
8.53,-0.59,-8.63,-3.77
8.578,2.08,-7.53,-2.67
8.627,0.78,-6.86,-3.65
8.687,0.59,-4.24,-3.18
8.751,1.18,-3.53,-2.71
8.773,2.16,-11.57,-4.04
8.829,4.24,-13.18,-4.08
8.88,1.37,-7.1,-8.24
8.928,5.02,-20.01,-2
8.982,5.22,-9.61,0.51
9.032,-0.39,-6.55,0.2
9.085,2.59,-9.22,-0.16
9.142,3.18,-10.16,2.43
9.193,0.39,-9.41,0.43
9.253,1.33,-9.26,0.16
9.283,-1.53,-9.18,-0.78
9.338,-0.82,-9.65,-0.98
9.389,-1.26,-9.77,-0.16
9.464,-2.08,-11.14,-0.9
9.49,0.04,-12.94,1.14
9.541,5.65,-13.14,3.57
9.598,4.9,-11.18,0.94
9.648,2.63,-13.73,-0.63
9.708,0.86,-9.57,-2.82
9.743,1.61,-6,-2.16
9.795,0.2,-6.59,-3.37
9.849,0.71,-4.67,-3.06
9.908,0.94,-3.8,-3.73
9.965,0.78,-11.06,-3.8
10.011,3.26,-14.16,-5.22
10.103,2.63,-6.71,-5.88
10.107,6.71,-20.01,2.55
10.155,3.8,-8.79,1.37
10.205,-0.59,-5.45,-0.16
10.259,2.86,-11.45,-0.31
10.315,1.53,-9.26,1.45
10.363,-0.12,-9.96,0.55
10.422,0.47,-9.38,-0.24
10.454,-1.65,-8.79,-0.75
10.509,-0.47,-9.61,-0.75
10.568,-0.31,-10.28,-1.1
10.719,4.82,-11.92,3.41
10.769,4.82,-13.38,0.43
10.841,0.24,-10.63,-2.04
10.881,1.22,-9.41,-2.24
10.923,0.9,-7.34,-2.75
10.974,0.12,-6.94,-2.71
11.021,1.84,-4.24,-2.63
11.086,2.2,-3.1,-2.82
11.141,1.84,-11.14,-3.61
11.165,3.22,-13.85,-4.75
11.244,2.98,-8.63,-6.98
11.308,5.02,-17.26,4.31
11.329,2.24,-6.75,1.02
11.384,0.35,-5.3,0.04
11.44,3.1,-13.61,0.55
11.482,0.94,-8.98,0.82
11.537,0.59,-9.14,0.43
11.595,1.29,-9.38,0.08
11.645,-1.69,-8.83,-0.59
11.701,-1.37,-9.57,-0.86
11.736,-1.49,-10.59,-1.18
11.791,-2.04,-10.12,-0.08
11.839,1.69,-13.89,1.65
11.996,3.33,-12.67,-0.55
12.057,1.57,-9.57,-2.47
12.109,1.73,-6.55,-2.04
12.139,0.16,-7.14,-3.1
12.207,0.67,-5.73,-2.55
12.257,1.26,-3.77,-3.61
12.314,2,-10.2,-4.55
12.344,4.39,-13.73,-3.77
12.402,1.18,-6.43,-7.96
12.46,6.9,-20.01,-0.04
12.514,2.79,-6.83,1.8
12.56,1.1,-5.22,-0.08
12.703,0.27,-9.18,-0.16
12.752,0.51,-9.3,-0.82
12.812,-1.77,-9.69,-0.86
12.864,0.39,-9.14,-0.78
12.917,-2.08,-10.08,0.12
12.968,0.67,-11.96,0.16
13.019,5.61,-13.53,-0.08
13.294,3.92,-12.04,1.37
13.304,0,-8.39,-1.45
13.316,1.18,-7.49,-2.67
13.321,0.75,-6,-3.77
13.38,0.55,-4.16,-3.69
13.44,1.33,-6.39,-2.98
13.488,1.73,-15.81,-2.79
13.537,3.65,-11.77,-6.75
13.586,3.37,-11.18,-7.06
13.615,2.86,-14.04,2.98
13.676,2.35,-3.84,1.49
13.724,-0.16,-8.47,-0.31
13.78,2.12,-12.71,1.26
13.9,0.55,-8.59,-0.04
13.911,1.18,-8.55,-0.04
13.933,0.16,-9.81,-0.59
13.989,-1.18,-9.02,-0.94
14.045,-0.35,-10.24,-0.16
14.078,-2.86,-10,-0.24
14.13,0.04,-12.75,0.59
14.181,4.24,-14.2,1.73
14.235,4,-9.3,1.45
14.302,6.98,-13.34,-0.35
14.353,-0.43,-10.63,-2.28
14.385,0.71,-7.26,-1.49
14.451,1.61,-7.73,-3.8
14.507,0.59,-5.3,-3.61
14.587,0.47,-3.37,-3.41
14.598,1.1,-7.65,-3.49
14.659,2.55,-16.24,-3.02
14.685,1.49,-7.57,-7.92
14.781,6.79,-20.01,-6.94
14.806,4,-8.47,1.69
14.852,1.96,-7.1,1.73
14.906,2.24,-5.65,-0.55
14.958,2.35,-14.71,2.9
15.004,0.24,-9.34,-0.31
15.056,1.26,-9.18,0.08
15.108,-1.22,-9.1,-0.39
15.254,-2.31,-10.16,0.08
15.31,-0.63,-13.3,1.06
15.365,6.71,-14.44,1.96
15.421,3.61,-7.85,2.2
15.452,6.24,-11.89,0.16
15.511,0.98,-10.67,-1.45
15.559,0.08,-8.16,-2.71
15.614,2,-7.37,-2.98
15.665,1.06,-6.63,-3.65
15.716,1.02,-4.9,-4.08
15.817,0.94,-5.1,-4
15.846,2.47,-16.95,-2.39
15.865,1.65,-9.57,-7.18
15.935,6.39,-11.73,-6.63
15.963,2.9,-11.18,2.51
16.017,2.2,-5.57,0.39
16.065,2.35,-9.22,-1.06
16.131,2.2,-11.85,1.49
16.185,-0.86,-9.38,-0.39
16.22,0.43,-7.37,-0.9
16.276,-0.31,-10.2,-0.08
16.324,-1.29,-10.2,-1.06
16.381,1.53,-9.85,-0.86
16.501,-2.86,-9.77,-0.67
16.51,-0.55,-12.75,0.67
16.534,5.73,-15.06,2.08
16.591,3.26,-9.41,0.78
16.641,5.45,-11.38,-0.47
16.701,1.29,-11.49,-1.88
16.727,0,-6.94,-1.33
16.784,1.45,-7.49,-2.63
16.837,1.29,-6.39,-3.53
16.88,0.71,-5.1,-3.49
16.939,1.65,-9.85,-4.31
16.995,2.98,-13.77,-4.9
17.048,1.33,-6.43,-7.73
17.143,6.63,-20.01,-5.1
17.15,4.71,-9.34,1.57
17.207,1.37,-4.98,-0.08
17.255,1.61,-9.85,-0.2
17.29,2.35,-10.32,2.12
17.352,-0.04,-9.22,-0.47
17.407,0.78,-9.45,-0.24
17.468,-1.57,-9.89,-0.86
17.495,-1.26,-9.34,-0.82
17.547,0.47,-9.89,-0.94
17.601,-2,-10.4,-0.04
17.65,2.63,-12.79,0.2
17.719,5.02,-15.1,4.71
17.748,4.24,-8.32,0.24
17.808,6.16,-12.4,0.2
17.857,-0.24,-9.45,-2.75
17.912,1.29,-7.41,-2.16
17.963,1.57,-7.81,-3.41
18.013,0.59,-6.28,-3.73
18.069,0.47,-4.35,-4.16
18.12,0.9,-8.28,-4.63
18.173,4.24,-16.51,-2.55
18.231,0.51,-6.75,-8.43
18.259,6.51,-16.51,-7.73
18.572,3.18,-8.24,1.53
18.627,2.67,-9.26,2.24
18.68,-0.94,-9.57,-1.22
18.723,-0.63,-9.69,0
18.783,-2.12,-11.73,-0.63
18.836,2.86,-14.08,-0.67
18.885,5.41,-11.02,4.04
18.92,6.04,-10.79,0
19.096,1.26,-6.08,-2
19.148,1.18,-7.45,-3.61
19.197,0.59,-5.02,-3.65
19.252,0.47,-4.39,-3.18
19.279,1.26,-13.38,-4.16
19.351,3.3,-13.02,-4
19.385,1.37,-4.24,-6.2
19.443,3.37,-20.01,6.39
19.494,2.28,-5.49,0.71
19.547,1.45,-7.53,-0.86
19.595,2.51,-11.53,0
19.679,0.16,-8.47,0.71
19.688,-0.04,-8,-0.24
19.753,0.86,-9.41,-0.08
19.813,-1.53,-9.61,-1.33
19.841,-0.59,-9.81,-0.94
19.913,-2.43,-10.71,0.04
19.961,-0.59,-11.26,0.47
20.013,6.59,-14.44,0.31
20.041,4.9,-10.04,1.26
20.116,5.37,-12.94,0.35
20.148,0.67,-10.79,-4.08
20.201,1.61,-7.18,-1.26
20.253,1.06,-6.59,-3.22
20.347,0.43,-5.84,-3.33
20.358,0.24,-4.08,-4.08
20.42,1.02,-7.53,-4.2
20.47,5.26,-17.14,-2.55
20.517,0.94,-5.92,-9.65
20.565,8.24,-20.01,-8.2
20.623,3.69,-10.94,2.47
20.675,1.45,-6.24,-0.75
20.725,2.12,-10.59,-0.47
20.772,1.69,-8.98,2
20.828,-0.24,-9.14,-0.08
20.885,1.88,-8.28,-0.12
20.915,-1.49,-8.67,-1.1
20.981,-2.43,-10.32,-1.33
21.035,-1.45,-10.75,-0.35
21.064,-0.86,-10.87,-0.43
21.115,4.47,-14.91,-0.2
21.166,3.8,-11.41,3.8
21.219,7.22,-11.41,0.12
21.29,1.92,-12.51,-1.92
21.351,-0.2,-8,-0.9
21.389,1.77,-6.35,-3.06
21.437,1.45,-6.08,-3.33
21.472,-0.16,-4.35,-4.08
21.645,2.55,-7.81,-8.04
21.681,7.14,-20.01,-2.98
21.73,3.96,-8.04,1.45
21.782,0.94,-6.47,-1.53
21.831,1.8,-11.49,-0.16
21.891,1.26,-7.02,-0.12
21.943,-0.27,-8.71,0.04
21.997,0.9,-9.57,-0.55
22.04,-0.24,-9.41,-0.78
22.097,-0.51,-9.73,-0.39
22.153,0.67,-9.96,0.12
22.315,4.12,-13.69,2.82
22.336,4.31,-9.69,0.67
22.411,5.1,-12.63,-0.35
22.449,-0.71,-10.04,-4.28
22.509,1.29,-6.28,-1.45
22.561,0.94,-6.71,-2.98
22.615,0.31,-5.45,-3.45
22.658,0.27,-4.43,-3.73
22.712,0.71,-9.41,-4.28
22.769,4.55,-15.61,-4.28
22.814,1.1,-7.18,-8.75
22.975,1.33,-10.04,0.35
23,2,-8.43,-1.29
23.055,1.61,-9.38,0.55
23.125,0.35,-9.53,0.27
23.178,1.33,-8.63,-0.16
23.229,-0.04,-9.41,0.24
23.282,-1.53,-9.89,-0.63
23.329,-2.24,-10.59,-0.63
23.377,-1.73,-12.32,0.86
23.407,5.02,-13.61,0
23.503,4.98,-10.63,3.53
23.513,5.41,-12.08,-0.04
23.586,2.43,-12.16,-1.18
23.847,0.98,-8.39,-1.88
23.856,1.29,-6.08,-2.94
23.864,0.51,-6.04,-3.88
23.876,2.43,-17.57,-3.84
23.942,2.43,-8.24,-7.92
23.985,4.28,-10.59,-3.77
24.042,3.49,-14.12,0.43
24.097,3.1,-8.28,0.78
24.158,1.53,-6.75,-1.1
24.181,1.8,-11.02,0.24
24.236,0.86,-9.34,0.9
24.297,0.31,-8.16,-0.31
24.346,0.12,-9.65,-0.12
24.399,-2.16,-9.69,-1.1
24.454,-1.26,-9.73,-0.94
24.486,-2.82,-10,-0.31
24.539,0.43,-12.47,0.08
24.587,5.69,-14.4,1.8
24.64,5.69,-9.61,1.37
24.7,4.47,-11.57,0.35
24.78,1.33,-11.14,-2.31
24.792,0.31,-7.14,-1.96
24.858,0.51,-5.96,-3.77
24.912,0.47,-5.33,-3.53
24.94,0.59,-4.75,-3.88
25.012,0.51,-9.18,-4.2
25.063,4.86,-14.95,-3.65
25.094,4.12,-7.06,-8.51
25.155,3.77,-11.26,1.65
25.205,1.8,-11.85,2.04
25.263,1.65,-9.06,0.67
25.312,2.67,-9.49,-0.16
25.362,2.43,-9.26,1.57
25.43,-0.08,-9.41,-0.08
25.454,-0.24,-9.22,0.16
25.507,-1.84,-9.22,-1.06
25.559,-1.61,-9.85,-1.06
25.61,-2.51,-10.24,-0.9
25.665,-1.37,-11.61,0.75
25.729,4.75,-14.67,2
25.781,5.57,-8.98,1.57
25.806,6.04,-14.08,1.26
25.863,1.1,-11.81,-0.98
25.913,2.24,-9.06,-1.37
25.967,0.55,-5.73,-2.9
26.021,0.35,-5.06,-2.75
26.107,0.27,-3.69,-3.26
26.114,1.77,-6.32,-3.73
26.167,3.73,-19.02,-3.53
26.217,1.33,-7.61,-8.43
26.288,4.55,-10.9,-3.14
26.319,6.08,-13.85,0.75
26.38,0.82,-14.04,2.55
26.431,1.53,-4.9,-1.53
26.484,1.69,-9.77,0.31
26.534,0.94,-10.43,1.88
26.582,-0.24,-9.1,0
26.655,-1.1,-8.9,-0.43
26.681,-2.35,-9.45,-1.26
26.732,-1.73,-9.92,-0.75
26.79,-2.59,-10.4,-0.24
26.833,2.28,-15.38,0.2
26.884,4.98,-12.91,3.33
26.94,6.04,-10.79,0.86
26.993,3.37,-13.18,-0.12
27.044,1.37,-8.55,-2.31
27.101,1.57,-5.69,-1.88
27.156,0.59,-6.08,-3.73
27.209,-0.08,-5.49,-3.92
27.236,0.31,-5.3,-4.28
27.288,0.43,-12.59,-4.39
27.377,3.96,-11.73,-5.18
27.396,5.1,-9.65,-5.1
27.442,4.31,-16.48,2.47
27.494,2.63,-9.53,2.63
27.543,1.14,-7.81,-0.12
27.592,1.73,-10.9,-0.31
27.651,0.35,-9.57,1.49
27.714,-0.16,-8.79,-0.35
27.745,0.55,-8.67,-0.08
27.818,-1.61,-9.73,-0.78
27.852,-1.45,-9.65,-0.59
27.904,-2.9,-9.85,-0.24
28.021,-0.71,-13.38,0.51
28.031,4.43,-13.73,2.94
28.075,6.67,-9.45,2.2
28.099,5.53,-14.04,0.94
28.157,1.69,-11.06,-1.65
28.228,2.47,-7.69,-2.2
28.278,0.63,-5.73,-3.65
28.308,-0.39,-4.75,-2.51
28.36,-0.04,-4.16,-2.94
28.411,2.31,-8.36,-3.65
28.47,4.86,-15.61,-2.31
28.531,1.41,-9.26,-9.81
28.586,3.8,-5.61,-5.1
28.657,6.47,-11.81,2.47
28.666,1.96,-12.4,3.18
28.738,1.77,-6.35,0.04
28.771,2.35,-10.24,-0.39
28.819,0.9,-10.16,1.96
29.127,0.67,-9.02,0.04
29.171,5.37,-14.95,3.02
29.343,3.18,-11.18,-0.71
29.401,0.94,-8.28,-0.94
29.426,0.78,-6.2,-3.14
29.485,0.51,-5.65,-3.41
29.538,-0.2,-4.51,-4.47
29.588,0.98,-6.55,-3.8
29.638,3.06,-17.97,-3.69
29.685,1.57,-6.43,-7.41
29.739,5.14,-16.08,-5.65
29.795,5.22,-11.65,0.47
29.846,1.41,-10.51,0.63
29.936,0.86,-7.57,-0.9
29.946,1.57,-10.4,-0.12
30.008,0.16,-9.49,0.59
30.055,-0.04,-8.08,-0.39
30.128,0.39,-9.61,0.39
30.147,-1.22,-9.41,-0.71
30.212,-0.94,-10.24,-0.86
30.255,-3.14,-10.87,-0.39
30.3,1.41,-12.98,0.47
30.352,4.79,-13.26,4.31
30.412,6.75,-10.67,0.43
30.511,5.18,-13.69,-0.47
30.523,0.94,-11.3,-1.26
30.552,1.45,-6.55,-0.75
30.603,0.9,-5.69,-3.65
30.66,0.12,-3.96,-3.33
30.719,-0.27,-3.57,-3.65
30.77,0.86,-9.92,-2.94
30.815,6.12,-17.22,-5.69
30.864,5.45,-5.73,-9.45
30.911,3.65,-12.2,1.26
30.974,2.43,-14.71,3.49
31.034,1.77,-6.94,-0.16
31.063,1.45,-8.71,-0.94
31.113,1.26,-9.81,2
31.198,0.55,-9.14,0.08
31.219,1.1,-8.75,0.67
31.268,-1.92,-9.65,-0.63
31.321,-2.51,-10.36,-0.67
31.372,-2.82,-10.51,0.08
31.43,-1.29,-11.1,-0.16
31.486,4.9,-13.53,1.02
31.539,3.53,-9.81,3.37
31.591,5.37,-11.85,0.24
31.644,3.06,-12.71,0
31.689,0.67,-10.2,-3.3
31.727,1.33,-6.9,-3.3
31.773,0.2,-5.92,-3.84
31.883,0.16,-3.88,-3.3
31.895,1.49,-4.71,-2.94
31.942,2.51,-17.65,-2.55
31.994,2.9,-9.85,-5.06
32.044,3.1,-4.39,-5.22
32.102,4.55,-11.77,2.63
32.152,2.82,-12.59,4.08
32.178,1.8,-7.3,0.35
32.259,3.14,-7.53,-0.43
32.288,1.61,-10.55,2.55
32.359,0,-9.53,-0.04
32.43,-0.82,-8.98,-0.47
32.44,-2.2,-9.57,-1.14
32.51,-1.61,-9.73,-1.22
32.543,-2.51,-10.24,-0.24
32.596,0.12,-12.04,0.75
32.648,5.49,-14.16,1.49
32.708,5.41,-9.34,1.69
32.758,6.47,-13.49,0.98
32.815,1.29,-12.94,-1.29
32.845,1.69,-8.04,-1.92
32.908,1.1,-7.18,-2.75
32.962,-0.12,-5.26,-3.26
33.015,0.24,-3.77,-3.73
33.107,0.67,-6.2,-3.69
33.116,2.35,-16.95,-3.8
33.171,3.92,-8.51,-8.43
33.222,3.45,-14.2,-0.67
33.274,3.41,-10.59,-1.37
33.307,2.55,-10.9,1.73
33.36,0.86,-7.69,-1.37
33.408,0.9,-9.38,0.86
33.46,0.75,-8.75,0.43
33.514,0.98,-8.63,0.16
33.565,-0.78,-9.92,0
33.62,-2.43,-9.89,-0.82
33.774,2.86,-13.65,0.2
33.821,4.82,-13.93,3.84
33.866,4.08,-9.53,1.18
33.924,5.3,-13.14,0.12
33.99,0.75,-10.55,-1.92
34.017,0.82,-6.79,-2.43
34.075,0.35,-6.04,-3.61
34.14,0.16,-4.82,-3.57
34.413,0.86,-3.8,-3.37
34.422,0.82,-9.69,-2.79
34.437,6.55,-16,-4.9
34.487,1.8,-6.83,0.2
34.54,1.73,-6.35,-0.35
34.588,2.51,-12.79,3.14
34.639,-1.02,-9.34,-0.43
34.691,-0.51,-7.37,-0.51
34.746,-1.84,-10.43,-0.9
34.803,-1.49,-10.63,-1.06
34.856,-2.24,-10.16,0.08
34.884,0.04,-12.43,0.51
34.943,4.43,-13.96,2.39
34.996,4.63,-9.38,0.98
35.059,5.06,-12.24,0.98
35.086,1.96,-11.92,-0.39
35.144,2.08,-9.26,-1.1
35.195,1.73,-5.77,-2.79
35.247,0.59,-5.96,-3.26
35.307,-0.94,-4.98,-3.8
35.356,0.55,-5.96,-2.39
35.407,2.71,-16.59,-3.45
35.461,4.67,-11.18,-7.34
35.516,3.26,-4.9,-5.88
35.547,2.24,-16.4,5.57
35.601,2.9,-5.88,2
35.703,1.22,-4.63,-0.2
35.71,1.26,-12.08,-0.51
35.762,1.14,-9.57,0.86
35.813,0.24,-8.39,-0.39
35.86,-0.27,-9.22,-0.43
35.911,-1.26,-9.69,-1.1
35.965,-0.71,-9.18,-0.31
36.024,-3.61,-9.57,-0.27
36.069,1.22,-12.87,0.31
36.125,5.26,-13.81,2.63
36.175,5.65,-8.98,1.22
36.231,5.45,-13.02,0.55
36.388,0.67,-6.94,-3.14
36.419,0.43,-5.84,-3.41
36.473,0.43,-4.86,-3.77
36.528,1.57,-6.51,-2.67
36.583,3.65,-17.42,-3.06
36.642,3.3,-9.26,-9.85
36.671,2.71,-10.63,-3.57
36.725,4.28,-12.67,-1.73
36.775,2.82,-11.14,1.29
36.825,1.18,-6.55,-0.47
36.879,2.28,-9.02,0.2
36.93,1.61,-9.77,0.98
37.006,0.12,-9.45,0.39
37.034,-1.06,-8.2,-0.98
37.092,-1.88,-9.53,-0.98
37.145,-0.2,-10.43,-0.71
37.18,-2.04,-9.81,-1.1
37.239,1.18,-13.49,-0.16
37.295,5.77,-13.26,0.9
37.344,5.33,-9.96,1.02
37.395,4.94,-13.93,0.59
37.449,1.73,-10.47,-1.69
37.497,2.51,-8.59,-2.35
37.661,0.16,-4.31,-4.2
37.692,0.98,-7.57,-3.88
37.748,3.96,-16.32,-3.69
37.807,4.9,-6.39,-10.32
37.862,2,-10.55,-0.47
37.907,1.69,-14.08,1.61
37.961,2.43,-8.2,0.98
38.009,2.39,-7.73,-1.45
38.05,1.41,-10.83,1.02
38.123,0.98,-9.73,0.31
38.155,0.86,-8.71,0.16
38.23,-0.51,-8.28,-0.24
38.254,-2.08,-9.14,-1.26
38.309,-1.57,-10.43,-0.75
38.378,-3.92,-10.59,-0.86
38.423,2.51,-13.77,-0.78
38.462,6.39,-12.67,2.59
38.511,5.41,-10.94,0.55
38.563,3.92,-12.87,0.35
38.615,1.57,-10.08,-1.49
38.669,2,-8,-2.12
38.723,0.63,-6.28,-3.49
38.775,0.43,-4.39,-2.9
38.881,0.04,-3.84,-3.26
38.892,2.2,-11.57,-2.55
38.913,4.82,-16,-5.61
38.988,1.14,-3.37,-10
39.014,3.02,-12.43,-1.37
39.096,4.24,-16.04,7.34
39.124,1.65,-6.98,0.67
39.19,3.3,-6.55,-1.02
39.244,2.71,-13.1,3.33
39.291,-0.55,-10.08,0.67
39.351,0.55,-7.65,-0.51
39.374,-1.8,-8.67,-1.22
39.684,-2.47,-10.32,-0.75
39.693,-0.12,-10.32,-0.86
39.699,-2.63,-10.04,-1.06
39.719,2.43,-14.71,1.06
39.749,3.26,-12.63,-0.2
39.805,0.86,-10.36,-2.08
39.831,2.16,-7.73,-2.67
39.886,0.24,-5.37,-3.06
39.944,-0.39,-3.73,-2.94
39.997,0.63,-5.1,-3.96
40.052,2.16,-15.1,-4.2
40.191,6,-19.34,0.04
40.253,3.77,-10.75,2.47
40.307,1.37,-7.14,-0.98
40.371,1.1,-9.96,-0.12
40.397,1.02,-10.12,1.73
40.448,0.12,-9.06,-0.12
40.503,-0.75,-8.79,-0.35
40.549,-2.35,-9.18,-1.49
40.604,-1.49,-9.38,-1.02
40.654,-2.28,-10.12,0.12
40.824,5.77,-8.9,1.26
40.869,5.02,-12.51,1.41
40.904,1.8,-11.18,-0.82
40.97,1.96,-9.1,-1.53
41.017,1.57,-6.39,-3.02
41.072,0.04,-5.65,-3.22
41.128,-0.27,-4.55,-3.77
41.184,0.47,-7.77,-3.92
41.212,4,-17.14,-4
41.264,1.69,-7.3,-8.79
41.317,4.39,-13.3,-3.92
41.38,5.22,-10.94,0.35
41.428,1.53,-11.34,1.84
41.485,0.86,-6.43,-0.55
41.546,2.39,-9.06,-0.75
41.581,1.57,-9.14,1.57
41.649,0.75,-9.02,0.31
41.68,-0.16,-9.65,-0.2
41.721,-2.24,-9.65,-0.94
41.772,-0.94,-9.45,-0.86
41.822,-2.94,-10.32,-0.04
41.879,1.77,-13.85,0.31
41.929,4.51,-13.45,2.67
41.989,5.26,-9.34,1.57
42.06,5.26,-14,0.63
42.087,0.47,-11.18,-1.96
42.141,1.77,-8.16,-1.45
42.196,1.53,-5.69,-3.41
42.232,0.12,-4.59,-3.22
42.307,0.51,-3.41,-3.53
42.336,1.88,-8.08,-3.45
42.393,6.51,-18.91,-2.55
42.442,2.86,-5.53,-9.89
42.489,2.63,-14.32,0
42.543,2.55,-13.77,2.75
42.599,1.65,-6.98,0.39
42.659,1.33,-7.53,-1.18
42.743,1.88,-12.2,2.79
42.752,0.47,-8.94,-0.16
42.801,0.35,-7.73,0.24
