NAME:,run_2_1.csv,,
197.29,-14.469999,6.79,4.59
197.34,10.01,5.69,3.88
197.39,4.12,-7.81,1.22
197.44,1.6499996,-7.73,3.14
197.49,-8,-2.04,2.94
197.55,-8.43,-1.06,-0.16
197.6,3.5699997,-0.82,-3.41
197.65,10.01,6.08,-0.27
197.7,8.120001,-10.55,5.88
197.75,5.7700005,1.14,10.98
197.8,-7.37,4.9,-2.24
197.85,-12.75,2.24,-0.55
197.9,-10.98,1.26,-0.75
197.95,-2.4299998,-4.28,-2.71
198.01,10.01,-1.73,5.06
198.06,-7.76,-0.78,-7.3
198.11,10.01,9.57,5.61
198.16,8.200001,-10.51,-0.71
198.21,-3.06,-3.33,4.04
198.26,-8.39,-4.86,0.12
198.31,-11.92,2.43,-1.29
198.36,1.7299995,8.16,-3.41
198.41,10.01,2.04,7.96
198.46,1.1000004,-17.97,2.9
198.51,5.6499996,4.08,9.02
198.57,-4.74,5.3,0.12
198.62,-13.059999,1.53,-1.06
198.67,-7.65,-0.94,-2.2
198.72,-1.6099997,0.75,-10.87
198.77,3.6899996,-8.16,3.65
198.82,1.4499998,-1.96,-2
198.87,5.7700005,-1.92,-0.31
198.92,4,-4.08,2.08
198.97,-9.8,-3.26,0.63
199.02,-9.45,-2,-0.08
199.08,-3.92,5.37,-5.81
199.13,10.01,4.24,-0.75
199.18,6.24,-7.69,6.98
199.23,6.950001,-5.45,12.91
199.28,-3.25,8.9,6.43
199.33,-9.84,-2.67,0.47
199.38,-16.28,2.67,-1.18
199.43,-4.39,-6.51,-0.51
199.48,-6.4700003,5.1,-11.69
199.54,2.4300003,6.08,-15.65
199.59,2.3199997,-2.16,-0.31
199.64,8.440001,-5.57,-2.28
199.69,4.12,-3.41,3.1
199.74,-10.39,-2.35,0.35
199.79,-10.71,-2.16,0.08
199.84,-0.07999992,2.47,-4.43
199.89,8.360001,5.14,-2.9
199.94,10.01,-9.14,9.49
199.99,1.4499998,-0.59,13.18
200.04,-1.5299997,2.59,4.04
200.1,-12.39,-2.59,0.47
200.15,-12.2,2.04,-1.1
200.2,-2.23,-0.16,-1.88
200.25,8.08,1.73,6.86
200.3,-6.4300003,-4.51,-9.34
200.35,9.969999,-4,3.33
200.4,6.59,-9.22,1.61
200.45,-5.49,-0.24,3.33
200.5,-10.08,-4.82,-1.49
200.55,-7.25,1.02,-1.37
200.61,7.379999,-1.02,4.63
200.66,10.01,2.71,-0.12
200.71,7.0599995,-12.4,4.51
200.76,10.01,3.61,9.3
200.81,-7.49,3.84,-2.94
200.86,-15.059999,-1.69,-0.39
200.91,-12.63,0.08,0.71
200.96,-1.9200001,-4,-3.45
201.01,4.59,3.3,-20.01
201.07,-4.47,4.12,-15.34
201.12,10.01,-5.81,8.75
201.17,2.2799997,-5.06,-2.59
201.22,3.1400003,-2.71,2.04
201.27,-11.29,-4.2,-0.31
201.32,-11.1,-1.02,-0.12
201.37,-4.51,0.94,-8.28
201.42,10.01,2.16,0.39
201.47,8.709999,-7.18,5.18
201.52,5.9300003,-6.63,9.34
201.57,1.8900003,7.53,8.79
201.63,-10.35,-0.04,0.71
202.49,-4.55,-2.31,-3.96
202.54,1.4499998,-0.35,-10.36
202.6,-1.4499998,-3.18,-0.71
202.65,6.120001,-3.37,3.65
202.7,2.67,-1.84,0.04
202.75,3.6099997,-5.92,3.61
202.8,-7.8,-2.04,2.47
202.85,-9.88,-1.26,2.04
202.9,-3.92,-4.16,-7.45
202.95,10.01,7.69,1.92
203,5.38,-15.1,-3.22
203.05,7.6499996,0.71,11.96
203.1,-4.78,2.71,1.96
203.16,-12,-3.41,-1.06
203.21,-12.24,3.84,0.12
203.26,0,0.24,-4.9
203.31,10.01,-2.2,5.81
203.36,-8.55,-5.73,-11.96
203.41,10.01,3.41,6.16
203.46,4.59,-8.94,1.57
203.51,-1.4899998,-2.51,3.3
203.56,-8.71,-4.28,2.24
203.62,-9.1,-0.16,0.59
203.67,5.8900003,-4.82,-4.67
203.72,10.01,10,-0.94
203.77,6.3199997,-10.28,4.51
203.82,9.610001,-0.78,8.79
203.87,-9.22,2.75,-2.75
203.92,-17.02,1.53,-2.82
203.97,-10.35,1.92,0.27
204.02,1.6099997,-3.73,-0.39
204.07,3.2200003,8.59,-19.61
204.13,-8.43,0.75,-4.12
204.18,10.01,4.79,16.24
204.23,2.4300003,-7.57,0.75
204.28,5.8500004,-7.18,0.55
204.33,-8.08,0.35,1.22
204.38,-10.08,-3.53,0.82
204.43,-5.88,-1.8,-4.28
204.48,10.01,-1.37,2.47
204.53,3.7700005,2.82,3.22
204.58,10.01,-5.61,14.12
204.63,-3.25,3.65,9.57
204.69,-10.16,-1.06,0.94
204.74,-14.51,1.14,-0.71
204.79,-6.35,0.59,-3.37
204.84,-4.35,-0.43,0.31
204.89,10.01,-5.84,5.53
204.94,-8.78,4.28,3.26
204.99,10.01,0.08,0.35
205.04,7.2199993,-6.9,2.2
205.09,-8.309999,-2.75,2.08
205.15,-7.96,-3.02,-0.47
205.2,-6.63,-0.55,-2.98
205.25,-3.7600002,5.06,-7.02
205.3,10.01,6,1.84
205.35,10.01,-12.12,8.04
205.4,1.7700005,0.59,9.06
205.45,-6.2,2.75,1.73
205.5,-11.53,0.39,-0.75
205.55,-10.2,2.75,-1.33
205.6,2.3999996,2.12,-8.67
205.65,-2.15,-4.67,-1.18
205.71,5.5699997,-3.26,-5.77
205.76,6.24,-1.84,-0.24
205.81,8.01,-10.47,1.49
205.86,-7.96,-4.24,2.12
205.91,-8.82,-2.86,1.49
205.96,-9.14,0.78,-2.24
206.01,0.9399996,0.9,-5.3
206.06,10.01,4.24,0.16
206.11,9.969999,-14.55,4.63
206.16,3.7700005,-0.9,5.69
206.22,-9.53,2,-1.96
206.27,-15.18,2.47,-1.8
206.32,-7.33,-1.33,-1.53
206.37,10.01,1.65,6.75
206.42,-9.37,-1.18,5.33
206.47,10.01,3.96,9.92
206.52,9.77,-4.67,-2.31
206.57,-3.7199998,-4.94,3.77
206.62,-11.18,-2.71,3.65
206.68,-10.35,-0.63,-2.63
206.73,-6,1.49,-5.77
206.78,10.01,2.47,4.16
206.83,9.77,-2.71,5.69
206.88,3.96,-9.22,9.53
206.93,-2.12,2.47,-4.08
206.98,-15.96,5.57,-1.8
207.03,-13.65,4.43,-2.55
207.08,-1.4899998,-5.26,0.59
207.13,10.01,2.08,20.01
207.18,-8.04,-0.67,5.92
207.24,10.01,9.85,3.02
207.29,9.57,-11.45,-0.9
207.34,-6.12,-3.33,1.29
207.39,-9.84,-2.31,-0.31
207.44,-9.92,2.59,-1.02
207.49,-5.88,1.26,-6.59
207.54,10.01,-4.59,7.57
207.59,1.3800001,-9.26,7.3
207.64,3.8500004,-3.45,5.92
208.53,-14.309999,1.61,-2.04
208.58,-7.88,-1.49,-0.43
208.63,-5.69,-0.82,0.98
208.68,10.01,-6.71,2.12
208.73,-1.8400002,-4,3.41
208.78,9.969999,-1.49,-0.75
208.83,9.77,-1.88,1.69
208.88,-8.2,-1.06,1.8
208.94,-9.61,-3.14,0.2
208.99,-9.22,-0.12,-4.08
209.04,-4.82,3.73,-5.3
209.09,10.01,8.32,0.12
209.14,9.889999,-11.73,5.57
209.19,3.2200003,-3.33,7.81
209.24,-8.51,1.88,-0.94
209.29,-15.219999,1.57,-1.8
209.34,-9.29,-0.04,-0.71
209.4,5.6899996,0.59,-4.86
209.45,-1.8000002,-6.32,-0.71
209.5,10.01,-3.53,3.18
209.55,6.91,-5.45,-0.98
209.6,-1.7600002,-3.57,1.29
209.65,-10.12,-5.41,2.59
209.7,-8.47,-2.67,-1.29
209.75,-7.45,1.73,-1.65
209.8,6.99,-1.37,8.71
209.85,10.01,-0.94,9.06
209.9,3.42,-8.94,5.1
209.96,-0.85999966,2.67,1.45
210.01,-13.33,3.53,-3.84
210.06,-9.92,2.31,-0.78
210.11,-2.5900002,-5.22,0.94
210.16,8.48,-8.55,7.34
210.21,0.39999962,-5.37,2.63
210.26,8.870001,-3.73,0.98
210.31,8.870001,-8.04,3.3
210.36,-9.73,-1.41,2.51
210.41,-8.9,-4.12,-0.04
210.47,-8.55,0.78,-3.84
210.52,-6.16,0.51,-8.83
210.57,10.01,0.98,2.79
210.62,5.7700005,-8.32,5.06
210.67,5.2200003,-6.63,9.69
210.72,-4.82,1.33,0.78
210.77,-13.96,0.71,-0.04
210.82,-11.88,1.45,0.2
210.87,0.47000027,-2.47,-0.27
210.93,10.01,-3.26,-1.45
210.98,-3.4099998,-4.31,7.37
211.03,10.01,-0.75,3.3
211.08,6.91,-6.35,2.94
211.13,-5.69,-1.33,0.08
211.18,-8.23,-4.63,-0.94
211.23,-8.67,-1.84,-2.16
211.28,-2.04,1.37,-3.73
211.33,10.01,5.3,1.88
211.38,5.49,-15.34,8.75
211.43,0.78999996,0.55,8.87
211.49,-7.7200003,4.12,-2.24
211.54,-10.75,2.67,-0.47
211.59,-6.31,-3.41,-0.47
211.64,-5.76,3.18,-3.96
211.69,9.02,-11.81,5.45
211.74,-3.4499998,-1.53,0.24
211.79,8.08,-0.78,1.06
211.84,9.969999,-7.34,0.98
211.89,-7.45,-3.57,2.2
211.95,-7.88,-5.49,0.63
212,-8.86,-2.79,-3.65
212.05,-7.88,3.18,-0.86
212.1,10.01,2.9,11.65
212.15,2,-4.08,10.94
212.2,-8.51,-20.01,14.08
212.25,-1.3699999,4.31,0.94
212.3,-14.16,4.55,-1.1
212.35,-12.16,1.77,-0.35
212.4,0.6300001,-2.24,0.67
212.46,-17.3,2.75,-1.73
212.51,10.01,-14.79,-9.38
212.56,-2.8200002,-2.39,-7.73
212.61,8.01,-5.49,-4.63
212.66,1.7299995,-3.18,1.69
212.71,-11.29,-4.2,3.14
212.76,-8.51,-3.14,-0.78
212.81,-6.7799997,2.55,-1.53
212.86,-6.8599997,2.71,-7.14
212.91,10.01,-1.14,3.14
212.96,6.629999,-15.14,7.34
213.02,4.08,3.41,4.86
213.07,-10.39,1.57,0.63
213.12,-16.67,0.39,-5.61
213.17,-5.61,-1.29,-2
213.22,-7.1800003,1.49,-6.2
213.27,6.83,-11.1,-10.79
213.32,5.0200005,-6.75,-2.39
213.37,8.040001,-4.28,-2.86
213.42,0.5100002,-6.94,3.3
213.48,-9.8,-4.24,1.45
213.53,-7.96,-1.06,-0.59
213.58,-6.74,0.39,-2.39
213.63,-0.5100002,-2.63,-6.67
213.68,10.01,10.51,-3.02
214.49,8.950001,-19.93,8.71
214.55,2.67,-0.78,9.53
214.6,-7.96,4.75,0.27
214.65,-14.16,1.61,-1.41
214.7,-8.98,-1.26,-2.98
214.75,-4.98,-0.43,-8.36
214.8,3.4899998,-15.57,-8.2
214.85,2.4700003,-6.32,-3.14
214.9,8.709999,-1.1,-0.9
214.95,2.3599997,-3.77,1.84
215.01,-11.18,-7.14,2.82
215.06,-10.16,-3.1,0.35
215.11,-7.21,0.24,-8.36
215.16,10.01,6.47,1.29
215.21,6.3600006,-5.81,4.55
215.26,0.07999992,-12.04,3.84
215.31,-6.27,4.71,-1.65
215.36,-17.41,5.73,-0.98
215.41,-12.940001,-0.12,0.47
215.46,6.790001,-2.31,-5.02
215.51,-18.39,-15.42,1.8
215.57,10.01,-2.98,-17.14
215.62,1.96,1.1,0.71
215.67,0.6300001,-7.06,1.53
215.72,-6.67,-2.94,2.08
215.77,-4.82,-3.22,2.63
215.82,-6.59,-3.8,-3.26
215.87,-1.0600004,-2.63,-13.77
215.92,10.01,14.2,-4.16
215.98,2.9399996,-10.28,2.82
216.03,6.51,-14.55,-1.02
216.08,-7.8,6.12,-1.22
216.13,-13.53,3.26,-2.47
216.18,-8.08,1.26,3.53
216.23,8.59,-1.69,6.47
216.28,-8.71,3.06,6.67
216.33,5.5699997,0,5.84
216.38,-3.6100001,8.04,1.65
216.43,4.3199997,-2,1.88
216.49,1.6499996,-7.14,0
216.54,7.7700005,1.65,-4.39
216.59,-12.12,-6.28,1.77
216.64,-15.45,-1.18,-3.57
216.69,0.39999962,-1.8,-3.96
216.74,10.01,-5.77,10.55
216.79,-2.27,-16.36,8.79
216.84,2.08,-2.71,7.88
216.89,-9.49,2.94,0.78
216.94,-12.71,0.86,0.55
216.99,-13.88,-0.16,3.14
217.05,3.3400002,-2.2,-2.98
217.1,10.01,-12.63,6.47
217.15,-11.53,-3.3,-6.9
217.2,4.95,2.28,1.22
217.25,-4.59,-2,-2.39
217.3,-6.16,-8.67,-0.43
