NAME:,run_1_2.csv,,
23908,-19.142582,6.982335,3.92266
23989,-20.005568,1.176798,6.511616
24070,7.139242,3.138128,-1.569064
24151,-3.412714,-3.412714,-7.923774
24232,-9.728197,0.627626,-20.005568
24313,-1.647517,7.217695,1.96133
24394,-11.571848,-2.785089,4.197247
24475,-3.883434,-0.980665,-9.179025
24556,2.981222,0.156906,-6.943109
24637,-15.063015,1.137571,7.139242
24718,-20.005568,1.686744,3.765754
24799,1.608291,-1.176798,-1.372931
24880,-4.864099,-1.882877,-10.002784
24961,-20.005568,10.551956,-12.160246
25042,-19.41717,5.334818,7.963
25123,-10.002784,-5.962444,2.902768
25204,-3.020448,-1.294478,-4.824872
25285,-3.373488,-2.706636,-11.924888
25366,-20.005568,-11.179583,0.706079
25447,-15.729868,-2.902768,5.844764
25528,4.354153,2.19669,-3.530394
25609,-0.549172,3.295035,-9.492838
25690,-19.456394,-15.376828,-5.609404
25771,-20.005568,-1.255251,5.138685
25852,-1.333704,2.549729,-6.23703
25933,-0.392266,-4.236473,-7.413828
26014,-3.687301,0.23536,-3.648074
26095,-20.005568,-10.081236,5.177911
26176,-14.356936,1.098345,-1.569064
26257,-5.060232,6.11935,-12.395606
26905,3.687301,-0.549172,-1.451384
26986,-2.824315,1.019892,-10.04201
27067,-6.550843,-0.11768,-5.88399
27148,0.784532,8.355267,5.844764
27229,-20.005568,-2.432049,4.511059
27310,0.549172,-1.216025,-8.31604
27391,2.471276,-1.84365,-8.904439
27472,-20.005568,0,3.648074
27553,-20.005568,1.922104,3.491168
27634,5.060232,-2.471276,-0.274586
27715,-6.629296,-2.07901,-9.767424
27796,-15.376828,-5.76631,-7.060789
27877,-19.770206,0.039227,3.334261
27958,4.15802,-7.570734,-8.825986
28039,1.059118,-2.118237,-4.589512
28120,-5.570178,0.823759,2.235916
28201,-20.005568,-10.120463,0.156906
28282,-18.044237,4.471833,3.491168
28363,0.392266,1.333704,-6.903882
28444,-6.393936,-1.84365,-5.413271
28525,-12.827099,-2.588956,-0.666852
28606,-20.005568,-4.628739,12.630966
28687,-7.806094,-1.255251,-7.217695
28768,-1.84365,3.530394,-10.081236
28849,-12.2387,-2.31437,-15.769094
28930,-20.005568,-3.451941,2.667409
29011,-7.649188,-0.823759,2.432049
29092,0.431493,3.020448,-7.492281
29173,-4.667965,-2.706636,-0.274586
29254,-7.139242,3.608848,4.432606
29335,-20.005568,-7.492281,12.59174
29416,0.274586,-3.020448,-9.80665
29497,3.92266,1.137571,-5.805537
29578,-20.005568,8.865212,-10.865768
29659,-18.358049,-2.118237,3.608848
29740,-2.07901,-4.15802,-1.608291
29821,1.176798,0.392266,-7.570734
29902,-20.005568,8.041453,-19.848661
29983,-10.120463,11.650301,2.863542
30064,-13.807764,-5.256365,6.354709
30145,2.19669,-5.76631,-8.159133
30226,4.432606,-0.274586,-1.569064
30307,-20.005568,-5.727084,-4.589512
30388,-10.120463,-8.355267,3.765754
30469,2.628182,1.294478,-3.020448
30550,-3.059675,-3.687301,-7.453054
