Time [sec],ACC X,ACC Y,ACC Z
42.612,0.12,-9.26,-6.79
42.661,0.55,-6,-8.08
42.713,5.14,-13.73,0.9
42.747,1.88,-7.53,-2.08
42.866,0.51,-12.71,0
42.876,4.04,-9.92,-1.65
42.9,1.96,-7.1,-0.12
42.956,-0.2,-9.18,-0.43
43.009,0.86,-8.67,-0.24
43.084,-0.86,-7.77,-0.63
43.114,-0.82,-8.9,-0.47
43.155,0.27,-8.9,0.08
43.211,-2.04,-10.24,0.47
43.26,5.65,-15.73,1.02
43.322,2.59,-14.87,4.86
43.38,7.45,-11.77,0.67
43.433,6.32,-12.04,0.55
43.537,0.16,-9.06,-1.45
43.545,2.86,-6.83,-2.2
43.563,2.31,-5.96,-1.8
43.621,1.06,-3.96,-2.67
43.681,0.39,-3.8,-4.16
43.734,1.57,-12.59,-4.47
43.779,3.18,-11.53,-5.26
43.833,3.77,-7.14,-10.79
43.883,6.86,-13.49,-1.61
43.935,2.67,-7.81,-2.39
43.994,-0.12,-10.94,-0.12
44.039,2.86,-11.73,-0.94
44.125,2.35,-7.14,-1.18
44.135,-0.04,-8.36,-0.04
44.194,0.39,-9.06,-0.04
44.246,-1.49,-8.24,-0.82
44.278,-1.77,-8.98,-1.02
44.363,0.27,-9.34,0
44.38,-1.14,-10.2,-0.35
44.429,2.51,-14.55,1.65
44.504,4.47,-15.38,6.04
44.533,5.88,-11.57,1.1
44.802,6.71,-13.1,0.78
44.81,-1.02,-10.94,-2.47
44.836,0.04,-3.18,-4.59
44.895,1.92,-13.1,-2.94
44.945,2.12,-8.98,-7.34
44.995,6.79,-14.32,-5.14
45.049,4.43,-10.4,-2.98
45.101,-0.39,-10.08,-2.08
45.154,0.75,-12.24,-0.98
45.199,2.63,-10.59,-1.22
45.254,1.1,-7.37,-1.29
45.313,-0.31,-8.75,-0.27
45.376,0,-7.61,-0.59
45.401,-0.16,-7.88,-0.63
45.455,0.71,-9.77,-0.39
45.513,-1.18,-10,0.67
45.564,0.08,-10.98,0.59
45.613,3.18,-15.46,4.9
45.654,3.61,-13.26,3.8
45.711,7.3,-13.53,-0.04
45.769,4.12,-12.94,0.86
45.823,-0.24,-9.49,-1.37
45.867,2.31,-6.59,-2.08
45.908,1.37,-4.43,-2.55
45.97,0.35,-2.39,-3.14
46.023,0.39,-5.14,-4.24
46.097,1.22,-15.3,-3.57
46.124,2.71,-9.38,-7.02
46.174,5.96,-18.87,-5.14
46.231,4.08,-6.16,-3.8
46.284,-1.29,-6.51,-1.88
46.316,1.18,-15.49,0.43
46.379,2.82,-9.53,-0.86
46.433,1.37,-8,0.24
46.48,1.73,-10.16,0.27
46.534,1.14,-9.53,-0.16
46.586,-1.37,-7.85,-0.24
46.673,-0.71,-6.67,-1.8
46.692,-0.35,-9.96,0.47
46.73,-2.28,-9.81,-1.06
46.784,-0.55,-11.57,0.67
46.838,7.41,-14.59,2.24
46.888,2.43,-12.4,2.98
46.944,7.18,-13.93,0.04
46.991,3.61,-13.93,-0.59
47.042,1.06,-9.77,-2.39
47.093,1.57,-7.96,-3.14
47.147,0.43,-4.86,-2.47
47.207,1.41,-2.59,-3.57
47.259,1.45,-6.83,-4.2
47.282,2.16,-11.41,-3.26
47.389,1.61,-9.02,-5.81
47.398,-0.12,-5.14,-8.24
47.45,8.75,-20.01,-0.47
47.511,2.55,-7.45,-0.12
47.559,0.55,-6.08,-1.77
47.61,2.75,-12.67,0.16
47.664,2.08,-8,1.14
47.72,0,-7.77,-0.43
47.753,1.84,-9.14,-0.2
47.803,-1.33,-8.83,-0.86
47.862,-1.69,-8.79,-1.14
47.915,0.2,-9.61,-1.26
47.977,-1.29,-9.18,-1.26
48.009,1.06,-11.92,0.71
48.055,2.98,-14.83,2.67
48.108,4.04,-10.63,2.24
48.16,7.53,-13.1,-0.35
48.224,2,-13.02,-0.71
48.278,0.39,-9.69,-1.26
48.33,1.77,-7.49,-2.2
48.355,0.82,-4.43,-3.61
48.431,0.63,-3.1,-3.41
48.459,0.16,-5.49,-4.31
48.525,2.67,-15.61,-3.33
48.577,2.24,-6.28,-8.59
48.665,7.34,-20.01,-6.43
48.675,2.12,-7.65,-0.59
48.737,-0.59,-7.06,-2.35
48.763,2.04,-14.67,-0.63
48.822,2.71,-8.71,0.12
48.872,0.31,-8.08,-0.39
48.922,0.39,-8.36,-0.16
48.979,-0.43,-8.51,-0.59
49.033,-1.33,-8.67,-1.02
49.09,0.12,-8.67,0.24
49.129,-2.31,-9.1,-1.61
49.175,0.35,-12.51,-0.12
49.242,2.59,-15.97,3.53
49.272,5.41,-11.18,1.49
49.348,7.88,-12.67,1.18
49.378,1.29,-11.89,-2.12
49.437,0.51,-9.02,-1.69
49.482,1.41,-7.34,-3.41
49.538,0.59,-4.86,-2.94
49.59,0.86,-3.06,-3.61
49.635,1.18,-6.86,-3.45
49.691,2.75,-12.79,-3.61
49.748,0.9,-8.24,-6.63
49.804,3.33,-9.49,-7.57
50.082,5.02,-10.04,-0.51
50.092,0.9,-6.59,-1.18
50.102,-0.2,-13.38,2.63
50.127,5.37,-9.61,-1.84
50.161,0.63,-8.43,-0.71
50.216,-1.96,-8.36,-1.1
50.242,-1.02,-10.12,-0.31
50.302,-0.47,-8.63,-1.88
50.36,-1.77,-9.3,-0.63
50.404,0.78,-11.61,0.04
50.46,3.02,-14.12,0.67
50.544,4.67,-12.47,3.77
50.554,7.92,-13.57,0.55
50.606,2.2,-13.18,-3.06
50.667,0.98,-8.55,-1.88
50.723,1.45,-6.08,-2.35
50.76,0.71,-4.94,-2.51
50.811,1.53,-2.67,-3.02
50.86,1.49,-5.65,-5.06
50.914,2.2,-16.36,-2.28
50.964,1.29,-8.79,-8.08
51.014,7.1,-14.08,-7.45
51.073,3.61,-8.9,1.53
51.13,0.63,-7.77,-2.35
51.239,1.65,-12.87,0.2
51.251,3.41,-8.98,0.43
51.274,1.69,-8.12,0.16
51.322,0.98,-9.02,0.12
51.38,-0.12,-8.59,0.27
51.446,-1.73,-7.96,-0.82
51.477,-0.39,-9.85,-1.14
51.524,-3.02,-10.2,-0.08
51.572,-1.37,-11.1,-1.14
51.626,2.67,-14,0.39
51.675,4.51,-13.1,4.9
51.727,8.24,-12.94,0.31
51.781,2.43,-13.38,-1.29
51.853,-0.39,-9.1,-1.69
51.883,2.31,-6.28,-2.08
51.933,0.98,-5.02,-3.14
51.983,1.49,-3.18,-4.2
52.045,0.67,-5.1,-4.55
52.094,1.73,-16.2,-2.43
52.146,2.39,-8.79,-8
52.197,4.75,-7.37,-6.24
52.247,5.14,-10.2,2.39
52.299,0.2,-7.57,-3.1
52.352,1.14,-13.22,-0.63
52.416,3.96,-9.96,0.94
52.45,1.77,-9.02,-0.39
52.49,0.47,-8.16,0.12
52.562,-0.78,-7.45,-0.27
52.59,-1.57,-7.02,-1.06
52.669,0.59,-9.14,-0.63
52.698,-1.65,-11.22,0.67
52.753,-2.2,-11.1,-0.16
52.807,3.73,-14.16,-0.47
52.848,3.37,-12.55,4.59
52.904,7.69,-12.28,0.9
52.955,3.88,-12.83,0.35
53.016,0.75,-11.22,-3.73
53.092,1.88,-9.38,-4.28
53.101,0.86,-7.18,-2.12
53.169,0.47,-2.35,-3.06
53.217,0.71,-2.51,-3.18
53.272,1.84,-8.43,-3.41
53.325,3.06,-13.89,-4.08
53.374,3.1,-7.18,-8.59
53.422,6.79,-19.69,-4.31
53.474,5.3,-5.53,-2.16
53.523,1.14,-6.59,-2.12
53.576,2.98,-13.73,1.26
53.632,2.51,-9.1,-0.75
53.683,-0.16,-6.63,-0.98
53.719,0.55,-8.59,0.04
53.791,0.67,-9.18,-0.08
53.814,-1.1,-8.59,-0.67
53.893,-0.67,-8.67,-1.33
53.926,0.55,-9.89,-0.24
53.975,-2.31,-10.24,-0.2
54.031,1.61,-12.67,0.71
54.08,3.96,-15.26,4.79
54.136,5.88,-10.36,-0.04
54.189,7.3,-14.24,1.45
54.235,0.82,-11.96,-3.41
54.286,2.24,-6.63,-1.1
54.373,2.39,-5.65,-2.67
54.383,1.02,-3.92,-3.02
54.434,0.75,-1.88,-3.73
54.48,0.98,-7.85,-4.79
54.532,3.53,-15.97,-2.9
54.604,2.47,-6.28,-9.57
54.629,7.18,-19.85,1.8
54.703,2.39,-6,-1.02
54.755,-0.75,-11.22,-0.71
54.809,2.59,-10.08,-1.53
54.857,1.49,-7.45,-0.43
54.892,0.2,-9.45,-0.27
54.951,1.45,-8.04,-0.04
55.038,0,-8.47,-0.86
55.053,-1.29,-10.32,-1.18
55.097,-1.65,-8.28,-0.55
55.371,-1.14,-10.94,1.26
55.399,0.04,-8.71,-3.57
55.472,3.61,-6.83,-2.43
55.519,1.26,-5.33,-3.3
55.572,1.26,-3.02,-3.65
55.619,0.27,-3.37,-3.3
55.716,2.35,-12.59,-4.75
55.729,5.06,-12.71,-5.45
55.773,4.75,-11.49,-6.79
55.804,4.2,-7.77,-2.47
55.884,0.2,-9.18,-1.65
55.914,2.47,-11.65,1.02
55.959,4.24,-8.67,-0.71
56.029,1.65,-7.77,-0.35
56.076,0.75,-9.65,0.43
56.128,-0.08,-8.63,0.2
56.158,-0.82,-8.59,-1.22
56.215,-0.24,-8.47,-0.9
56.289,-1.26,-10.2,-0.08
56.315,0.82,-11.61,-0.98
56.37,4.94,-14.47,2.55
56.421,5.49,-11.41,1.33
56.478,6.2,-12.43,0.08
56.531,0.12,-10.94,-2.63
56.592,1.49,-8,-1.45
56.622,0.35,-8.75,-2.75
56.679,2.04,-4.82,-3.1
56.736,2,-3.57,-3.77
56.791,0.94,-8.24,-4.55
56.846,2.04,-12.83,-3.22
56.936,1.33,-8.75,-8.36
56.961,5.73,-16.59,-6.55
56.998,3.65,-7.49,-1.8
57.049,1.45,-6.08,-0.82
57.077,2,-11.1,0.78
57.133,3.22,-9.14,-0.39
57.183,0.51,-7.96,-0.12
57.234,0.59,-8.75,0
57.285,0.67,-9.34,-0.47
57.359,-1.53,-9.06,-0.86
57.386,0.04,-9.49,-0.47
57.442,-2.47,-10.32,0.75
57.492,1.53,-11.1,0.08
57.546,4.08,-15.89,3.14
57.589,4.39,-9.18,2.59
57.647,7.45,-13.57,-0.35
57.725,0.27,-11.22,-1.22
57.757,-0.24,-6.94,-2
57.794,2.08,-6.04,-2.9
57.844,2.12,-5.61,-3.14
57.895,1.88,-3.84,-3.57
57.957,1.29,-7.02,-4.79
58.011,1.96,-13.02,-2.79
58.063,2.86,-10.83,-6.75
58.116,4.35,-11.49,-6.51
58.159,3.65,-10.87,0.51
58.245,2.24,-5.49,-0.9
58.255,1.22,-11.96,-0.16
58.31,3.57,-9.89,-0.08
58.361,1.69,-7.88,-0.16
58.413,1.06,-10,0.35
58.454,0.63,-9.26,-0.59
58.51,-1.84,-8.79,-0.94
58.569,-1.37,-9.53,-1.26
58.627,0.04,-9.77,-1.33
58.678,-2.47,-9.26,-0.55
58.734,1.65,-12.55,1.45
58.763,4.55,-14.55,4.2
58.845,4.86,-12.51,0.82
58.872,6.67,-14.63,-0.08
58.928,-0.9,-11.02,-4.71
58.975,1.41,-7.57,-1.45
59.033,0.63,-6.98,-2.75
59.067,0.59,-3.84,-2.47
59.143,0.98,-1.77,-3.22
59.2,1.96,-8.75,-4.75
59.226,3.84,-15.3,-3.06
59.279,3.57,-7.18,-8.94
59.34,6.63,-16.2,1.8
59.393,3.18,-6.43,-1.65
59.445,-0.24,-11.38,0.12
59.536,2.55,-10.4,-0.43
59.545,2.75,-7.34,-0.27
59.587,0.59,-9.14,-0.51
59.639,0.9,-9.3,-0.27
59.695,-0.12,-8.51,-0.47
59.728,-0.2,-9.14,-0.67
59.797,-0.24,-9.92,-0.71
59.859,-0.51,-9.1,0.59
59.893,0.08,-11.38,0.04
59.94,3.65,-13.96,3.53
59.996,4.86,-13.85,3.61
60.113,7.34,-10.36,-0.82
60.123,3.88,-12.24,0.12
60.145,0,-10.51,-2.51
60.198,1.84,-7.96,-2.55
60.245,1.33,-7.26,-3.33
60.293,1.14,-4,-3.26
60.346,0.86,-3.84,-3.33
60.648,1.73,-10.71,-2.94
60.749,1.77,-8.67,-0.35
60.76,3.65,-11.85,0.86
60.826,1.77,-9.14,-0.35
60.856,2.31,-9.26,0.04
60.916,2.2,-9.65,-0.71
60.963,0.67,-9.89,-1.06
61.027,0.98,-10.43,-1.61
61.054,0.71,-9.26,-1.61
61.135,-0.78,-9.85,-1.1
61.165,1.26,-9.1,-0.55
61.217,2.59,-9.92,-0.86
61.274,2.39,-11.02,-0.12
61.33,4.2,-10.24,-0.12
61.375,4.31,-10.04,-0.35
61.542,3.65,-9.57,-1.26
61.592,3.77,-9.1,-1.41
61.623,4,-9.22,-0.86
61.678,3.65,-9.45,-1.92
61.729,3.02,-9.18,-2.35
61.796,2.71,-9.02,-2.67
61.825,2.51,-8.87,-3.14
61.895,2.35,-8.75,-3.8
61.946,1.92,-8.12,-4.04
61.994,1.57,-8.59,-3.92
62.057,1.69,-8.87,-3.57
62.081,2.39,-12.16,-2.82
62.142,2.16,-7.81,-2.67
62.196,2.51,-8.63,-0.94
62.257,2.43,-10.08,0.82
62.281,1.61,-10.28,0.67
62.361,2.55,-10.55,0.71
62.394,1.45,-10.59,-0.27
62.446,0.43,-10.16,-0.39
62.495,0.51,-9.81,-0.55
62.556,1.06,-9.69,-0.86
62.592,0.98,-10.08,-0.75
62.676,0.94,-10.75,-0.04
62.703,0.94,-10.2,-0.71
62.751,2.2,-9.73,-0.75
62.801,2.59,-9.45,-0.27
62.854,2.98,-9.38,0.2
62.899,2.98,-8.98,-0.35
62.953,3.14,-9.57,-0.82
63.011,3.1,-9.96,-0.86
63.066,3.33,-9.73,-0.59
63.097,3.18,-9.22,-0.71
63.155,2.94,-9.41,-0.9
63.209,2.24,-9.1,-1.06
63.354,2.67,-9.45,-0.86
63.407,3.18,-9.85,-1.14
63.456,2.9,-9.81,-0.98
63.51,2.63,-9.53,-1.06
63.557,2.59,-9.61,-0.94
63.61,2.04,-9.49,-1.14
63.662,2.55,-9.65,-0.82
63.713,2.82,-9.34,-0.71
63.769,3.14,-9.53,-0.39
63.822,3.1,-9.49,-0.43
63.873,2.71,-9.41,-0.59
63.98,2.59,-9.61,-0.67
63.989,2.31,-9.77,-0.86
64.03,2.12,-9.73,-0.9
64.063,1.92,-9.69,-0.94
64.12,1.61,-9.81,-1.02
64.179,1.61,-9.89,-0.82
64.217,1.84,-9.69,-0.59
64.27,2.08,-9.73,-0.35
64.319,2.51,-9.65,-0.12
64.394,2.47,-9.77,-0.08
64.43,2.59,-9.69,-0.12
64.485,2.55,-9.69,0.04
64.541,2.51,-9.61,-0.12
64.592,2.55,-9.69,-0.12
64.67,2.31,-9.81,-0.24
64.693,2.35,-10,-0.12
64.742,2.28,-9.92,-0.08
64.787,2.2,-9.77,0
64.841,2.28,-9.73,0.16
64.893,2.28,-9.81,0
64.952,2.16,-9.85,0
65.007,2.16,-9.85,-0.08
65.053,2.08,-9.81,-0.04
65.11,2.04,-9.69,-0.12
65.142,1.92,-9.77,-0.2
65.201,2,-9.73,-0.12
65.308,2.04,-9.85,-0.2
65.315,2.04,-9.77,-0.16
65.361,2.12,-9.73,-0.16
65.41,2.12,-9.77,-0.24
65.465,2.16,-9.85,-0.16
65.514,2.12,-9.77,-0.35
65.549,2.04,-9.73,-0.43
65.615,2.04,-9.73,-0.24
65.659,2.04,-9.73,-0.31
65.919,2.28,-9.85,-0.35
65.924,2.24,-9.81,-0.31
65.94,2.24,-9.73,-0.31
65.954,2.2,-9.77,-0.27
66.007,2.31,-9.65,-0.39
66.054,2.24,-9.77,-0.27
66.126,2.31,-9.85,-0.27
66.175,2.2,-9.73,-0.35
66.226,2.16,-9.57,-0.47
66.265,2.31,-9.77,-0.43
66.313,2.31,-9.81,-0.39
66.365,2.28,-9.69,-0.43
66.42,2.28,-9.65,-0.47
66.571,2.31,-9.69,-0.59
66.641,2.2,-9.69,-0.43
66.69,2.31,-9.73,-0.43
66.718,2.39,-9.73,-0.51
66.77,2.31,-9.73,-0.51
66.854,2.31,-9.73,-0.51
66.883,2.24,-9.69,-0.59
66.944,2.31,-9.77,-0.63
66.988,2.24,-9.73,-0.55
67.025,2.35,-9.69,-0.63
67.127,2.43,-9.69,-0.47
67.138,2.31,-9.61,-0.55
67.18,2.31,-9.73,-0.71
67.249,2.47,-9.65,-0.55
67.299,2.55,-9.65,-0.51
67.334,2.47,-9.69,-0.55
67.404,2.39,-9.73,-0.67
67.43,2.47,-9.65,-0.67
67.483,2.47,-9.65,-0.63
67.534,2.47,-9.53,-0.86
67.586,2.47,-9.69,-0.71
67.639,2.31,-9.57,-0.78
67.689,2.47,-9.73,-0.67
67.81,2.59,-9.69,-0.67
67.816,2.63,-9.49,-0.63
67.838,2.55,-9.65,-0.75
67.894,2.51,-9.73,-0.67
67.947,2.43,-9.69,-0.67
68.001,2.39,-9.69,-0.75
68.055,2.28,-9.65,-0.63
68.114,2.43,-9.65,-0.71
68.155,2.51,-9.69,-0.59
68.199,2.55,-9.65,-0.63
68.257,2.55,-9.73,-0.51
68.315,2.43,-9.69,-0.59
68.354,2.43,-9.77,-0.43
68.477,2.28,-9.73,-0.59
68.49,2.2,-9.73,-0.67
68.524,2.2,-9.69,-0.67
68.576,2.24,-9.73,-0.63
68.605,2.28,-9.73,-0.55
68.685,2.2,-9.65,-0.51
68.713,2.24,-9.69,-0.59
68.765,2.31,-9.81,-0.39
68.813,2.28,-9.89,-0.47
68.863,2.31,-9.73,-0.43
68.914,2.04,-9.69,-0.59
68.964,2.08,-9.73,-0.59
69.032,2.24,-9.69,-0.47
69.183,2.08,-9.69,-0.86
69.227,2.08,-9.81,-0.59
69.285,2.28,-9.69,-0.78
69.331,2.51,-9.77,-0.51
69.386,2.35,-9.77,-0.55
69.435,2.43,-9.73,-0.51
69.492,2.39,-9.69,-0.47
69.544,2.28,-9.77,-0.47
69.593,2.24,-9.73,-0.51
69.63,2.12,-9.69,-0.59
69.714,2.08,-9.73,-0.59
69.745,2.04,-9.77,-0.63
69.781,2.12,-9.77,-0.63
69.835,2.24,-9.73,-0.67
69.883,2.31,-9.57,-0.63
69.935,2.31,-9.73,-0.55
69.983,2.47,-9.77,-0.51
70.033,2.35,-9.73,-0.67
70.092,2.16,-9.69,-0.67
70.141,2.08,-9.69,-0.67
70.201,2.2,-9.65,-0.67
70.254,2.24,-9.81,-0.67
70.308,2.24,-9.73,-0.55
70.401,2.24,-9.73,-0.67
70.41,2.16,-9.65,-0.59
70.459,2.28,-9.69,-0.55
70.514,2.2,-9.69,-0.67
70.546,2.24,-9.73,-0.63
70.607,2.16,-9.69,-0.67
70.661,2.24,-9.65,-0.51
70.708,2.24,-9.73,-0.51
70.76,2.2,-9.81,-0.51
70.805,2.24,-9.65,-0.67
70.864,2.16,-9.77,-0.51
70.912,2.2,-9.69,-0.47
70.964,2.28,-9.57,-0.55
71.2,2.24,-9.73,-0.59
71.21,2.24,-9.77,-0.55
71.257,2.2,-9.77,-0.47
71.314,2.28,-9.81,-0.43
71.368,2.12,-9.69,-0.59
71.43,2.08,-9.77,-0.59
71.477,2.12,-9.77,-0.51
71.537,2.16,-9.81,-0.43
71.562,2.28,-9.65,-0.39
71.615,2.24,-9.69,-0.47
71.7,2.04,-9.73,-0.51
71.728,2,-9.69,-0.63
71.775,2.08,-9.77,-0.71
71.835,2.08,-9.77,-0.59
71.888,2.43,-9.65,-0.55
71.942,2.75,-9.57,-0.27
71.979,2.59,-9.77,-0.63
72.034,2.51,-9.85,-0.55
72.092,2.35,-9.61,-0.55
72.145,2.35,-9.69,-0.55
72.179,2.31,-9.73,-0.63
72.274,2.24,-9.61,-0.59
72.31,2.16,-9.73,-0.51
72.338,2.08,-9.73,-0.59
72.385,2.28,-9.77,-0.51
72.433,2.2,-9.57,-0.63
72.488,2.31,-9.61,-0.71
72.547,2.39,-9.61,-0.86
72.606,2.51,-9.61,-0.86
72.633,2.43,-9.53,-0.78
72.705,2.24,-9.61,-0.9
72.738,2.28,-9.61,-0.98
72.791,2.24,-9.65,-0.98
72.842,2.31,-9.65,-0.94
72.933,2.31,-9.65,-0.9
72.962,2.2,-9.57,-0.78
73.004,2.55,-9.77,-0.86
73.056,2.08,-9.45,-0.86
73.105,2.28,-9.73,-0.94
73.16,2.24,-9.53,-1.06
73.214,2.47,-9.65,-0.78
73.267,2.39,-9.73,-0.82
73.31,2.55,-9.53,-0.94
73.352,2.51,-9.73,-0.82
73.405,2.47,-9.61,-0.78
73.454,2.67,-9.65,-0.71
73.509,2.63,-9.57,-0.75
73.577,2.55,-9.57,-0.67
