Time [sec],ACC X,ACC Y,ACC Z
42.637,16.67,-20.01,-17.65
42.668,4.59,-13.53,2.16
42.722,0.43,-14,-2.47
42.776,3.02,-17.77,4.9
42.831,4,-8.87,2.59
42.889,1.02,-5.33,-0.63
42.938,0.31,-2.55,4.35
43.024,1.61,3.57,6
43.036,1.96,-11.38,3.22
43.077,3.77,-20.01,8.36
43.13,4.16,-16.08,-4.12
43.181,-2.67,-11.45,-1.65
43.233,-0.98,-7.65,-3.3
43.294,-0.39,-0.63,-0.75
43.35,-3.84,-1.26,-2.12
43.395,-0.47,0.16,15.06
43.454,-2.75,-9.57,0.86
43.499,-0.67,-12.59,3.02
43.554,-0.55,-14.51,1.29
43.691,4.71,-12.2,3.61
43.752,0.51,-3.49,3.26
43.804,0.31,0.67,-1.33
43.852,0.31,-13.1,2.28
43.908,-0.31,-20.01,9.57
43.972,2.75,-15.22,2.79
44.011,-1.88,-14.16,-3.8
44.047,1.26,-10.32,0.2
44.1,-0.43,-3.96,-6.16
44.153,-1.96,1.37,-1.45
44.203,-3.14,-1.53,9.14
44.371,-2.08,-17.46,2.51
44.424,0.04,-20.01,3.88
44.474,8.28,-13.45,3.73
44.509,5.61,-9.18,-1.69
44.567,0.35,-3.1,-0.94
44.618,1.06,-1.18,2.12
44.67,-5.81,-1.45,3.57
44.72,-0.2,-20.01,7.77
45.015,3.84,-18.59,2.67
45.023,4.08,-17.18,-3.92
45.493,-1.77,-9.96,-0.51
45.979,-1.33,-8.67,-5.06
45.996,7.26,-20.01,8.12
46,-0.24,-17.26,-2
46.052,2.9,-17.65,2.98
46.104,4.08,-14.4,5.45
46.15,5.57,-7.96,-0.59
46.256,0.63,-4.39,0.75
46.267,-0.08,-1.18,4.16
46.309,-6.12,-0.67,3.77
46.341,-1.26,-16.79,8.9
46.393,6.16,-19.69,4.67
46.447,0.35,-15.42,-2.55
46.51,-3.1,-8.87,-0.94
46.574,-1.96,-5.3,-4.82
46.605,-2.79,1.45,-1.77
46.664,1.22,6.79,10.83
46.716,4.43,-10.43,6.16
46.772,-1.18,-13.85,2.71
46.804,0.55,-11.18,0.71
46.86,2.31,-17.22,2.75
46.947,4.47,-7.69,4.63
46.957,3.18,-7.92,-0.78
47.01,0.63,-2.59,3.73
47.062,1.26,1.1,0.27
47.112,-5.73,-4.55,3.22
47.163,0.55,-20.01,10.36
47.221,3.61,-19.85,-1.41
47.278,-0.71,-13.26,-5.02
47.333,-0.43,-10.08,-2.04
47.363,-0.9,-2.63,-5.33
47.419,-2.71,-0.75,0.94
47.589,0.35,-14.79,2.39
47.64,-0.9,-15.73,2
47.666,4.51,-15.85,5.18
47.725,2.51,-8.83,5.69
47.779,4.39,-5.33,-3.73
47.827,-0.2,-2.75,5.73
47.871,-0.08,1.57,0.31
47.929,-1.84,-13.3,-1.41
47.988,1.77,-18.44,7.41
48.042,4.75,-17.1,-0.08
48.095,-1.69,-12.47,-3.22
48.254,-0.82,-1.73,-1.37
48.296,-6.75,-3.37,5.61
48.349,4.39,-9.3,2.98
48.401,0.94,-12.98,4.2
48.46,-2.51,-13.73,-0.47
48.494,-1.37,-20.01,1.53
48.546,5.49,-12.04,1.45
48.594,2.82,-12.55,4.39
48.647,3.53,-3.18,-0.59
48.694,-0.59,-1.84,1.73
48.854,-0.16,-14.36,3.22
48.904,2.31,-17.38,1.77
48.962,0.12,-16.32,-4.9
49.016,-0.55,-9.69,-0.78
49.063,-2.31,-6.24,-5.96
49.114,-0.86,1.22,-2.82
49.144,-1.65,2.75,-1.29
49.202,4.63,-16.08,-12.43
49.261,2.98,-13.1,1.92
49.316,-0.86,-12.71,-0.75
49.428,3.53,-18.4,1.26
49.44,4.28,-7.3,3.14
49.464,1.61,-10.71,-0.04
49.522,-0.59,-4.35,2.08
49.58,4.43,-0.71,2.71
49.613,0,-6.9,0.12
49.656,-2.67,-15.06,8.87
49.713,4.08,-17.5,5.26
49.765,2.71,-14.83,-4.86
49.817,-1.8,-9.34,-0.86
49.868,-1.22,-5.26,-4.55
49.924,-2.24,0.82,-4.55
49.963,-5.26,1.06,7.02
50.017,8.08,-15.18,-8.55
50.082,1.41,-14,4.28
50.129,1.65,-9.81,-6.28
50.179,5.45,-17.02,3.73
50.222,2.59,-8,3.73
50.287,3.73,-6.9,-3.37
50.325,-2.2,-4.31,4.39
50.392,3.65,4.08,10.98
50.444,-5.26,-11.02,4.39
50.477,5.06,-20.01,7.61
50.527,3.77,-9.96,-4.55
50.575,-2.35,-13.69,-1.92
50.633,-3.33,-9.22,-4.71
50.684,-1.92,1.06,-3.61
50.785,0.04,-2.51,-0.24
50.795,-0.86,-7.53,7.26
50.839,-3.61,-11.18,5.06
50.899,2.28,-15.89,1.26
50.952,-0.04,-13.93,2.59
50.982,4,-9.89,5.14
51.254,2.28,-7.37,-1.73
51.263,0.31,-1.61,1.69
51.281,0.98,-0.67,3.26
51.297,-4.2,-1.29,1.29
51.337,2.04,-17.06,-4.82
51.39,-1.8,-9.69,-0.59
51.446,-0.75,1.61,-15.85
51.503,-1.69,2.31,-3.02
51.555,1.06,-1.18,5.02
51.607,12.24,-20.01,-16.24
51.659,-3.8,-12.24,2.75
51.712,2.71,-19.73,0.67
51.743,1.53,-19.97,3.73
51.804,3.45,-11.3,2.67
51.862,3.14,-9.06,-0.67
51.911,0.35,-1.57,1.18
51.969,1.41,-2.35,3.57
51.999,-2.47,1.65,6.04
52.053,-0.08,-17.02,7.53
52.109,4.08,-20.01,4.55
52.159,1.65,-19.14,-2.79
52.211,-1.88,-9.49,-0.04
52.257,-1.1,-8.24,-4.12
52.332,-3.37,1.49,-1.65
52.363,0.24,-2.12,0.04
52.415,-2,-8.04,4.67
52.478,-4.43,-8.71,1.45
52.53,2.16,-16.28,2.82
52.577,2.51,-12.63,2.71
52.679,1.65,-16.24,5.73
52.69,4.43,-8.98,0.75
52.734,1.84,-2.86,0.71
52.788,-0.12,-3.02,3.45
52.813,-4.31,-0.67,2.35
52.88,1.33,-10.51,8
52.928,3.18,-20.01,2.71
52.976,4.47,-13.34,-1.96
53.028,-10.32,-10.79,-0.71
53.075,-0.94,-8.63,-5.3
53.134,0.24,0.63,-3.14
53.184,-1.18,-2.63,1.1
53.269,-6.04,-12.04,1.02
53.277,-2.12,-12.12,1.53
53.33,0.31,-16.55,-0.04
53.384,1.41,-19.97,2.71
53.442,4.75,-12.2,1.73
53.499,4.35,-10.04,-1.61
53.546,-0.67,-2.63,3.69
53.599,-1.02,0.51,-2.12
53.655,-2.51,-3.18,3.53
53.705,-0.98,-14.55,8.87
53.739,4.9,-20.01,4.08
53.794,-1.14,-17.5,-1.88
53.929,-2.2,-10.36,-2.16
53.938,0.12,-4.9,-4.47
53.956,0.63,-1.49,-0.55
53.998,-4.98,-0.94,1.92
54.057,4.63,-14.47,-13.57
54.107,0.9,-11.45,1.88
54.16,-1.06,-15.97,1.18
54.215,2.47,-20.01,4.47
54.269,4.59,-13.77,5.3
54.298,4.35,-7.88,-0.35
54.355,0.24,-2.79,2.79
54.41,-1.1,-0.43,3.65
54.46,-3.57,1.45,5.49
54.538,-0.63,-20.01,7.88
54.566,3.18,-16.59,4.04
54.62,2.24,-13.3,-0.98
54.679,-3.45,-10.16,-1.18
54.726,-1.18,-6.55,-3.22
54.775,-1.1,0.51,-2.12
54.804,0.2,0.31,3.3
54.858,8.9,-13.65,-9.02
54.905,1.06,-13.77,0.31
54.961,-0.59,-16.36,-0.43
55.016,1.92,-18.91,1.18
55.064,4.63,-10.94,3.92
55.138,3.3,-8.24,-2.47
55.169,0.43,-1.88,1.88
55.327,-0.75,-20.01,9.61
55.368,2.86,-20.01,2.82
55.428,2,-15.89,0.08
55.478,-2.51,-10.12,-0.35
55.531,-0.75,-9.49,-1.8
55.583,-1.65,2.51,-3.8
55.634,-0.12,-2.86,1.69
55.688,7.45,-20.01,-4.12
55.718,-2.39,-13.93,3.33
55.775,0.67,-16.48,0.94
55.829,3.49,-16.16,2.16
55.892,3.45,-12.28,6.04
55.942,3.3,-9.18,-0.51
55.975,2.43,-3.26,-1.61
56.037,1.61,-4.39,4.31
56.088,-4.67,0.59,5.3
56.141,-2.75,-17.34,6.39
56.199,5.57,-18.79,2.9
56.249,2.9,-15.14,-2.47
56.535,-3.1,-14.24,-1.65
56.544,0.51,-8.36,-1.29
56.563,-1.33,-3.33,-4.59
56.567,0.63,-2.12,-1.77
56.597,4.47,-16.24,2.94
56.644,1.02,-16.71,0.47
56.698,2.79,-16.48,-1.29
56.756,6.12,-11.92,3.96
56.81,2.98,-6.32,-2.67
56.863,-1.77,-1.65,4.98
56.923,0.51,0,0.63
56.954,-0.43,-8.83,6.28
57.001,-1.65,-20.01,9.06
57.054,5.53,-17.53,1.92
57.116,-0.82,-13.26,-1.53
57.168,-2.59,-8.67,-0.71
57.201,-1.14,-5.02,-2.55
57.256,-2.59,0.86,-5.57
57.313,0.16,0.63,4.9
57.372,9.69,-15.22,-9.73
57.424,4,-13.93,0.47
57.473,1.02,-20.01,0.63
57.52,2.75,-19.26,1.69
57.571,4.59,-11.06,3.69
57.626,4.51,-9.73,-0.35
57.719,0.82,-2.59,0.67
57.729,-1.45,-2.2,1.33
57.774,0.55,1.02,6.9
57.832,0.16,-15.61,9.38
57.872,3.33,-20.01,5.18
57.924,2.47,-17.1,2.04
57.977,-1.77,-9.02,-2.2
58.033,0.43,-10.59,-4.55
58.083,-2.71,0.59,-4.63
58.141,-0.24,-2.51,-0.39
58.194,-7.53,-5.65,5.06
58.245,3.65,-7.57,6.63
58.275,2.16,-12.94,1.73
58.378,0.86,-19.69,-0.35
58.391,3.1,-15.38,5.61
58.429,4,-8.51,2.12
58.485,2.79,-6.59,-1.61
58.536,-0.75,-3.06,2.75
58.59,1.49,0.55,-0.47
58.642,-1.22,-11.77,3.88
58.694,-2.55,-19.1,8.51
58.753,6.35,-15.02,3.02
58.801,-1.73,-16.95,-3.06
58.845,-0.2,-11.3,-1.41
58.901,-2.12,-7.06,-4.24
59.041,-3.73,0.51,-3.49
59.094,-5.1,-10.79,2.55
59.146,2.39,-15.34,2.43
59.204,0.86,-16.87,-0.12
59.254,2.51,-11.89,3.1
59.308,5.49,-11.14,0
59.358,4.16,-4.24,-1.45
59.41,-0.35,-1.8,2.86
59.463,2.67,1.37,0.63
59.519,-0.63,-14.32,4.12
59.55,-1.33,-17.38,5.33
59.647,4.71,-16.87,4.51
59.677,0.16,-14.67,-1.26
59.726,-1.1,-7.26,-1.65
59.756,-1.92,-3.18,-5.06
59.829,0.12,0.27,-3.88
59.857,2.94,1.57,7.85
59.932,-0.51,-20.01,0.71
59.967,-4.04,-10.51,7.65
60.012,-1.1,-15.81,1.8
60.066,2.08,-12.98,4.31
60.122,0.67,-10.71,3.61
60.176,-0.39,-4.28,1.1
60.227,2.08,-4.16,1.1
60.26,2.35,-4.71,0.63
60.326,-1.22,-8.94,3.3
60.364,5.33,-9.34,2.82
60.419,1.88,-15.14,10.47
60.472,-7.14,-13.61,6.12
60.526,-0.51,-11.96,6.9
60.586,-0.16,-9.14,4.43
60.632,0.94,-8.12,1.96
60.683,-0.75,-5.41,-1.22
60.722,-1.18,-7.41,-0.2
60.777,-0.31,-9.22,-0.75
60.831,-0.35,-10.08,1.1
60.982,-0.98,-10,2.35
61.048,-0.27,-8.87,3.73
61.103,-0.2,-10.59,1.53
61.156,-1.77,-10.9,0.98
61.183,0.16,-8.67,0.82
61.235,-0.27,-9.45,2.08
61.29,-0.82,-10.04,1.88
61.342,-0.75,-10.04,1.77
61.396,-0.59,-9.73,1.33
61.445,-0.51,-9.92,1.84
61.491,-0.12,-9.69,2.31
61.543,-0.16,-9.57,2.04
61.813,-0.39,-9.61,1.92
61.819,-0.39,-10,2.12
61.827,-0.75,-9.49,2.35
61.85,-0.98,-9.61,2.24
61.902,-0.86,-9.61,2.24
61.955,-0.78,-9.61,2.39
62.014,-0.9,-9.61,2.24
62.066,-0.63,-9.61,2.35
62.117,-0.71,-9.65,2.35
62.165,-0.63,-9.69,2.24
62.309,-0.63,-9.65,2.35
62.36,-0.39,-9.53,2.24
62.408,-0.39,-9.49,2.39
62.46,-0.43,-9.57,2.31
62.515,-0.82,-9.73,2.43
62.566,-1.02,-9.65,2.51
62.62,-0.82,-9.57,2.35
62.676,-0.63,-9.65,2.31
62.722,-0.67,-9.65,2.2
