""
"""Time [sec]""",""" ACC X""","""ACC Y""","""ACC Z"""
"""67790.0""","""-16.36""","""18.95""","""13.18"""
"""67891.0""","""5.61""","""20.01""","""9.14"""
"""67992.0""","""10.0""","""2.98""","""-6.28"""
"""68093.0""","""-8.28""","""-0.82""","""-1.02"""
"""68194.0""","""0.55""","""-3.45""","""6.0"""
"""68295.0""","""7.81""","""3.84""","""3.33"""
"""68396.0""","""-10.04""","""-9.3""","""-6.35"""
"""68497.0""","""20.01""","""13.45""","""-16.63"""
"""68598.0""","""9.38""","""5.14""","""10.2"""
"""68699.0""","""10.12""","""1.22""","""-2.04"""
"""68800.0""","""-3.77""","""-5.69""","""-0.39"""
"""68901.0""","""20.01""","""19.46""","""0.12"""
"""69002.0""","""11.92""","""6.94""","""5.77"""
"""69103.0""","""-3.14""","""-8.67""","""-2.59"""
"""69204.0""","""12.2""","""2.24""","""-0.43"""
"""69305.0""","""20.01""","""20.01""","""4.39"""
"""69406.0""","""-0.47""","""5.81""","""0.98"""
"""69507.0""","""1.69""","""-0.63""","""-6.08"""
"""69608.0""","""7.49""","""-3.92""","""12.32"""
"""69709.0""","""13.22""","""20.01""","""6.04"""
"""69810.0""","""0.35""","""1.1""","""-3.18"""
"""69911.0""","""2.28""","""-1.41""","""-1.41"""
"""70012.0""","""-14.32""","""7.22""","""5.14"""
"""70113.0""","""8.0""","""6.63""","""2.47"""
"""70214.0""","""2.98""","""0.63""","""-0.67"""
"""70315.0""","""-1.88""","""-3.53""","""0.12"""
"""70416.0""","""-6.63""","""-9.57""","""11.57"""
"""70517.0""","""6.24""","""1.96""","""3.33"""
"""70618.0""","""-4.2""","""-1.18""","""1.65"""
"""70719.0""","""5.53""","""-6.47""","""12.28"""
"""70820.0""","""17.18""","""13.49""","""8.83"""
"""70921.0""","""8.28""","""16.32""","""4.12"""
"""71022.0""","""1.69""","""4.59""","""1.14"""
"""71123.0""","""0.71""","""0.63""","""-3.45"""
"""71224.0""","""20.01""","""20.01""","""-3.3"""
"""71325.0""","""18.95""","""11.34""","""3.06"""
"""71426.0""","""-5.65""","""-1.02""","""2.35"""
"""71527.0""","""7.57""","""0.16""","""0.43"""
"""71628.0""","""5.69""","""8.79""","""8.16"""
"""71729.0""","""5.65""","""13.3""","""1.41"""
"""71830.0""","""1.77""","""8.59""","""4.0"""
"""71931.0""","""-0.16""","""-4.43""","""-6.98"""
"""72032.0""","""8.28""","""4.9""","""3.41"""
"""72133.0""","""11.02""","""1.53""","""2.59"""
"""72234.0""","""-11.3""","""-5.61""","""-2.04"""
"""72335.0""","""20.01""","""18.87""","""-18.55"""
"""72436.0""","""14.36""","""5.61""","""4.2"""
"""72537.0""","""10.79""","""4.94""","""-0.16"""
"""72638.0""","""-1.02""","""-5.14""","""-2.35"""
"""72739.0""","""20.01""","""16.08""","""1.22"""
"""72840.0""","""19.89""","""11.92""","""5.61"""
"""72941.0""","""1.49""","""-2.04""","""-1.53"""
"""73042.0""","""12.12""","""0.31""","""0.08"""
"""73143.0""","""8.98""","""10.9""","""19.93"""
"""73244.0""","""6.28""","""10.59""","""0.82"""
"""73345.0""","""6.63""","""0.82""","""-11.14"""
"""73446.0""","""-5.61""","""-1.53""","""15.02"""
"""73547.0""","""20.01""","""20.01""","""4.75"""
"""73648.0""","""-1.18""","""-3.33""","""-5.26"""
"""73749.0""","""6.98""","""-4.0""","""-0.43"""
"""73850.0""","""-14.83""","""7.49""","""13.61"""
"""73951.0""","""7.18""","""8.94""","""4.0"""
"""74052.0""","""3.14""","""-1.06""","""-8.75"""
"""74153.0""","""3.02""","""1.14""","""-1.1"""
"""74254.0""","""9.41""","""20.01""","""4.86"""
"""74355.0""","""6.55""","""3.84""","""-3.49"""
"""74456.0""","""-2.35""","""-0.75""","""-1.92"""
"""74557.0""","""8.71""","""-2.47""","""2.47"""
"""74658.0""","""7.53""","""11.41""","""8.87"""
"""74759.0""","""7.3""","""3.57""","""-4.51"""
"""74860.0""","""-2.35""","""1.14""","""-2.55"""
"""74961.0""","""19.1""","""1.65""","""5.18"""
"""75062.0""","""19.61""","""9.77""","""0.51"""
"""75163.0""","""-2.75""","""-10.94""","""-2.08"""
"""75264.0""","""-2.71""","""-5.26""","""7.34"""
"""75365.0""","""20.01""","""20.01""","""-7.92"""
"""75466.0""","""12.47""","""5.57""","""-6.75"""
"""75567.0""","""-10.75""","""-1.37""","""-0.67"""
"""75668.0""","""20.01""","""20.01""","""-10.55"""
"""75769.0""","""20.01""","""11.53""","""1.1"""
"""75870.0""","""-5.88""","""-3.41""","""4.59"""
"""75971.0""","""6.98""","""0.59""","""-1.02"""
"""76072.0""","""12.2""","""4.86""","""1.45"""
"""76173.0""","""9.81""","""19.34""","""1.92"""
"""76274.0""","""10.87""","""2.51""","""-5.84"""
"""76375.0""","""2.71""","""-3.57""","""0.24"""
"""76476.0""","""2.04""","""16.04""","""3.84"""
"""76577.0""","""3.77""","""-1.06""","""1.29"""
"""76678.0""","""0.12""","""-5.77""","""-1.45"""
"""76779.0""","""4.08""","""8.94""","""-0.71"""
"""76880.0""","""13.85""","""17.14""","""9.26"""
"""76981.0""","""5.06""","""8.59""","""0.24"""
"""77082.0""","""0.63""","""0.04""","""-1.8"""
"""77183.0""","""6.16""","""-2.35""","""6.9"""
"""77284.0""","""20.01""","""20.01""","""2.82"""
"""77385.0""","""5.81""","""-0.55""","""-0.63"""
"""77486.0""","""-7.88""","""3.61""","""-3.49"""
"""77587.0""","""-13.45""","""6.55""","""11.18"""
"""77688.0""","""11.02""","""13.96""","""4.08"""
"""77789.0""","""9.1""","""1.37""","""0.59"""
"""77890.0""","""-5.73""","""-1.41""","""-2.86"""
"""77991.0""","""20.01""","""5.14""","""4.86"""
"""78092.0""","""11.89""","""6.39""","""4.31"""
"""78193.0""","""-6.71""","""-10.04""","""1.49"""
"""78294.0""","""20.01""","""-0.71""","""13.61"""
"""78395.0""","""18.55""","""2.98""","""-0.75"""
"""78496.0""","""2.24""","""6.47""","""2.24"""
"""78597.0""","""-1.29""","""-5.77""","""0.67"""
"""78698.0""","""20.01""","""20.01""","""-13.34"""
"""78799.0""","""20.01""","""9.96""","""1.53"""
"""78900.0""","""-17.02""","""-6.43""","""-1.49"""
"""79001.0""","""20.01""","""13.45""","""-20.01"""
"""79102.0""","""20.01""","""17.77""","""0.78"""
"""79203.0""","""12.98""","""-1.84""","""-2.55"""
"""79304.0""","""-7.65""","""-1.33""","""-0.67"""
"""79405.0""","""20.01""","""10.08""","""9.73"""
"""79506.0""","""20.01""","""17.22""","""9.14"""
"""79607.0""","""-11.02""","""-1.49""","""1.77"""
"""79708.0""","""10.94""","""1.14""","""1.84"""
"""79809.0""","""-9.38""","""14.51""","""12.55"""
"""79910.0""","""2.67""","""20.01""","""4.79"""
"""80011.0""","""5.45""","""3.49""","""-2.35"""
"""80112.0""","""0.43""","""-3.49""","""-4.04"""
"""80213.0""","""20.01""","""17.81""","""-0.98"""
"""80314.0""","""17.14""","""10.04""","""5.37"""
"""80415.0""","""-8.43""","""-7.45""","""-0.16"""
"""80516.0""","""12.83""","""1.49""","""6.98"""
"""80617.0""","""17.06""","""11.89""","""7.61"""
"""80718.0""","""3.22""","""8.9""","""1.77"""
"""80819.0""","""-0.2""","""-6.94""","""-3.26"""
"""80920.0""","""20.01""","""18.79""","""1.53"""
"""81021.0""","""20.01""","""11.77""","""7.22"""
"""81122.0""","""-7.3""","""-2.55""","""1.53"""
"""81223.0""","""15.65""","""-10.47""","""14.0"""
"""81324.0""","""20.01""","""0.24""","""-0.39"""
"""81425.0""","""4.28""","""3.61""","""1.92"""
"""81526.0""","""-0.94""","""-5.14""","""-1.49"""
"""81627.0""","""20.01""","""4.28""","""3.57"""
"""81728.0""","""16.95""","""9.96""","""5.26"""
"""81829.0""","""-10.47""","""-10.98""","""-0.71"""
"""81930.0""","""12.43""","""3.88""","""17.73"""
"""82031.0""","""20.01""","""20.01""","""-1.8"""
"""82132.0""","""14.12""","""-0.35""","""-0.08"""
"""82233.0""","""-8.24""","""1.49""","""-3.3"""
"""82334.0""","""5.81""","""3.61""","""1.29"""
"""82435.0""","""10.63""","""2.12""","""-1.33"""
"""82536.0""","""-5.02""","""0.0""","""-0.75"""
"""82637.0""","""20.01""","""0.82""","""-6.59"""
"""82738.0""","""20.01""","""20.01""","""0.55"""
"""82839.0""","""14.08""","""3.22""","""-6.63"""
"""82940.0""","""-10.9""","""-0.67""","""-0.51"""
"""83041.0""","""11.69""","""11.73""","""2.12"""
"""83142.0""","""10.51""","""1.33""","""-0.16"""
"""83243.0""","""-3.41""","""-5.45""","""-1.02"""
"""83344.0""","""8.08""","""4.82""","""-1.69"""
"""83445.0""","""1.14""","""14.87""","""8.59"""
"""83546.0""","""1.88""","""16.08""","""3.73"""
"""83647.0""","""5.81""","""1.88""","""-2.35"""
"""83748.0""","""-7.18""","""0.39""","""-3.1"""
"""83849.0""","""13.65""","""3.8""","""6.12"""
"""83950.0""","""11.02""","""3.26""","""2.82"""
"""84051.0""","""-10.2""","""-7.37""","""-2.12"""
"""84152.0""","""20.01""","""-5.3""","""8.87"""
"""84253.0""","""14.2""","""8.67""","""5.96"""
"""84354.0""","""7.96""","""3.22""","""-0.35"""
"""84455.0""","""0.55""","""-9.22""","""-3.96"""
"""84556.0""","""7.96""","""-2.55""","""8.16"""
"""84657.0""","""20.01""","""20.01""","""4.79"""
"""84758.0""","""0.27""","""-2.9""","""-6.39"""
"""84859.0""","""7.06""","""-2.16""","""-2.75"""
"""84960.0""","""-7.65""","""8.98""","""16.83"""
"""85061.0""","""5.77""","""15.06""","""5.1"""
"""85162.0""","""4.04""","""-0.08""","""-6.04"""
"""85263.0""","""-5.14""","""3.84""","""2.47"""
"""85364.0""","""6.83""","""-0.16""","""3.45"""
"""85465.0""","""4.86""","""2.39""","""3.49"""
"""85566.0""","""-13.34""","""-5.26""","""-3.26"""
"""85667.0""","""1.65""","""14.87""","""-5.02"""
"""85768.0""","""9.89""","""5.88""","""4.16"""
"""85869.0""","""7.18""","""1.96""","""-2.39"""
"""85970.0""","""-0.78""","""-3.65""","""-0.94"""
"""86071.0""","""20.01""","""20.01""","""-18.44"""
"""86172.0""","""20.01""","""17.53""","""6.71"""
"""86273.0""","""-5.49""","""-4.31""","""2.75"""
"""86374.0""","""9.61""","""0.0""","""-3.06"""
"""86475.0""","""11.96""","""2.94""","""3.69"""
"""86576.0""","""10.28""","""13.45""","""3.41"""
"""86677.0""","""7.53""","""2.9""","""0.43"""
"""86778.0""","""-2.2""","""0.86""","""-1.41"""
"""86879.0""","""20.01""","""18.28""","""10.98"""
"""86980.0""","""12.08""","""3.8""","""5.57"""
"""87081.0""","""-10.51""","""-8.0""","""1.65"""
"""87182.0""","""20.01""","""-13.26""","""10.24"""
"""87283.0""","""20.01""","""6.75""","""4.51"""
"""87384.0""","""3.92""","""4.12""","""-0.67"""
"""87485.0""","""-0.67""","""-8.55""","""-4.2"""
"""87586.0""","""20.01""","""9.18""","""16.12"""
"""87687.0""","""15.65""","""10.51""","""6.39"""
"""87788.0""","""-5.22""","""-8.98""","""-1.84"""
"""87889.0""","""15.38""","""-2.98""","""14.24"""
"""87990.0""","""20.01""","""3.33""","""2.98"""
"""88091.0""","""4.43""","""3.69""","""0.47"""
"""88192.0""","""2.16""","""-3.8""","""-2.28"""
"""88293.0""","""14.24""","""-5.73""","""0.67"""
"""88394.0""","""20.01""","""19.69""","""4.67"""
"""88495.0""","""-1.1""","""1.26""","""-3.8"""
"""88596.0""","""4.59""","""-4.47""","""-1.69"""
"""88697.0""","""-20.01""","""6.79""","""18.24"""
"""88798.0""","""7.65""","""16.24""","""3.73"""
"""88899.0""","""10.87""","""2.94""","""-4.55"""
"""89000.0""","""-6.98""","""3.53""","""-0.9"""
"""89101.0""","""5.81""","""-1.29""","""5.69"""
"""89202.0""","""11.77""","""5.22""","""1.1"""
"""89303.0""","""-4.08""","""-7.92""","""-1.26"""
"""89404.0""","""19.22""","""2.31""","""16.12"""
"""89505.0""","""20.01""","""11.3""","""1.57"""
"""89606.0""","""-0.78""","""6.47""","""3.49"""
"""89707.0""","""1.84""","""-5.1""","""-3.02"""
"""89808.0""","""20.01""","""20.01""","""-16.67"""
"""89909.0""","""19.5""","""12.94""","""4.94"""
"""90010.0""","""-9.65""","""-1.14""","""0.82"""
"""90111.0""","""10.47""","""-3.1""","""-1.73"""
"""90212.0""","""5.73""","""17.81""","""10.08"""
"""90313.0""","""7.65""","""6.55""","""1.37"""
"""90414.0""","""-0.67""","""-2.86""","""-4.98"""
"""90515.0""","""-3.3""","""1.77""","""2.82"""
"""90616.0""","""20.01""","""13.34""","""15.57"""
"""90717.0""","""9.49""","""4.35""","""8.12"""
"""90818.0""","""20.01""","""-20.01""","""12.71"""
"""90919.0""","""20.01""","""-2.51""","""5.06"""
"""91020.0""","""7.85""","""0.51""","""0.75"""
"""91121.0""","""-3.53""","""-4.24""","""-3.45"""
"""91222.0""","""20.01""","""-1.53""","""7.14"""
"""91323.0""","""20.01""","""16.71""","""5.02"""
"""91424.0""","""-4.59""","""-7.69""","""-3.92"""
"""91525.0""","""18.2""","""2.35""","""-5.33"""
"""91626.0""","""-4.63""","""1.92""","""16.44"""
"""91727.0""","""7.85""","""11.49""","""-0.12"""
"""91828.0""","""5.18""","""-1.1""","""-6.63"""
"""91929.0""","""4.55""","""-3.65""","""-5.18"""
"""92030.0""","""15.65""","""20.01""","""8.75"""
"""92131.0""","""7.02""","""-3.1""","""1.22"""
"""92232.0""","""-5.18""","""1.02""","""-1.88"""
"""9233314.0""","""20.01""","""-4.16""","""-20.01"""
"""92838.0""","""12.55""","""6.2""","""5.57"""
"""92939.0""","""-12.98""","""-7.81""","""-1.65"""
"""93040.0""","""9.57""","""1.57""","""12.24"""
"""93141.0""","""20.01""","""6.12""","""1.1"""
"""93242.0""","""0.63""","""6.28""","""-0.63"""
"""93343.0""","""4.24""","""-1.88""","""-2.59"""
"""93444.0""","""-1.33""","""-11.89""","""12.32"""
"""93545.0""","""20.01""","""18.04""","""5.49"""
"""93646.0""","""-0.04""","""-0.63""","""-3.92"""
"""93747.0""","""5.06""","""-2.47""","""-0.98"""
"""93848.0""","""-5.1""","""8.28""","""8.79"""
"""93949.0""","""12.87""","""12.87""","""2.75"""
"""94050.0""","""4.82""","""1.41""","""0.24"""
"""94151.0""","""-1.96""","""-0.55""","""-0.75"""
"""94252.0""","""20.01""","""0.39""","""2.94"""
"""94353.0""","""13.61""","""1.77""","""2.98"""
"""94454.0""","""-9.89""","""-1.96""","""0.31"""
"""94555.0""","""20.01""","""-18.83""","""-20.01"""
"""94656.0""","""18.24""","""-3.14""","""2.79"""
"""94757.0""","""8.43""","""3.69""","""0.75"""
"""94858.0""","""0.12""","""-5.22""","""-2.43"""
"""94959.0""","""4.55""","""-2.39""","""1.49"""
"""95060.0""","""20.01""","""20.01""","""2.08"""
"""95161.0""","""1.37""","""-2.0""","""-1.06"""
"""95262.0""","""-4.35""","""-0.12""","""-0.78"""
"""95363.0""","""-5.02""","""2.82""","""7.65"""
"""95464.0""","""9.61""","""8.51""","""-0.24"""
"""95565.0""","""7.14""","""4.47""","""2.51"""
"""95666.0""","""-1.84""","""-1.37""","""-4.39"""
"""95767.0""","""6.9""","""6.28""","""5.06"""
"""95868.0""","""8.98""","""2.43""","""2.24"""
"""95969.0""","""-16.28""","""-6.63""","""-4.16"""
"""96070.0""","""20.01""","""-17.3""","""-20.01"""
"""96171.0""","""18.55""","""-1.57""","""3.1"""
"""96272.0""","""8.79""","""-0.16""","""2.9"""
"""96373.0""","""-2.9""","""-3.14""","""-5.96"""
"""96474.0""","""20.01""","""14.55""","""-9.38"""
"""96575.0""","""18.4""","""7.1""","""5.77"""
"""96676.0""","""-3.84""","""-0.2""","""2.2"""
"""96777.0""","""16.24""","""-1.96""","""-0.67"""
"""96878.0""","""20.01""","""3.14""","""11.81"""
"""96979.0""","""7.34""","""6.9""","""0.31"""
"""97080.0""","""2.51""","""-0.24""","""-1.53"""
"""97181.0""","""3.65""","""-6.35""","""7.88"""
"""97282.0""","""20.01""","""17.61""","""8.24"""
"""97383.0""","""6.04""","""-0.31""","""-3.02"""
"""97484.0""","""-6.24""","""1.96""","""-2.31"""
"""97585.0""","""-10.98""","""12.75""","""8.75"""
"""97686.0""","""11.22""","""9.06""","""3.1"""
"""97787.0""","""9.06""","""3.3""","""1.06"""
"""97888.0""","""-4.67""","""0.0""","""-4.04"""
"""97989.0""","""10.94""","""3.02""","""9.34"""
"""98090.0""","""10.71""","""1.22""","""4.08"""
"""98191.0""","""-11.38""","""-4.51""","""0.35"""
"""98292.0""","""12.67""","""-1.61""","""20.01"""
"""98393.0""","""20.01""","""12.36""","""0.16"""
"""98494.0""","""6.79""","""3.14""","""0.08"""
"""98595.0""","""2.79""","""-1.49""","""-0.9"""
"""98696.0""","""13.53""","""-8.9""","""-3.18"""
"""98797.0""","""20.01""","""5.81""","""3.02"""
"""98898.0""","""-1.37""","""-0.86""","""-4.24"""
"""98999.0""","""2.43""","""-5.02""","""-0.43"""
"""99100.0""","""-13.96""","""10.9""","""13.18"""
"""99201.0""","""10.71""","""7.73""","""2.28"""
"""99302.0""","""4.67""","""0.86""","""-0.47"""
"""99403.0""","""-3.77""","""0.08""","""-2.24"""
"""99504.0""","""5.1""","""7.06""","""4.71"""
"""99605.0""","""9.22""","""2.08""","""2.16"""
"""99706.0""","""-11.3""","""-1.29""","""-2.31"""
"""99807.0""","""20.01""","""-17.81""","""-20.01"""
"""99908.0""","""16.51""","""-5.14""","""3.92"""
"""100009.0""","""9.06""","""2.35""","""1.02"""
"""100110.0""","""1.77""","""-4.16""","""-2.67"""
"""100211.0""","""2.55""","""0.86""","""11.14"""
"""100312.0""","""13.1""","""14.32""","""6.79"""
"""100413.0""","""9.61""","""1.8""","""1.49"""
"""100514.0""","""-13.3""","""-3.37""","""-5.33"""
"""100615.0""","""20.01""","""-20.01""","""-20.01"""
"""100716.0""","""20.01""","""3.61""","""8.94"""
"""100817.0""","""13.42""","""2.12""","""-1.8"""
"""100918.0""","""-13.42""","""5.45""","""-4.67"""
"""101019.0""","""20.01""","""4.2""","""-1.57"""
"""101120.0""","""20.01""","""6.67""","""3.88"""
"""101221.0""","""1.88""","""3.22""","""2.59"""
"""101322.0""","""2.67""","""0.55""","""0.24"""
"""101423.0""","""20.01""","""-2.63""","""-6.67"""
"""101524.0""","""20.01""","""2.04""","""3.06"""
"""101625.0""","""13.65""","""7.14""","""2.98"""
"""101726.0""","""4.94""","""-0.2""","""-0.86"""
"""101827.0""","""-4.59""","""-2.12""","""-6.0"""
"""101928.0""","""18.12""","""2.08""","""2.71"""
"""102029.0""","""19.3""","""3.53""","""3.73"""
"""102130.0""","""5.33""","""2.31""","""-3.41"""
"""102231.0""","""2.67""","""-8.94""","""2.71"""
"""102332.0""","""16.79""","""-0.98""","""7.57"""
"""102433.0""","""13.69""","""7.22""","""1.84"""
"""102534.0""","""3.06""","""4.35""","""0.94"""
"""102635.0""","""-4.0""","""-2.04""","""-3.3"""
"""102736.0""","""3.3""","""-2.63""","""4.86"""
"""102837.0""","""11.69""","""0.9""","""4.31"""
"""102938.0""","""-1.61""","""1.92""","""-1.49"""
"""103039.0""","""8.75""","""-7.3""","""11.53"""
"""103140.0""","""20.01""","""1.61""","""7.3"""
"""103241.0""","""8.71""","""7.65""","""1.02"""
"""103342.0""","""4.2""","""7.92""","""-0.27"""
"""103443.0""","""-0.08""","""-5.3""","""-1.84"""
"""103544.0""","""1.88""","""7.41""","""4.59"""
