""
"""Time [sec]""",""" ACC X""","""ACC Y""","""ACC Z"""
"""96789.0""","""20.01""","""6.59""","""11.96"""
"""96890.0""","""7.53""","""-0.71""","""5.57"""
"""96991.0""","""7.85""","""2.28""","""-5.53"""
"""97092.0""","""-1.33""","""0.51""","""2.94"""
"""97193.0""","""20.01""","""8.63""","""6.71"""
"""97294.0""","""6.67""","""-14.95""","""-0.86"""
"""97395.0""","""-4.35""","""5.41""","""-4.24"""
"""97496.0""","""1.18""","""-12.4""","""-0.08"""
"""97597.0""","""11.85""","""-17.18""","""-0.9"""
"""97698.0""","""1.41""","""5.49""","""-2.04"""
"""97799.0""","""20.01""","""-8.63""","""-7.14"""
"""97900.0""","""19.61""","""-9.02""","""6.2"""
"""98001.0""","""-10.28""","""5.3""","""-0.86"""
"""98102.0""","""20.01""","""-20.01""","""-1.61"""
"""98203.0""","""13.49""","""-8.28""","""4.63"""
"""98304.0""","""9.45""","""6.0""","""-7.37"""
"""98405.0""","""4.59""","""0.98""","""-3.26"""
"""98506.0""","""13.14""","""0.39""","""2.04"""
"""98607.0""","""6.39""","""-2.94""","""-3.18"""
"""98708.0""","""-2.63""","""4.63""","""-1.18"""
"""98809.0""","""6.83""","""-12.55""","""6.79"""
"""98910.0""","""10.4""","""-11.14""","""-2.98"""
"""99011.0""","""-4.47""","""-1.69""","""1.18"""
"""99112.0""","""20.01""","""3.53""","""-6.55"""
"""99213.0""","""18.48""","""-16.4""","""4.2"""
"""99314.0""","""-11.77""","""7.14""","""0.59"""
"""99415.0""","""20.01""","""-20.01""","""3.37"""
"""99516.0""","""8.0""","""-3.53""","""3.06"""
"""99617.0""","""9.41""","""5.61""","""-6.12"""
"""99718.0""","""6.67""","""0.39""","""-7.26"""
"""99819.0""","""15.3""","""-2.71""","""-4.67"""
"""99920.0""","""5.3""","""-3.14""","""0.47"""
"""100021.0""","""-7.18""","""4.98""","""-1.18"""
"""100122.0""","""3.37""","""-17.46""","""4.59"""
"""100223.0""","""14.75""","""-7.81""","""1.49"""
"""100324.0""","""7.96""","""7.69""","""-6.28"""
"""100425.0""","""6.55""","""-0.82""","""-1.41"""
"""100526.0""","""10.98""","""-2.16""","""2.51"""
"""100627.0""","""5.22""","""0.98""","""-2.59"""
"""100728.0""","""-1.41""","""6.98""","""-4.71"""
"""100829.0""","""6.94""","""-5.88""","""1.29"""
"""100930.0""","""15.57""","""-12.71""","""0.08"""
"""101031.0""","""2.0""","""7.85""","""-2.47"""
"""101132.0""","""20.01""","""-8.55""","""3.77"""
"""101233.0""","""12.32""","""-9.22""","""0.31"""
"""101334.0""","""5.3""","""0.78""","""-4.63"""
"""101435.0""","""16.32""","""1.53""","""-12.59"""
"""101536.0""","""8.36""","""-1.06""","""4.63"""
"""101637.0""","""9.65""","""-15.34""","""-2.75"""
"""101738.0""","""0.55""","""4.43""","""-1.65"""
"""101839.0""","""20.01""","""-4.08""","""-2.82"""
"""101940.0""","""18.24""","""-7.18""","""5.53"""
"""102041.0""","""1.18""","""1.37""","""-1.88"""
"""102142.0""","""13.65""","""2.08""","""1.69"""
"""102243.0""","""5.1""","""-0.31""","""4.51"""
"""102344.0""","""13.85""","""-13.1""","""-1.26"""
"""102445.0""","""1.77""","""6.59""","""-2.79"""
"""102546.0""","""10.51""","""-10.83""","""-6.39"""
"""102647.0""","""15.46""","""-3.18""","""3.26"""
"""102748.0""","""5.53""","""1.53""","""-0.9"""
"""102849.0""","""-1.29""","""4.9""","""3.84"""
"""102950.0""","""2.59""","""-6.32""","""3.49"""
"""103051.0""","""19.22""","""-11.18""","""1.61"""
"""103152.0""","""1.37""","""6.08""","""-2.63"""
"""103253.0""","""10.51""","""-13.38""","""-5.37"""
"""103354.0""","""11.38""","""-1.41""","""4.28"""
"""103455.0""","""3.1""","""-0.35""","""-0.94"""
"""103556.0""","""10.0""","""13.02""","""-20.01"""
"""103657.0""","""2.28""","""0.63""","""3.06"""
"""103758.0""","""11.81""","""-17.3""","""-0.16"""
"""103859.0""","""3.61""","""8.83""","""-1.88"""
"""103960.0""","""16.67""","""-1.88""","""-4.0"""
"""104061.0""","""18.87""","""-8.59""","""2.43"""
"""104162.0""","""-4.35""","""3.92""","""-3.26"""
"""104263.0""","""8.94""","""20.01""","""-17.1"""
"""104364.0""","""2.47""","""-1.1""","""4.59"""
"""104465.0""","""4.2""","""-4.55""","""-3.33"""
"""104566.0""","""0.63""","""4.98""","""1.53"""
"""104667.0""","""20.01""","""-11.53""","""-5.96"""
"""104768.0""","""20.01""","""-10.79""","""4.79"""
"""104869.0""","""-10.67""","""5.69""","""-2.71"""
"""104970.0""","""20.01""","""1.45""","""-9.45"""
"""105071.0""","""7.45""","""-0.39""","""6.79"""
"""105172.0""","""6.86""","""-5.41""","""-1.45"""
"""105273.0""","""-0.27""","""2.31""","""-0.31"""
"""105374.0""","""20.01""","""-0.04""","""3.57"""
"""105475.0""","""18.44""","""-9.49""","""5.1"""
"""105576.0""","""-13.81""","""4.51""","""-1.57"""
"""105677.0""","""7.1""","""-18.4""","""-5.57"""
"""105778.0""","""11.53""","""-4.0""","""6.59"""
"""105879.0""","""10.08""","""3.37""","""-3.92"""
"""105980.0""","""9.45""","""5.73""","""-7.49"""
"""106081.0""","""14.55""","""2.2""","""1.41"""
"""106182.0""","""3.49""","""-2.86""","""5.37"""
"""106283.0""","""0.2""","""0.35""","""-5.65"""
"""106384.0""","""5.06""","""-20.01""","""-4.04"""
"""106485.0""","""15.77""","""-9.53""","""1.77"""
"""106586.0""","""1.26""","""5.57""","""-2.16"""
"""106687.0""","""20.01""","""-7.06""","""2.24"""
"""106788.0""","""12.43""","""0.9""","""-2.16"""
"""106889.0""","""-5.65""","""2.43""","""-2.43"""
"""106990.0""","""20.01""","""-15.93""","""-4.55"""
"""107091.0""","""2.2""","""-1.06""","""6.94"""
"""107192.0""","""5.37""","""-8.28""","""-0.67"""
"""107293.0""","""0.98""","""2.16""","""-2.16"""
"""107394.0""","""20.01""","""-4.31""","""-4.55"""
"""107495.0""","""18.28""","""-15.73""","""2.08"""
"""1.075962E7""","""-6.9""","""7.96""","""0.08"""
"""107798.0""","""4.75""","""-7.14""","""6.86"""
"""107899.0""","""7.57""","""-7.45""","""-2.31"""
"""108000.0""","""0.39""","""3.26""","""0.0"""
"""108101.0""","""20.01""","""-2.86""","""-7.85"""
"""108202.0""","""19.77""","""-13.1""","""3.61"""
"""108303.0""","""-10.36""","""5.53""","""-4.9"""
"""108404.0""","""13.14""","""-19.89""","""0.67"""
"""108505.0""","""9.06""","""-2.86""","""2.94"""
"""108606.0""","""7.02""","""-1.57""","""-4.28"""
"""108707.0""","""4.9""","""8.98""","""-0.9"""
"""108808.0""","""12.59""","""2.47""","""3.96"""
"""108909.0""","""13.53""","""-8.24""","""1.45"""
"""109010.0""","""-12.0""","""3.41""","""-0.86"""
"""109111.0""","""20.01""","""-20.01""","""-1.1"""
"""109212.0""","""17.97""","""0.98""","""4.47"""
"""109313.0""","""8.59""","""-1.14""","""-2.16"""
"""109414.0""","""-0.35""","""2.16""","""-2.86"""
"""109515.0""","""20.01""","""-12.16""","""2.79"""
"""109616.0""","""14.08""","""-6.08""","""5.53"""
"""109717.0""","""-3.53""","""0.9""","""0.78"""
"""109818.0""","""20.01""","""2.9""","""10.12"""
"""109919.0""","""10.24""","""2.12""","""1.92"""
"""110020.0""","""10.36""","""-11.26""","""0.39"""
"""110121.0""","""1.8""","""2.24""","""-0.78"""
"""110222.0""","""14.87""","""-12.67""","""-0.59"""
"""110323.0""","""15.69""","""-7.69""","""4.9"""
"""110424.0""","""-0.67""","""2.98""","""0.0"""
"""110525.0""","""7.41""","""13.65""","""-17.46"""
"""110626.0""","""4.51""","""-7.3""","""3.45"""
"""110727.0""","""9.96""","""-14.08""","""1.22"""
"""110828.0""","""9.53""","""3.49""","""-2.82"""
"""110929.0""","""9.65""","""-1.33""","""-7.88"""
"""111030.0""","""8.32""","""-6.83""","""2.35"""
"""111131.0""","""6.98""","""1.53""","""-0.08"""
"""111232.0""","""-4.63""","""-0.27""","""-1.14"""
"""111333.0""","""9.57""","""-18.32""","""-1.57"""
"""111434.0""","""13.89""","""-10.43""","""1.49"""
"""111535.0""","""9.53""","""7.41""","""-3.49"""
"""111636.0""","""-2.16""","""-13.69""","""-6.63"""
"""111737.0""","""12.51""","""1.14""","""5.49"""
"""111838.0""","""0.63""","""0.04""","""-2.24"""
"""111939.0""","""5.92""","""16.24""","""-18.04"""
"""112040.0""","""3.88""","""-5.92""","""5.06"""
"""112141.0""","""8.9""","""-9.61""","""-3.14"""
"""112242.0""","""0.55""","""5.06""","""-1.41"""
"""112343.0""","""20.01""","""-7.49""","""-5.84"""
"""112444.0""","""16.75""","""-11.89""","""3.88"""
"""112545.0""","""-5.1""","""5.33""","""-1.22"""
"""112646.0""","""20.01""","""-0.9""","""0.24"""
"""112747.0""","""3.14""","""0.31""","""5.69"""
"""112848.0""","""6.83""","""-7.22""","""-3.14"""
"""112949.0""","""0.94""","""1.84""","""-1.29"""
"""113050.0""","""20.01""","""0.63""","""4.82"""
"""113151.0""","""15.49""","""-14.28""","""3.06"""
"""113252.0""","""-9.3""","""6.35""","""-2.12"""
"""113353.0""","""20.01""","""7.22""","""4.43"""
"""113454.0""","""3.65""","""-2.16""","""6.75"""
"""113555.0""","""9.81""","""-2.67""","""-4.82"""
"""113656.0""","""-3.18""","""-2.24""","""1.88"""
"""113757.0""","""20.01""","""-1.1""","""-0.16"""
"""113858.0""","""20.01""","""-14.83""","""-0.04"""
"""113959.0""","""-8.67""","""3.77""","""-2.59"""
"""114060.0""","""20.01""","""-8.39""","""-2.39"""
"""114161.0""","""9.81""","""-4.71""","""5.73"""
"""114262.0""","""4.08""","""-3.26""","""-1.41"""
"""114363.0""","""3.1""","""3.8""","""-2.63"""
"""114464.0""","""19.93""","""1.26""","""-6.04"""
"""114565.0""","""11.41""","""-10.32""","""0.67"""
"""114666.0""","""-18.44""","""6.59""","""-1.65"""
"""114767.0""","""12.16""","""-12.47""","""-3.53"""
"""114868.0""","""15.34""","""-5.53""","""4.2"""
"""114969.0""","""8.04""","""3.14""","""-4.24"""
"""115070.0""","""10.59""","""-1.84""","""-7.37"""
"""115171.0""","""8.36""","""-1.18""","""2.98"""
"""115272.0""","""4.24""","""-0.43""","""0.82"""
"""115373.0""","""-4.28""","""3.22""","""-4.51"""
"""115474.0""","""5.37""","""-18.67""","""2.24"""
"""115575.0""","""13.1""","""-10.83""","""3.26"""
"""115676.0""","""8.75""","""6.51""","""-5.41"""
"""115777.0""","""5.69""","""-0.78""","""-3.1"""
"""115878.0""","""15.26""","""-2.82""","""-1.61"""
"""115979.0""","""6.47""","""-4.12""","""1.84"""
"""116080.0""","""-3.92""","""4.59""","""-4.9"""
"""116181.0""","""8.08""","""-20.01""","""1.29"""
"""116282.0""","""11.96""","""-8.59""","""4.98"""
"""116383.0""","""9.81""","""6.43""","""-4.35"""
"""116484.0""","""7.81""","""-3.33""","""-4.0"""
"""116585.0""","""10.83""","""0.51""","""1.92"""
"""116686.0""","""4.39""","""-0.75""","""3.02"""
"""116787.0""","""-3.77""","""-2.2""","""-4.04"""
"""116888.0""","""1.1""","""6.47""","""-8.2"""
"""116989.0""","""14.91""","""-1.45""","""4.94"""
"""117090.0""","""7.81""","""-2.67""","""-1.69"""
"""117191.0""","""0.71""","""4.59""","""4.43"""
"""117292.0""","""20.01""","""-3.14""","""-0.82"""
"""117393.0""","""12.04""","""-8.04""","""3.77"""
"""117494.0""","""-10.67""","""6.28""","""-4.04"""
"""117595.0""","""20.01""","""18.24""","""-15.34"""
"""117696.0""","""8.36""","""-5.84""","""5.92"""
"""117797.0""","""5.33""","""-11.14""","""0.47"""
"""117898.0""","""1.65""","""3.92""","""-3.65"""
"""117999.0""","""20.01""","""-20.01""","""8.83"""
"""118302.0""","""20.01""","""5.1""","""-17.65"""
"""118403.0""","""5.53""","""-2.98""","""5.26"""
"""118504.0""","""8.32""","""-9.61""","""1.18"""
"""118605.0""","""0.47""","""5.14""","""-1.65"""
"""118706.0""","""20.01""","""-9.85""","""-5.77"""
"""118807.0""","""18.95""","""-13.38""","""4.04"""
"""118908.0""","""-9.65""","""6.04""","""-3.14"""
"""119009.0""","""20.01""","""18.2""","""14.91"""
"""119110.0""","""11.85""","""-1.26""","""6.16"""
"""119211.0""","""9.06""","""-3.22""","""-3.06"""
"""119312.0""","""-4.63""","""-0.86""","""1.26"""
"""119413.0""","""20.01""","""-6.12""","""-0.08"""
"""119514.0""","""14.16""","""-6.86""","""3.06"""
"""119615.0""","""-11.41""","""3.8""","""0.71"""
"""119716.0""","""20.01""","""6.67""","""12.75"""
"""119817.0""","""8.47""","""1.92""","""3.49"""
"""119918.0""","""4.39""","""-6.0""","""-1.41"""
"""120019.0""","""5.06""","""6.08""","""-1.65"""
"""120120.0""","""17.46""","""-2.2""","""-1.84"""
"""120221.0""","""13.57""","""-10.87""","""3.49"""
"""120322.0""","""-11.53""","""5.65""","""-2.12"""
"""120423.0""","""20.01""","""15.06""","""13.3"""
"""120524.0""","""8.79""","""-3.06""","""3.96"""
"""120625.0""","""9.92""","""-7.22""","""-0.71"""
"""120726.0""","""-1.61""","""1.88""","""-2.12"""
"""120827.0""","""20.01""","""-3.06""","""0.59"""
"""120928.0""","""16.83""","""-12.12""","""4.55"""
"""121029.0""","""-6.55""","""8.55""","""-1.92"""
"""121130.0""","""20.01""","""3.06""","""12.91"""
"""121231.0""","""12.16""","""-5.06""","""4.71"""
"""121332.0""","""7.57""","""1.26""","""-4.2"""
"""121433.0""","""-2.31""","""-0.39""","""3.57"""
"""121534.0""","""20.01""","""8.04""","""6.12"""
"""121635.0""","""15.02""","""-15.18""","""2.0"""
"""121736.0""","""-13.93""","""6.35""","""-0.04"""
"""121837.0""","""11.53""","""-20.01""","""-2.71"""
"""121938.0""","""17.97""","""-6.0""","""1.14"""
"""122039.0""","""10.98""","""5.1""","""-5.37"""
"""122140.0""","""4.59""","""1.8""","""-4.35"""
"""122241.0""","""15.97""","""-3.37""","""-0.86"""
"""122342.0""","""4.31""","""-0.63""","""-0.71"""
"""122443.0""","""-12.51""","""10.24""","""-2.24"""
"""122544.0""","""6.32""","""-20.01""","""8.51"""
"""122645.0""","""16.04""","""-8.47""","""5.3"""
"""122746.0""","""10.2""","""5.41""","""-7.92"""
"""122847.0""","""7.69""","""-3.77""","""-5.18"""
"""122948.0""","""6.59""","""-2.39""","""5.45"""
"""123049.0""","""0.12""","""-2.51""","""1.18"""
"""123150.0""","""2.71""","""2.63""","""-1.45"""
"""123251.0""","""6.47""","""-10.87""","""6.75"""
"""123352.0""","""16.71""","""-10.28""","""1.77"""
"""123453.0""","""7.45""","""6.94""","""-4.04"""
"""123554.0""","""9.38""","""-2.12""","""-5.02"""
"""123655.0""","""4.67""","""-1.88""","""4.9"""
"""123756.0""","""2.28""","""-0.2""","""2.67"""
"""123857.0""","""2.51""","""-0.35""","""-4.28"""
"""123958.0""","""11.41""","""-13.02""","""-1.29"""
"""124059.0""","""10.12""","""-6.55""","""2.24"""
"""124160.0""","""10.04""","""2.51""","""-3.77"""
"""124261.0""","""8.63""","""6.83""","""-2.75"""
"""124362.0""","""8.0""","""-3.41""","""3.22"""
"""124463.0""","""3.26""","""-2.31""","""3.61"""
"""124564.0""","""-2.2""","""-0.82""","""-3.88"""
"""124665.0""","""6.94""","""-16.24""","""-1.65"""
"""124766.0""","""12.16""","""-10.2""","""3.41"""
"""124867.0""","""7.06""","""1.84""","""-3.41"""
"""124968.0""","""8.87""","""11.92""","""-5.41"""
"""125069.0""","""11.14""","""-2.35""","""1.61"""
"""125170.0""","""4.86""","""0.43""","""4.16"""
"""125271.0""","""-3.8""","""0.51""","""-0.12"""
"""125372.0""","""8.9""","""-4.51""","""-3.57"""
"""125473.0""","""12.87""","""-8.0""","""2.08"""
"""125574.0""","""10.79""","""-0.82""","""1.1"""
"""125675.0""","""3.49""","""4.86""","""-1.61"""
"""125776.0""","""11.96""","""-0.24""","""-2.04"""
"""125877.0""","""10.36""","""-7.96""","""3.57"""
"""125978.0""","""-7.92""","""1.84""","""-1.65"""
"""126079.0""","""9.57""","""-12.12""","""-9.45"""
"""126180.0""","""10.71""","""-6.9""","""4.0"""
"""126281.0""","""8.98""","""-3.06""","""-4.35"""
"""126382.0""","""0.31""","""6.43""","""-0.04"""
"""126483.0""","""13.34""","""-2.63""","""-6.94"""
"""126584.0""","""10.43""","""-2.67""","""4.04"""
"""126685.0""","""-5.77""","""2.2""","""-4.59"""
"""126786.0""","""16.83""","""-20.01""","""-4.63"""
"""126887.0""","""15.49""","""-7.81""","""2.55"""
"""126988.0""","""7.65""","""4.75""","""-5.14"""
"""127089.0""","""4.75""","""2.67""","""-4.12"""
"""127190.0""","""20.01""","""-0.04""","""-5.88"""
"""127291.0""","""3.77""","""-3.18""","""1.02"""
"""127392.0""","""-1.69""","""2.86""","""-4.28"""
"""127493.0""","""4.31""","""-20.01""","""-0.24"""
"""127594.0""","""16.28""","""-15.22""","""1.41"""
"""127695.0""","""7.49""","""6.12""","""-4.9"""
"""127796.0""","""5.81""","""-7.45""","""-5.26"""
"""127897.0""","""9.3""","""-2.51""","""4.24"""
"""127998.0""","""3.61""","""1.45""","""-2.0"""
"""128099.0""","""0.94""","""19.53""","""-18.83"""
"""128200.0""","""1.45""","""-4.59""","""3.92"""
"""128301.0""","""7.85""","""-11.85""","""-1.02"""
"""128402.0""","""0.47""","""7.73""","""-0.67"""
"""128503.0""","""20.01""","""-15.49""","""-3.57"""
"""128604.0""","""16.28""","""-14.67""","""4.12"""
"""128705.0""","""-6.0""","""8.9""","""-2.43"""
"""128806.0""","""20.01""","""5.22""","""-1.1"""
"""128907.0""","""3.65""","""0.43""","""5.26"""
"""129008.0""","""6.32""","""1.02""","""-4.43"""
"""129109.0""","""-1.33""","""2.43""","""0.51"""
"""129210.0""","""20.01""","""-5.06""","""5.1"""
"""129311.0""","""12.67""","""-10.08""","""2.75"""
"""129412.0""","""-9.92""","""6.08""","""-1.29"""
"""129513.0""","""20.01""","""2.31""","""7.02"""
"""129614.0""","""9.69""","""-4.94""","""7.02"""
"""129715.0""","""8.39""","""-3.14""","""-4.43"""
"""129816.0""","""-2.12""","""2.71""","""0.39"""
"""129917.0""","""20.01""","""0.63""","""5.06"""
"""130018.0""","""13.73""","""-10.12""","""2.9"""
"""130119.0""","""-7.92""","""3.02""","""-2.35"""
"""130220.0""","""20.01""","""-7.06""","""12.12"""
"""130321.0""","""12.24""","""-1.26""","""4.71"""
"""130422.0""","""5.57""","""-4.0""","""-1.84"""
"""130523.0""","""-0.04""","""4.94""","""3.26"""
"""130624.0""","""19.69""","""0.31""","""-3.53"""
"""130725.0""","""10.63""","""-9.41""","""2.94"""
"""130826.0""","""-9.69""","""4.75""","""-2.59"""
"""130927.0""","""20.01""","""-8.9""","""-1.69"""
"""131028.0""","""14.0""","""4.08""","""2.98"""
"""131129.0""","""5.3""","""-8.24""","""-1.45"""
"""131230.0""","""-1.45""","""2.47""","""-1.22"""
"""131331.0""","""20.01""","""-20.01""","""3.77"""
"""131432.0""","""11.06""","""-11.26""","""4.24"""
"""131533.0""","""-2.98""","""1.65""","""0.63"""
"""131634.0""","""20.01""","""16.87""","""-13.42"""
"""131735.0""","""8.39""","""-3.69""","""6.83"""
"""131836.0""","""10.12""","""-10.28""","""0.43"""
"""131937.0""","""2.16""","""5.96""","""-1.65"""
"""132038.0""","""3.22""","""-10.16""","""-2.51"""
"""132139.0""","""13.81""","""-9.57""","""2.51"""
"""132240.0""","""-0.78""","""1.73""","""0.9"""
"""132341.0""","""4.47""","""3.3""","""-1.18"""
"""132442.0""","""6.83""","""-7.22""","""5.02"""
"""132543.0""","""14.98""","""-12.28""","""-0.35"""
"""132644.0""","""3.3""","""4.08""","""-0.71"""
"""132745.0""","""4.82""","""-9.41""","""-0.86"""
"""132846.0""","""10.9""","""-2.79""","""2.59"""
"""132947.0""","""0.0""","""-2.08""","""-0.04"""
"""133048.0""","""-4.08""","""2.55""","""0.39"""
"""133149.0""","""5.53""","""-12.24""","""5.1"""
"""133250.0""","""13.18""","""-7.92""","""6.08"""
"""133351.0""","""8.75""","""-3.41""","""-2.2"""
"""133452.0""","""-2.59""","""2.79""","""0.24"""
"""133553.0""","""20.01""","""0.67""","""-2.0"""
"""133654.0""","""13.26""","""-10.28""","""2.51"""
"""133755.0""","""-13.45""","""2.67""","""0.43"""
"""133856.0""","""6.9""","""-4.82""","""-1.96"""
"""133957.0""","""13.73""","""-4.28""","""1.49"""
"""134058.0""","""4.98""","""-3.22""","""-3.84"""
"""134159.0""","""0.16""","""3.61""","""-1.45"""
"""134260.0""","""15.14""","""-3.41""","""0.98"""
"""134361.0""","""10.12""","""-5.18""","""3.8"""
"""134462.0""","""-12.04""","""3.26""","""-5.73"""
"""134563.0""","""12.51""","""-6.16""","""-0.51"""
"""134664.0""","""10.59""","""1.92""","""7.14"""
"""134765.0""","""8.67""","""0.98""","""-5.65"""
"""134866.0""","""3.8""","""2.08""","""-3.92"""
"""134967.0""","""14.44""","""-2.31""","""-1.65"""
"""135068.0""","""10.24""","""-4.98""","""3.3"""
"""135169.0""","""-11.96""","""5.92""","""-2.39"""
"""135270.0""","""16.0""","""-16.4""","""-6.16"""
"""135371.0""","""10.83""","""-5.61""","""5.84"""
"""135472.0""","""6.71""","""2.79""","""-6.63"""
"""135573.0""","""3.77""","""0.98""","""-7.61"""
"""135674.0""","""20.01""","""-1.96""","""-3.45"""
"""135775.0""","""8.2""","""-11.3""","""1.33"""
"""135876.0""","""-4.71""","""3.8""","""-2.79"""
"""135977.0""","""13.81""","""-14.0""","""-4.47"""
"""136078.0""","""14.87""","""-5.81""","""3.33"""
"""136179.0""","""9.92""","""6.47""","""-6.9"""
"""136280.0""","""2.24""","""1.37""","""-4.43"""
"""136381.0""","""16.4""","""-5.57""","""-3.41"""
"""136482.0""","""4.71""","""-4.0""","""1.92"""
"""136583.0""","""-5.18""","""4.51""","""-2.16"""
"""136684.0""","""3.41""","""-14.44""","""0.67"""
"""136785.0""","""15.77""","""-12.55""","""-2.43"""
"""136886.0""","""0.82""","""8.0""","""-0.98"""
"""136987.0""","""20.01""","""-14.55""","""1.18"""
"""137088.0""","""13.73""","""0.24""","""3.22"""
"""137189.0""","""-5.1""","""2.75""","""-0.16"""
"""137290.0""","""20.01""","""20.01""","""-19.77"""
"""137391.0""","""5.57""","""-1.26""","""5.26"""
"""137492.0""","""8.28""","""-8.98""","""1.29"""
"""137593.0""","""-0.16""","""2.0""","""-2.35"""
"""137694.0""","""20.01""","""-20.01""","""1.84"""
"""137795.0""","""10.28""","""-10.51""","""2.47"""
"""137896.0""","""-9.02""","""6.67""","""-3.45"""
"""137997.0""","""9.57""","""-18.87""","""-1.65"""
"""138098.0""","""10.08""","""-1.1""","""5.1"""
"""138199.0""","""8.2""","""-1.14""","""-1.33"""
"""138300.0""","""1.22""","""7.57""","""1.53"""
"""138401.0""","""13.38""","""0.71""","""3.53"""
"""138502.0""","""10.83""","""-4.9""","""5.65"""
"""138603.0""","""-8.98""","""1.88""","""-0.31"""
"""138704.0""","""0.08""","""-14.24""","""-12.16"""
"""138805.0""","""12.75""","""2.35""","""2.08"""
"""138906.0""","""8.39""","""-3.49""","""-0.82"""
"""139007.0""","""-2.28""","""2.51""","""1.53"""
"""139108.0""","""17.85""","""-8.43""","""2.59"""
"""139209.0""","""14.67""","""-11.92""","""6.67"""
"""139310.0""","""-5.26""","""3.37""","""-2.75"""
"""139411.0""","""20.01""","""5.3""","""5.96"""
"""139512.0""","""12.47""","""0.27""","""3.02"""
"""139613.0""","""9.53""","""-11.49""","""-1.02"""
"""139714.0""","""-1.96""","""2.43""","""-0.9"""
"""139815.0""","""20.01""","""-18.51""","""-0.47"""
"""139916.0""","""11.96""","""-10.51""","""6.39"""
"""140017.0""","""-7.45""","""-0.08""","""-2.43"""
"""140118.0""","""20.01""","""15.61""","""-4.47"""
"""140219.0""","""14.28""","""-7.37""","""4.2"""
"""140320.0""","""5.81""","""-3.22""","""-1.8"""
"""140421.0""","""0.16""","""3.41""","""0.98"""
"""140522.0""","""20.01""","""-9.96""","""4.59"""
"""140623.0""","""12.2""","""-6.94""","""3.02"""
"""140724.0""","""-8.43""","""3.61""","""-1.88"""
"""140825.0""","""20.01""","""-7.22""","""6.9"""
"""140926.0""","""8.12""","""-3.41""","""5.3"""
"""141027.0""","""9.02""","""0.82""","""-5.22"""
"""141128.0""","""-2.75""","""1.41""","""1.41"""
"""141229.0""","""18.08""","""2.79""","""-1.18"""
"""141330.0""","""11.3""","""-11.22""","""0.04"""
"""141431.0""","""-12.28""","""3.92""","""-4.55"""
"""141532.0""","""5.73""","""-20.01""","""3.69"""
"""141633.0""","""15.02""","""-13.69""","""0.98"""
"""141734.0""","""6.71""","""4.28""","""-4.94"""
"""141835.0""","""3.69""","""1.29""","""-6.71"""
"""141936.0""","""19.06""","""-0.9""","""-3.69"""
"""142037.0""","""4.24""","""-5.18""","""0.39"""
"""142138.0""","""-5.1""","""2.98""","""-1.53"""
"""142239.0""","""12.08""","""-16.55""","""1.41"""
"""142340.0""","""15.34""","""-10.4""","""1.41"""
"""142441.0""","""11.06""","""4.67""","""-5.92"""
"""142542.0""","""-1.14""","""3.69""","""-0.63"""
"""142643.0""","""14.95""","""-2.82""","""-2.0"""
"""142744.0""","""3.8""","""-0.82""","""2.16"""
"""142845.0""","""2.94""","""9.73""","""-15.3"""
"""142946.0""","""4.75""","""-8.0""","""3.06"""
"""143047.0""","""12.04""","""-14.95""","""-1.65"""
"""143148.0""","""4.55""","""3.49""","""-4.98"""
