""
"""Time [sec]""",""" ACC X""","""ACC Y""","""ACC Z"""
"""120012.0""","""11.26""","""-4.94""","""0.27"""
"""120113.0""","""9.96""","""-1.88""","""-3.37"""
"""120214.0""","""10.9""","""-3.14""","""-0.59"""
"""120315.0""","""3.61""","""0.86""","""0.75"""
"""120416.0""","""9.69""","""-2.12""","""0.67"""
"""120517.0""","""12.87""","""-3.37""","""0.27"""
"""120618.0""","""5.41""","""0.12""","""-1.22"""
"""120719.0""","""7.41""","""1.57""","""-0.47"""
"""120820.0""","""8.36""","""-3.69""","""-1.61"""
"""120921.0""","""11.49""","""-3.3""","""0.0"""
"""121022.0""","""16.48""","""-0.47""","""-3.26"""
"""121123.0""","""14.71""","""-2.31""","""-0.04"""
"""121224.0""","""4.79""","""-0.39""","""-0.71"""
"""121325.0""","""4.43""","""-1.61""","""1.45"""
"""121426.0""","""16.75""","""-3.33""","""1.14"""
"""121527.0""","""12.55""","""0.63""","""-0.47"""
"""121628.0""","""9.92""","""-3.02""","""-0.27"""
"""121729.0""","""5.26""","""-2.51""","""-1.06"""
"""121830.0""","""9.3""","""-3.73""","""-0.24"""
"""121931.0""","""12.16""","""-2.9""","""-1.14"""
"""122032.0""","""9.49""","""-2.67""","""-2.43"""
"""122133.0""","""13.26""","""-5.1""","""-0.16"""
"""122234.0""","""3.14""","""1.22""","""0.82"""
"""122335.0""","""11.81""","""-2.12""","""0.43"""
"""122436.0""","""10.08""","""-5.69""","""1.8"""
"""122537.0""","""5.84""","""1.96""","""-0.67"""
"""122638.0""","""9.92""","""-0.12""","""-0.39"""
"""122739.0""","""6.0""","""-1.18""","""-2.98"""
"""122840.0""","""12.24""","""-3.02""","""-0.82"""
"""122941.0""","""18.48""","""-2.43""","""-3.3"""
"""123042.0""","""12.71""","""-1.26""","""-1.37"""
"""123143.0""","""7.57""","""-2.31""","""-0.78"""
"""123244.0""","""5.18""","""-1.22""","""1.45"""
"""123345.0""","""13.53""","""-3.1""","""-0.86"""
"""123446.0""","""17.5""","""-0.43""","""-0.63"""
"""123547.0""","""7.49""","""-0.98""","""-0.08"""
"""123648.0""","""6.86""","""0.94""","""-0.12"""
"""123749.0""","""8.94""","""-4.94""","""-0.75"""
"""123850.0""","""10.71""","""-2.59""","""-1.29"""
"""123951.0""","""16.4""","""-4.47""","""-4.12"""
"""124052.0""","""12.63""","""-0.43""","""1.37"""
"""124153.0""","""6.75""","""-1.53""","""-0.78"""
"""124254.0""","""4.63""","""-0.75""","""0.51"""
"""124355.0""","""12.71""","""-3.73""","""-1.33"""
"""124456.0""","""20.01""","""-1.26""","""-2.59"""
"""124557.0""","""7.96""","""-1.88""","""-1.06"""
"""124658.0""","""8.2""","""-0.55""","""-0.63"""
"""124759.0""","""9.65""","""-3.02""","""-1.41"""
"""124860.0""","""10.28""","""-1.53""","""-1.73"""
"""124961.0""","""14.32""","""-2.75""","""-4.24"""
"""125062.0""","""12.83""","""-2.08""","""-0.2"""
"""125163.0""","""11.89""","""-3.8""","""-0.82"""
"""125264.0""","""7.45""","""-2.55""","""-2.04"""
"""125365.0""","""10.71""","""-2.67""","""-1.37"""
"""125466.0""","""10.63""","""-2.04""","""-0.08"""
"""125567.0""","""9.14""","""0.16""","""-0.63"""
"""125668.0""","""20.01""","""-9.02""","""-2.47"""
"""125769.0""","""11.73""","""-3.73""","""-1.77"""
"""125870.0""","""7.53""","""-2.59""","""-2.47"""
"""125971.0""","""10.94""","""-2.16""","""-2.28"""
"""126072.0""","""8.32""","""-3.88""","""-1.84"""
"""126173.0""","""10.47""","""-2.9""","""-3.06"""
"""126274.0""","""12.51""","""-1.77""","""-3.61"""
"""126375.0""","""12.59""","""-2.51""","""-1.92"""
"""126476.0""","""12.28""","""0.27""","""-2.79"""
"""126577.0""","""3.57""","""-0.63""","""-0.59"""
"""126678.0""","""8.94""","""-2.12""","""1.29"""
"""126779.0""","""9.73""","""-0.75""","""2.24"""
"""126880.0""","""11.26""","""-6.04""","""6.28"""
"""126981.0""","""8.0""","""1.73""","""-1.57"""
"""127082.0""","""10.75""","""0.04""","""-0.9"""
"""127183.0""","""5.92""","""-1.45""","""-2.71"""
"""127284.0""","""11.53""","""-3.3""","""-0.39"""
"""127385.0""","""12.24""","""-2.82""","""0.08"""
"""127486.0""","""16.87""","""-1.73""","""0.35"""
"""127587.0""","""8.04""","""-1.57""","""0.63"""
"""127688.0""","""0.86""","""-2.04""","""-0.51"""
"""127789.0""","""12.63""","""-4.31""","""1.22"""
"""127890.0""","""15.18""","""2.43""","""-2.86"""
"""127991.0""","""5.88""","""-0.55""","""1.77"""
"""128092.0""","""7.3""","""2.2""","""-0.94"""
"""128193.0""","""8.75""","""-2.79""","""-1.37"""
"""128294.0""","""9.77""","""-3.37""","""-1.18"""
"""128395.0""","""17.46""","""-0.94""","""-3.14"""
"""128496.0""","""15.61""","""-0.39""","""1.22"""
"""128597.0""","""5.53""","""-3.1""","""-0.55"""
"""128698.0""","""4.31""","""-0.82""","""0.59"""
"""128799.0""","""15.81""","""-3.57""","""0.55"""
"""128900.0""","""19.65""","""2.75""","""-1.65"""
"""129001.0""","""8.0""","""-1.02""","""-0.67"""
"""129102.0""","""8.28""","""2.63""","""-1.57"""
"""129203.0""","""7.85""","""-5.77""","""-1.14"""
"""129304.0""","""11.06""","""-3.18""","""0.75"""
"""129405.0""","""16.28""","""-0.82""","""-2.16"""
"""129506.0""","""15.57""","""0.63""","""0.2"""
"""129607.0""","""6.47""","""-4.31""","""-0.08"""
"""129708.0""","""4.04""","""-0.78""","""1.26"""
"""129809.0""","""14.67""","""-4.31""","""-0.43"""
"""129910.0""","""11.81""","""-2.71""","""1.8"""
"""130011.0""","""4.35""","""1.49""","""-0.35"""
"""130112.0""","""8.9""","""1.14""","""-1.14"""
"""130213.0""","""7.49""","""-2.71""","""-1.37"""
"""130314.0""","""10.71""","""-4.67""","""-1.49"""
"""130415.0""","""11.34""","""-4.28""","""0.82"""
"""130516.0""","""10.04""","""2.0""","""-2.98"""
"""130617.0""","""15.26""","""-6.28""","""-0.24"""
"""130718.0""","""5.14""","""-0.16""","""0.39"""
"""130819.0""","""6.9""","""-0.39""","""0.51"""
"""130920.0""","""13.26""","""-4.67""","""2.98"""
"""131021.0""","""20.01""","""-1.26""","""-1.1"""
"""131122.0""","""7.96""","""-2.75""","""-0.59"""
"""131223.0""","""5.49""","""-0.75""","""-1.1"""
"""131324.0""","""9.06""","""-3.26""","""-1.1"""
"""131425.0""","""8.39""","""-3.65""","""0.59"""
"""131526.0""","""15.02""","""-4.28""","""-2.59"""
"""131627.0""","""13.26""","""1.61""","""-1.53"""
"""131728.0""","""8.55""","""-2.31""","""0.04"""
"""131829.0""","""3.53""","""-0.55""","""0.27"""
"""131930.0""","""8.0""","""-1.33""","""1.1"""
"""132031.0""","""8.47""","""-7.73""","""4.94"""
"""132132.0""","""9.69""","""3.41""","""-0.43"""
"""132233.0""","""14.08""","""-3.33""","""-1.8"""
"""132334.0""","""4.63""","""-1.45""","""-1.29"""
"""132435.0""","""9.45""","""-7.02""","""-0.24"""
"""132536.0""","""10.75""","""-4.43""","""0.04"""
"""132637.0""","""13.3""","""-4.08""","""-3.69"""
"""132738.0""","""16.83""","""-0.82""","""0.04"""
"""132839.0""","""5.06""","""-0.86""","""-0.51"""
"""132940.0""","""5.77""","""-0.35""","""0.9"""
"""133041.0""","""15.26""","""-4.0""","""0.82"""
"""133142.0""","""14.63""","""-0.31""","""-2.31"""
"""133243.0""","""5.02""","""0.31""","""-0.2"""
"""133344.0""","""8.71""","""3.14""","""-0.63"""
"""133445.0""","""7.85""","""-3.06""","""-1.22"""
"""133546.0""","""10.63""","""-3.88""","""-1.06"""
"""133647.0""","""11.92""","""-3.53""","""0.55"""
"""133748.0""","""11.18""","""-1.1""","""-2.51"""
"""133849.0""","""11.45""","""-4.63""","""-1.45"""
"""133950.0""","""4.08""","""0.67""","""0.31"""
"""134051.0""","""8.39""","""-1.06""","""1.33"""
"""134152.0""","""11.65""","""-6.79""","""4.51"""
"""134253.0""","""20.01""","""2.43""","""-1.73"""
"""134354.0""","""11.02""","""-6.28""","""-1.57"""
"""134455.0""","""4.79""","""-0.16""","""-1.41"""
"""134556.0""","""9.41""","""-4.31""","""-0.39"""
"""134657.0""","""9.81""","""-2.94""","""0.27"""
"""134758.0""","""16.12""","""-3.02""","""-4.71"""
"""134859.0""","""16.91""","""-2.47""","""-0.63"""
"""134960.0""","""5.77""","""0.04""","""-0.82"""
"""135061.0""","""4.67""","""-3.02""","""0.24"""
"""135162.0""","""11.85""","""-1.29""","""1.02"""
"""135263.0""","""15.57""","""-4.08""","""0.59"""
"""135364.0""","""6.43""","""-0.63""","""-0.71"""
"""135465.0""","""8.67""","""3.02""","""-2.55"""
"""135566.0""","""8.67""","""-3.57""","""-1.41"""
"""135667.0""","""9.77""","""-1.69""","""-0.67"""
"""135768.0""","""12.08""","""-3.22""","""-0.47"""
"""135869.0""","""10.4""","""-1.26""","""-3.02"""
"""135970.0""","""11.1""","""-3.88""","""-0.55"""
"""136071.0""","""5.02""","""0.59""","""0.63"""
"""136172.0""","""7.61""","""0.08""","""0.9"""
"""136273.0""","""12.63""","""-6.55""","""3.18"""
"""136374.0""","""13.89""","""2.24""","""-0.55"""
"""136475.0""","""11.81""","""-2.47""","""-2.63"""
"""136576.0""","""5.96""","""-0.63""","""-2.79"""
"""136677.0""","""8.63""","""-7.81""","""0.39"""
"""136778.0""","""12.2""","""-2.82""","""-0.59"""
"""136879.0""","""13.49""","""-4.86""","""-5.37"""
"""136980.0""","""12.67""","""-0.12""","""-1.22"""
"""137081.0""","""6.79""","""-1.18""","""-0.51"""
"""137182.0""","""5.22""","""-1.57""","""0.55"""
"""137283.0""","""15.14""","""-4.24""","""0.43"""
"""137384.0""","""20.01""","""2.24""","""-1.77"""
"""137485.0""","""6.08""","""-0.82""","""-0.51"""
"""137586.0""","""7.02""","""0.12""","""-1.65"""
"""137687.0""","""9.02""","""-3.84""","""-0.27"""
"""137788.0""","""9.3""","""-2.51""","""-0.24"""
"""137889.0""","""13.49""","""-1.92""","""-0.39"""
"""137990.0""","""12.59""","""-0.2""","""-2.04"""
"""138091.0""","""7.77""","""-4.08""","""-0.59"""
"""138192.0""","""4.86""","""-1.33""","""0.67"""
"""138293.0""","""6.83""","""-2.28""","""1.22"""
"""138394.0""","""10.9""","""-7.81""","""4.28"""
"""138495.0""","""7.14""","""3.22""","""-2.0"""
"""138596.0""","""11.3""","""-0.04""","""-2.2"""
"""138697.0""","""6.67""","""-3.22""","""-1.73"""
"""138798.0""","""9.65""","""-6.63""","""0.0"""
"""138899.0""","""11.69""","""-2.0""","""0.67"""
"""139000.0""","""11.14""","""-2.67""","""-1.69"""
"""139101.0""","""13.02""","""-2.35""","""-0.16"""
"""139202.0""","""5.3""","""-0.71""","""1.1"""
"""139303.0""","""6.79""","""-1.45""","""1.22"""
"""139404.0""","""10.79""","""-6.0""","""5.33"""
"""139505.0""","""9.3""","""2.39""","""-1.37"""
"""139606.0""","""12.75""","""-1.37""","""-2.16"""
"""139707.0""","""7.49""","""-2.9""","""-3.06"""
"""139808.0""","""8.39""","""-4.75""","""-1.14"""
"""139909.0""","""10.08""","""-3.61""","""1.06"""
"""140010.0""","""12.36""","""-2.47""","""-3.26"""
"""140111.0""","""14.47""","""-2.98""","""-0.67"""
"""140212.0""","""4.47""","""-1.69""","""1.53"""
"""140313.0""","""7.85""","""-0.94""","""1.69"""
"""140414.0""","""12.04""","""-4.55""","""4.47"""
"""140515.0""","""12.04""","""1.22""","""-1.1"""
"""140616.0""","""13.77""","""-1.53""","""-2.0"""
"""140717.0""","""6.59""","""-2.28""","""-2.12"""
"""1.408181E7""","""10.2""","""-4.94""","""-0.16"""
"""141020.0""","""11.77""","""-3.53""","""-2.98"""
"""141121.0""","""14.83""","""-0.86""","""-1.18"""
"""141222.0""","""5.02""","""-2.47""","""0.59"""
"""141323.0""","""6.75""","""-1.61""","""1.57"""
"""141424.0""","""10.43""","""-7.61""","""4.47"""
"""141525.0""","""6.12""","""2.75""","""-1.06"""
"""141626.0""","""11.96""","""-0.12""","""-2.31"""
"""141727.0""","""7.85""","""-2.47""","""-2.63"""
"""141828.0""","""9.14""","""-7.73""","""0.55"""
"""141929.0""","""11.34""","""-2.0""","""0.35"""
"""142030.0""","""11.3""","""-0.04""","""-1.29"""
"""142131.0""","""11.45""","""-3.53""","""-1.53"""
"""142232.0""","""3.88""","""-0.86""","""1.18"""
"""142333.0""","""10.0""","""-4.9""","""1.1"""
"""142434.0""","""10.36""","""-5.73""","""5.49"""
"""142535.0""","""8.43""","""2.51""","""-1.33"""
"""142636.0""","""8.83""","""-1.45""","""-1.45"""
"""142737.0""","""6.86""","""-0.9""","""-2.43"""
"""142838.0""","""11.14""","""-6.0""","""-0.75"""
"""142939.0""","""11.14""","""-2.35""","""1.57"""
"""143040.0""","""10.0""","""-4.43""","""-2.94"""
"""143141.0""","""10.83""","""-2.94""","""-1.06"""
"""143242.0""","""5.41""","""-0.04""","""0.39"""
"""143343.0""","""9.41""","""-0.51""","""1.22"""
"""143444.0""","""11.57""","""-5.77""","""3.14"""
"""143545.0""","""18.12""","""1.45""","""-3.26"""
"""143646.0""","""9.06""","""-2.82""","""-1.02"""
"""143747.0""","""7.14""","""-3.37""","""-2.43"""
"""143848.0""","""10.12""","""-3.41""","""-1.22"""
"""143949.0""","""10.2""","""-6.39""","""0.12"""
"""144050.0""","""11.77""","""-0.63""","""-2.04"""
"""144151.0""","""11.18""","""-2.59""","""-1.49"""
"""144252.0""","""4.12""","""0.51""","""1.26"""
"""144353.0""","""7.26""","""-5.18""","""0.71"""
"""144454.0""","""10.0""","""-4.24""","""4.86"""
"""144555.0""","""7.3""","""0.43""","""-0.55"""
"""144656.0""","""10.0""","""0.43""","""-0.94"""
"""144757.0""","""5.3""","""-3.45""","""-2.24"""
"""144858.0""","""11.02""","""-2.47""","""-0.2"""
"""144959.0""","""14.04""","""-2.75""","""-0.31"""
"""145060.0""","""10.43""","""-1.84""","""-2.08"""
"""145161.0""","""10.79""","""-3.69""","""-0.47"""
"""145262.0""","""4.31""","""-0.78""","""0.82"""
"""145363.0""","""9.02""","""-2.63""","""0.82"""
"""145464.0""","""12.08""","""-5.96""","""3.18"""
"""145565.0""","""6.08""","""2.43""","""-0.78"""
"""145666.0""","""8.32""","""2.0""","""-1.49"""
"""145767.0""","""6.12""","""-3.69""","""-2.16"""
"""145868.0""","""11.38""","""-1.8""","""-0.39"""
"""145969.0""","""12.59""","""-4.86""","""-1.26"""
"""1460709.0""","""13.06""","""-0.59""","""-1.88"""
"""146272.0""","""2.04""","""0.47""","""0.78"""
"""146373.0""","""12.08""","""-4.04""","""-0.67"""
"""146474.0""","""16.16""","""-0.78""","""-1.1"""
"""146575.0""","""6.94""","""-0.75""","""-0.08"""
"""146676.0""","""5.73""","""1.1""","""-0.55"""
"""146777.0""","""9.49""","""-2.98""","""-0.98"""
"""146878.0""","""10.79""","""-3.02""","""-0.47"""
"""146979.0""","""17.42""","""-3.84""","""-6.0"""
"""147080.0""","""12.94""","""-0.04""","""-0.2"""
"""147181.0""","""5.81""","""-2.04""","""0.0"""
"""147282.0""","""3.92""","""-1.02""","""1.02"""
"""147383.0""","""15.93""","""-5.02""","""0.75"""
"""147484.0""","""20.01""","""-1.61""","""-2.55"""
"""147585.0""","""7.37""","""-4.55""","""-0.24"""
"""147686.0""","""4.98""","""0.31""","""-0.82"""
"""147787.0""","""9.77""","""-5.22""","""0.35"""
"""147888.0""","""11.65""","""-3.45""","""-0.04"""
"""147989.0""","""13.73""","""-3.84""","""-4.71"""
"""148090.0""","""14.32""","""-2.39""","""-0.98"""
"""148191.0""","""5.1""","""0.86""","""0.39"""
"""148292.0""","""6.16""","""-1.57""","""0.47"""
"""148393.0""","""13.1""","""-4.39""","""2.39"""
"""148494.0""","""7.14""","""1.29""","""0.9"""
"""148595.0""","""18.48""","""-1.29""","""-2.35"""
"""148696.0""","""2.86""","""-3.37""","""-1.77"""
"""148797.0""","""9.77""","""-3.26""","""-0.71"""
"""148898.0""","""9.77""","""-4.24""","""0.67"""
"""148999.0""","""13.85""","""-3.65""","""-3.61"""
"""149100.0""","""15.85""","""-1.41""","""-3.18"""
"""149201.0""","""5.3""","""-0.35""","""0.04"""
"""149302.0""","""4.35""","""-2.47""","""1.77"""
"""149403.0""","""15.26""","""-3.57""","""1.8"""
"""149504.0""","""18.91""","""-0.86""","""-0.2"""
"""149605.0""","""9.45""","""-3.88""","""-1.45"""
"""149706.0""","""6.43""","""-0.55""","""-1.02"""
"""149807.0""","""8.71""","""-3.3""","""-1.61"""
"""149908.0""","""11.1""","""-2.04""","""-1.02"""
"""150009.0""","""17.3""","""-3.22""","""-5.1"""
"""150110.0""","""11.96""","""-0.12""","""-0.16"""
"""150211.0""","""7.1""","""-2.43""","""-0.51"""
"""150312.0""","""5.92""","""-0.9""","""1.96"""
"""150413.0""","""11.38""","""-1.8""","""-0.94"""
"""150514.0""","""18.16""","""-2.86""","""-2.31"""
"""150615.0""","""2.82""","""-0.67""","""-0.39"""
"""150716.0""","""7.45""","""1.41""","""-1.1"""
"""150817.0""","""8.47""","""-2.31""","""-1.41"""
"""150918.0""","""11.45""","""-1.02""","""-1.49"""
"""151019.0""","""14.16""","""-1.22""","""-0.75"""
"""151120.0""","""10.87""","""-0.35""","""-0.86"""
"""151221.0""","""10.32""","""-4.12""","""-0.47"""
"""151322.0""","""4.2""","""0.0""","""0.78"""
"""151423.0""","""7.22""","""-0.59""","""0.08"""
"""151524.0""","""10.79""","""-5.02""","""2.55"""
"""151625.0""","""6.83""","""1.92""","""-0.55"""
"""151726.0""","""12.59""","""0.27""","""-0.9"""
"""151827.0""","""5.88""","""-2.63""","""-2.31"""
"""151928.0""","""9.53""","""-4.12""","""-0.55"""
"""152029.0""","""11.22""","""-3.77""","""0.2"""
"""152130.0""","""13.02""","""-2.9""","""-4.28"""
"""152231.0""","""13.96""","""-1.77""","""-0.82"""
"""152332.0""","""6.55""","""-1.37""","""0.39"""
"""152433.0""","""5.69""","""-3.22""","""0.9"""
"""152534.0""","""13.45""","""-2.39""","""0.31"""
"""152635.0""","""19.34""","""-2.12""","""0.04"""
"""152736.0""","""15.06""","""0.27""","""-2.08"""
"""152837.0""","""4.94""","""-4.94""","""-2.82"""
"""152938.0""","""10.08""","""-6.28""","""1.06"""
"""153039.0""","""9.49""","""-2.86""","""0.12"""
"""153140.0""","""15.1""","""-0.75""","""-1.45"""
"""153241.0""","""12.47""","""1.06""","""-1.22"""
"""153342.0""","""8.28""","""-3.45""","""0.08"""
"""153443.0""","""5.06""","""-1.92""","""0.98"""
"""153544.0""","""9.02""","""-2.28""","""0.75"""
"""153645.0""","""10.16""","""-4.04""","""3.06"""
"""153746.0""","""6.04""","""1.26""","""-2.79"""
"""153847.0""","""14.16""","""0.55""","""-2.59"""
"""153948.0""","""8.32""","""-2.2""","""-4.35"""
"""154049.0""","""9.26""","""-5.77""","""-0.94"""
"""154150.0""","""9.89""","""-5.69""","""0.75"""
"""154251.0""","""15.38""","""2.47""","""-3.41"""
"""154352.0""","""15.14""","""-1.84""","""-1.29"""
"""154453.0""","""7.88""","""-4.39""","""0.04"""
"""154554.0""","""5.57""","""-3.84""","""2.35"""
"""154655.0""","""12.04""","""-2.59""","""1.33"""
"""154756.0""","""14.75""","""-0.55""","""4.31"""
"""154857.0""","""8.51""","""-1.88""","""-2.16"""
"""154958.0""","""9.61""","""1.29""","""-1.65"""
"""155059.0""","""7.69""","""-1.92""","""-1.77"""
"""155160.0""","""10.16""","""-5.69""","""-1.26"""
"""155261.0""","""11.3""","""-2.98""","""0.71"""
"""155362.0""","""11.77""","""-1.45""","""-3.84"""
"""155463.0""","""12.79""","""-4.39""","""-1.92"""
"""155564.0""","""5.53""","""0.35""","""0.71"""
"""155665.0""","""5.3""","""-3.14""","""1.69"""
"""155766.0""","""14.91""","""-4.9""","""2.75"""
"""155867.0""","""17.06""","""-0.59""","""-1.53"""
"""155968.0""","""11.14""","""-0.86""","""0.27"""
"""156069.0""","""5.26""","""-1.61""","""-2.47"""
"""156170.0""","""8.9""","""-4.79""","""-0.08"""
"""156271.0""","""10.67""","""-2.16""","""0.43"""
"""156372.0""","""14.87""","""-3.1""","""-3.14"""
"""156473.0""","""12.59""","""-3.3""","""-0.39"""
"""156574.0""","""6.08""","""0.0""","""-0.24"""
"""1.5667512E7""","""5.77""","""-3.3""","""1.29"""
"""156877.0""","""20.01""","""-1.26""","""-0.75"""
"""156978.0""","""7.73""","""-1.53""","""-0.47"""
"""157079.0""","""4.98""","""0.71""","""-0.24"""
"""157180.0""","""7.96""","""-5.73""","""-0.98"""
"""157281.0""","""10.59""","""-2.98""","""-0.43"""
"""157382.0""","""16.2""","""-1.06""","""-3.22"""
"""157483.0""","""12.87""","""-1.49""","""0.16"""
"""157584.0""","""7.34""","""-3.02""","""-0.71"""
"""157685.0""","""4.2""","""-1.02""","""1.41"""
"""157786.0""","""13.42""","""-3.37""","""0.0"""
"""157887.0""","""20.01""","""0.2""","""-1.26"""
"""157988.0""","""5.61""","""-3.02""","""-0.9"""
"""158089.0""","""7.57""","""1.73""","""-0.43"""
"""158190.0""","""8.28""","""-2.51""","""-1.57"""
"""158291.0""","""8.9""","""-3.37""","""0.12"""
"""158392.0""","""15.57""","""-3.26""","""-0.94"""
"""158493.0""","""9.92""","""-0.24""","""-1.49"""
"""158594.0""","""10.79""","""-6.79""","""-0.39"""
"""158695.0""","""3.77""","""-0.12""","""1.26"""
"""158796.0""","""8.08""","""-2.28""","""0.86"""
"""158897.0""","""10.32""","""-6.55""","""4.47"""
"""158998.0""","""6.63""","""1.84""","""-0.31"""
"""159099.0""","""12.04""","""0.67""","""-0.86"""
"""159200.0""","""7.1""","""-2.71""","""-1.33"""
"""159301.0""","""10.04""","""-4.28""","""-1.02"""
"""159402.0""","""10.71""","""-4.08""","""0.78"""
"""159503.0""","""11.65""","""0.04""","""-2.75"""
"""159604.0""","""14.36""","""-4.47""","""0.04"""
"""159705.0""","""5.33""","""-0.43""","""0.31"""
"""159806.0""","""6.32""","""-0.71""","""1.02"""
"""159907.0""","""19.38""","""-4.9""","""2.47"""
"""160008.0""","""13.65""","""-0.12""","""0.43"""
"""160109.0""","""12.51""","""-2.43""","""-0.86"""
"""160210.0""","""5.18""","""-1.8""","""-1.22"""
"""160311.0""","""9.06""","""-6.0""","""0.08"""
"""160412.0""","""10.9""","""-4.75""","""0.0"""
"""160513.0""","""13.81""","""-2.9""","""-3.73"""
"""160614.0""","""14.95""","""-2.86""","""-0.82"""
"""160715.0""","""6.79""","""-0.08""","""0.08"""
"""160816.0""","""3.45""","""-1.65""","""1.41"""
"""160917.0""","""15.73""","""-6.04""","""1.14"""
"""161018.0""","""19.53""","""-0.43""","""-0.2"""
"""161119.0""","""14.08""","""-4.31""","""-1.26"""
"""161220.0""","""4.16""","""-2.04""","""-1.92"""
"""161321.0""","""10.0""","""-5.14""","""-0.12"""
"""161422.0""","""10.67""","""-2.28""","""-0.39"""
"""161523.0""","""15.69""","""-4.16""","""-4.39"""
"""161624.0""","""13.45""","""-0.24""","""-0.71"""
"""161725.0""","""5.49""","""-1.69""","""0.16"""
"""161826.0""","""5.22""","""-1.26""","""1.18"""
"""1.619272E7""","""14.36""","""-4.94""","""-0.16"""
"""162129.0""","""6.75""","""-1.26""","""-0.75"""
"""162230.0""","""6.16""","""-0.9""","""0.2"""
"""162331.0""","""8.87""","""-3.92""","""0.08"""
"""162432.0""","""8.79""","""-3.8""","""-1.65"""
"""162533.0""","""16.48""","""-5.81""","""-4.28"""
"""162634.0""","""13.61""","""0.16""","""0.2"""
"""162735.0""","""7.18""","""-1.8""","""-0.2"""
"""162836.0""","""3.33""","""-1.26""","""1.65"""
"""162937.0""","""14.47""","""-5.33""","""0.86"""
"""163038.0""","""20.01""","""-1.06""","""-0.12"""
"""163139.0""","""9.57""","""-4.31""","""-0.12"""
"""163240.0""","""4.82""","""1.26""","""-0.27"""
"""163341.0""","""10.12""","""-5.14""","""-0.43"""
"""163442.0""","""9.02""","""-2.75""","""-0.04"""
