""
"""Time [sec]""",""" ACC X""","""ACC Y""","""ACC Z"""
"""183239.0""","""9.22""","""0.31""","""-0.78"""
"""183340.0""","""10.32""","""-2.63""","""0.0"""
"""183441.0""","""4.82""","""-1.96""","""-0.31"""
"""183542.0""","""6.24""","""-2.71""","""1.14"""
"""183643.0""","""16.95""","""-9.81""","""-2.75"""
"""183744.0""","""11.61""","""0.78""","""-2.31"""
"""183845.0""","""9.38""","""-2.35""","""-1.29"""
"""183946.0""","""5.22""","""0.82""","""0.35"""
"""184047.0""","""3.65""","""-2.86""","""1.69"""
"""184148.0""","""13.1""","""-3.02""","""3.06"""
"""184249.0""","""10.47""","""-1.41""","""1.06"""
"""184350.0""","""12.2""","""-0.63""","""-0.16"""
"""184451.0""","""8.0""","""-3.45""","""-1.8"""
"""184552.0""","""5.26""","""-1.73""","""-0.31"""
"""184653.0""","""10.47""","""-4.51""","""0.16"""
"""184754.0""","""16.75""","""-2.59""","""-2.9"""
"""184855.0""","""11.18""","""-2.04""","""-0.82"""
"""184956.0""","""6.86""","""-1.92""","""0.27"""
"""185057.0""","""6.24""","""-1.33""","""1.1"""
"""185158.0""","""6.24""","""-1.41""","""4.04"""
"""185259.0""","""14.04""","""-2.04""","""3.45"""
"""185360.0""","""8.9""","""-2.28""","""0.08"""
"""185461.0""","""8.71""","""-3.22""","""0.04"""
"""185562.0""","""7.14""","""-2.04""","""-0.63"""
"""185663.0""","""8.39""","""-5.02""","""-0.31"""
"""185764.0""","""14.75""","""-3.88""","""-2.55"""
"""185865.0""","""12.04""","""-3.1""","""-3.37"""
"""185966.0""","""8.04""","""-2.55""","""0.75"""
"""186067.0""","""8.16""","""-0.16""","""-0.47"""
"""186168.0""","""4.71""","""-0.78""","""0.39"""
"""186269.0""","""6.32""","""-2.51""","""2.79"""
"""186370.0""","""12.36""","""-6.32""","""4.67"""
"""186471.0""","""11.02""","""0.71""","""-0.98"""
"""186572.0""","""14.59""","""0.67""","""-2.39"""
"""186673.0""","""6.32""","""-1.96""","""-0.98"""
"""186774.0""","""7.3""","""-4.94""","""0.16"""
"""186875.0""","""9.89""","""-4.35""","""0.78"""
"""186976.0""","""15.3""","""-2.82""","""-2.82"""
"""187077.0""","""13.14""","""-1.26""","""-0.16"""
"""187178.0""","""6.94""","""-5.02""","""-0.04"""
"""187279.0""","""3.61""","""-0.59""","""1.37"""
"""187380.0""","""10.08""","""-2.59""","""1.26"""
"""187481.0""","""10.32""","""-6.51""","""5.1"""
"""187582.0""","""7.69""","""3.3""","""-0.47"""
"""187683.0""","""11.96""","""-0.59""","""-1.69"""
"""187784.0""","""7.88""","""-5.14""","""-1.33"""
"""187885.0""","""8.83""","""-6.47""","""0.63"""
"""187986.0""","""10.55""","""-4.31""","""0.82"""
"""188087.0""","""14.87""","""-6.51""","""-2.94"""
"""188188.0""","""13.89""","""-1.33""","""0.24"""
"""188289.0""","""5.61""","""-0.71""","""0.12"""
"""188390.0""","""5.06""","""-1.14""","""2.04"""
"""188491.0""","""13.93""","""-4.67""","""0.2"""
"""188592.0""","""19.38""","""-0.63""","""-0.86"""
"""188693.0""","""6.47""","""-2.24""","""-0.31"""
"""188794.0""","""8.04""","""1.57""","""0.04"""
"""188895.0""","""7.49""","""-5.02""","""-1.18"""
"""188996.0""","""8.94""","""-2.08""","""0.55"""
"""189097.0""","""12.55""","""-4.86""","""0.31"""
"""189198.0""","""10.59""","""-2.08""","""-1.18"""
"""189299.0""","""10.98""","""-5.77""","""0.51"""
"""189400.0""","""4.59""","""-0.35""","""1.14"""
"""189501.0""","""7.73""","""-1.88""","""1.29"""
"""189602.0""","""12.36""","""-5.22""","""2.0"""
"""189703.0""","""15.57""","""2.04""","""-2.63"""
"""189804.0""","""8.28""","""-1.18""","""-0.67"""
"""189905.0""","""9.41""","""-0.63""","""-0.63"""
"""190006.0""","""8.12""","""-5.57""","""1.1"""
"""190107.0""","""10.24""","""-3.18""","""0.47"""
"""190208.0""","""14.71""","""-9.81""","""-2.47"""
"""190309.0""","""10.83""","""-3.88""","""-1.8"""
"""190410.0""","""10.59""","""0.16""","""-3.1"""
"""190511.0""","""5.81""","""-1.06""","""0.24"""
"""190612.0""","""4.59""","""-2.51""","""1.84"""
"""190713.0""","""10.94""","""-6.0""","""4.35"""
"""190814.0""","""12.51""","""-2.39""","""1.65"""
"""190915.0""","""10.51""","""-0.47""","""-0.12"""
"""191016.0""","""6.63""","""-4.24""","""-1.53"""
"""191117.0""","""7.02""","""-1.14""","""-0.82"""
"""191218.0""","""10.83""","""-6.83""","""0.12"""
"""191319.0""","""18.32""","""-4.98""","""-3.18"""
"""191420.0""","""9.69""","""-1.96""","""-0.12"""
"""191521.0""","""8.87""","""-3.84""","""-0.04"""
"""191622.0""","""5.18""","""0.35""","""1.65"""
"""191723.0""","""8.39""","""-2.35""","""3.53"""
"""191824.0""","""17.77""","""-4.63""","""2.39"""
"""191925.0""","""9.22""","""-0.78""","""-0.82"""
"""192026.0""","""9.18""","""-2.39""","""-0.08"""
"""192127.0""","""6.04""","""-2.0""","""-0.82"""
"""192228.0""","""7.26""","""-4.71""","""0.31"""
"""192329.0""","""13.69""","""-6.39""","""-2.24"""
"""192430.0""","""10.12""","""-1.26""","""-1.26"""
"""192531.0""","""11.85""","""-2.98""","""-0.08"""
"""192632.0""","""5.14""","""-0.98""","""0.51"""
"""192733.0""","""5.61""","""-1.57""","""1.84"""
"""192834.0""","""14.08""","""-4.39""","""3.77"""
"""192935.0""","""11.02""","""-1.18""","""2.24"""
"""193036.0""","""10.2""","""-2.55""","""-0.08"""
"""193137.0""","""6.71""","""-3.06""","""-1.8"""
"""193238.0""","""6.75""","""-2.67""","""-0.67"""
"""193339.0""","""7.49""","""-4.35""","""-0.78"""
"""193440.0""","""14.28""","""-8.55""","""-1.02"""
"""193541.0""","""12.36""","""-1.84""","""-3.96"""
"""193642.0""","""9.3""","""-2.35""","""0.35"""
"""193743.0""","""6.71""","""0.0""","""-0.47"""
"""193844.0""","""4.9""","""-0.55""","""0.35"""
"""193945.0""","""6.59""","""-2.12""","""3.41"""
"""194046.0""","""13.02""","""-4.63""","""3.41"""
"""194147.0""","""4.9""","""-1.45""","""-0.86"""
"""194248.0""","""9.92""","""0.67""","""-0.16"""
"""194349.0""","""7.3""","""-3.57""","""-0.47"""
"""194450.0""","""9.18""","""-5.14""","""0.9"""
"""194551.0""","""13.89""","""-3.33""","""-0.31"""
"""194652.0""","""10.08""","""-1.06""","""-0.47"""
"""194753.0""","""11.92""","""-3.22""","""-0.51"""
"""194854.0""","""3.1""","""-4.28""","""1.8"""
"""194955.0""","""9.22""","""-4.55""","""2.39"""
"""195056.0""","""13.22""","""-3.37""","""3.02"""
"""195157.0""","""11.61""","""-0.86""","""-1.1"""
"""195258.0""","""11.45""","""-1.33""","""-1.53"""
"""195359.0""","""7.3""","""-1.37""","""-1.57"""
"""195460.0""","""8.0""","""-6.35""","""-0.82"""
"""195561.0""","""8.9""","""-2.79""","""-1.14"""
"""195662.0""","""14.24""","""-3.22""","""-0.71"""
"""195763.0""","""8.79""","""-2.0""","""-2.43"""
"""195864.0""","""11.92""","""-7.41""","""-1.14"""
"""195965.0""","""4.16""","""-1.65""","""1.92"""
"""196066.0""","""5.53""","""-2.0""","""1.8"""
"""196167.0""","""15.69""","""-5.06""","""2.59"""
"""196268.0""","""17.57""","""0.71""","""-0.12"""
"""196369.0""","""7.53""","""-3.02""","""-0.39"""
"""196470.0""","""7.14""","""-0.39""","""-0.31"""
"""196571.0""","""8.0""","""-6.24""","""0.24"""
"""196672.0""","""9.92""","""-3.96""","""0.71"""
"""196773.0""","""16.71""","""-3.02""","""-3.61"""
"""196874.0""","""11.73""","""-0.78""","""-0.47"""
"""196975.0""","""7.57""","""-3.61""","""0.35"""
"""197076.0""","""3.84""","""-2.47""","""2.59"""
"""197177.0""","""13.53""","""-3.65""","""1.06"""
"""197278.0""","""16.99""","""-3.45""","""0.0"""
"""197379.0""","""6.39""","""-1.02""","""-0.43"""
"""197480.0""","""8.0""","""-0.35""","""0.67"""
"""197581.0""","""7.37""","""-4.75""","""-0.71"""
"""197682.0""","""9.38""","""-2.24""","""0.55"""
"""197783.0""","""12.12""","""-2.08""","""-0.08"""
"""197884.0""","""11.89""","""-1.57""","""-1.57"""
"""197985.0""","""8.2""","""-4.43""","""-0.63"""
"""198086.0""","""8.16""","""-0.16""","""0.47"""
