""
"""Time [sec]""",""" ACC X""","""ACC Y""","""ACC Z"""
"""286562.0""","""2.71""","""-2.82""","""-1.45"""
"""286663.0""","""10.51""","""-3.45""","""1.8"""
"""286764.0""","""20.01""","""-0.78""","""-6.63"""
"""286865.0""","""15.69""","""-3.22""","""-0.63"""
"""286966.0""","""3.84""","""-1.41""","""0.27"""
"""287067.0""","""2.0""","""1.02""","""1.69"""
"""287168.0""","""16.16""","""-6.79""","""1.57"""
"""287269.0""","""20.01""","""-0.24""","""-1.41"""
"""287370.0""","""10.2""","""-6.04""","""-0.35"""
"""287471.0""","""4.35""","""-0.98""","""0.55"""
"""287572.0""","""10.2""","""-4.55""","""-1.26"""
"""287673.0""","""9.22""","""-4.51""","""2.0"""
"""287774.0""","""14.67""","""-2.51""","""-4.71"""
"""287875.0""","""13.81""","""-3.84""","""-0.16"""
"""287976.0""","""2.75""","""-0.04""","""0.78"""
"""288077.0""","""7.88""","""0.24""","""1.61"""
"""288178.0""","""12.79""","""-7.14""","""5.77"""
"""288279.0""","""7.26""","""2.35""","""-0.24"""
"""288380.0""","""10.94""","""0.9""","""-0.47"""
"""288481.0""","""4.55""","""-2.79""","""-1.65"""
"""288582.0""","""9.26""","""-6.2""","""1.02"""
"""288683.0""","""11.06""","""-4.86""","""1.06"""
"""288784.0""","""12.75""","""-1.92""","""-1.92"""
"""288885.0""","""11.22""","""-5.45""","""0.71"""
"""288986.0""","""2.16""","""0.47""","""1.49"""
"""289087.0""","""9.45""","""-2.2""","""1.22"""
"""289188.0""","""12.4""","""-6.04""","""-1.06"""
"""289289.0""","""5.81""","""0.12""","""0.63"""
"""289390.0""","""10.12""","""4.55""","""-0.12"""
"""289491.0""","""5.06""","""-4.82""","""-1.37"""
"""289592.0""","""10.79""","""-5.73""","""1.65"""
"""289693.0""","""15.26""","""-2.9""","""-2.75"""
"""289794.0""","""13.42""","""-0.39""","""0.51"""
"""289895.0""","""6.47""","""-5.02""","""0.47"""
"""289996.0""","""3.92""","""-1.53""","""1.18"""
"""290097.0""","""10.98""","""-4.08""","""0.47"""
"""290198.0""","""20.01""","""-5.81""","""2.12"""
"""290299.0""","""13.14""","""-6.43""","""0.59"""
"""290400.0""","""6.0""","""-3.18""","""-0.35"""
"""290501.0""","""5.45""","""-1.14""","""-0.82"""
"""290602.0""","""3.92""","""-5.3""","""2.86"""
"""290703.0""","""12.91""","""1.33""","""-1.41"""
"""290804.0""","""13.38""","""-9.65""","""2.59"""
"""290905.0""","""5.14""","""-2.86""","""2.39"""
"""291006.0""","""0.71""","""1.8""","""0.59"""
"""291107.0""","""15.89""","""-1.06""","""-5.33"""
"""291208.0""","""8.28""","""-10.63""","""5.02"""
"""291309.0""","""13.06""","""-1.69""","""0.55"""
"""291410.0""","""2.39""","""-1.18""","""0.82"""
"""291511.0""","""8.51""","""-4.12""","""-0.98"""
"""291612.0""","""20.01""","""0.63""","""0.08"""
"""291713.0""","""6.63""","""-5.45""","""2.24"""
"""291814.0""","""-1.18""","""1.88""","""2.0"""
"""291915.0""","""18.08""","""2.04""","""-2.16"""
"""292016.0""","""10.43""","""-11.49""","""2.98"""
"""292117.0""","""10.47""","""-0.63""","""0.75"""
"""292218.0""","""5.02""","""-1.57""","""-1.1"""
"""292319.0""","""5.41""","""-4.59""","""-0.59"""
"""292420.0""","""20.01""","""2.79""","""-0.78"""
"""292521.0""","""8.94""","""-10.04""","""3.69"""
"""292622.0""","""3.84""","""2.12""","""1.88"""
"""292723.0""","""6.08""","""0.71""","""0.08"""
"""292824.0""","""15.38""","""-0.04""","""1.33"""
"""292925.0""","""9.96""","""-6.32""","""4.08"""
"""293026.0""","""12.12""","""-2.67""","""-1.49"""
"""293127.0""","""2.31""","""-1.96""","""0.82"""
"""293228.0""","""4.39""","""-4.63""","""1.53"""
"""293329.0""","""18.55""","""-2.35""","""-0.67"""
"""293430.0""","""13.57""","""-8.32""","""0.94"""
"""293531.0""","""0.75""","""1.14""","""0.9"""
"""293632.0""","""7.53""","""-0.27""","""1.18"""
"""293733.0""","""9.53""","""-7.41""","""7.14"""
"""293834.0""","""5.77""","""1.84""","""-0.16"""
"""293935.0""","""12.28""","""1.92""","""-1.26"""
"""294036.0""","""3.57""","""-3.69""","""-1.84"""
"""294137.0""","""11.34""","""-5.26""","""-0.16"""
"""294238.0""","""10.98""","""-4.59""","""2.24"""
"""294339.0""","""9.65""","""-1.1""","""-2.9"""
"""294440.0""","""14.79""","""-3.77""","""-0.2"""
"""294541.0""","""3.69""","""-1.26""","""1.22"""
"""294642.0""","""5.81""","""-0.24""","""2.08"""
"""294743.0""","""11.96""","""-6.47""","""5.53"""
"""294844.0""","""8.12""","""0.16""","""0.55"""
"""294945.0""","""13.57""","""-0.04""","""-1.41"""
"""295046.0""","""3.88""","""-3.02""","""-1.41"""
"""295147.0""","""10.08""","""-6.2""","""0.98"""
"""295248.0""","""8.9""","""-4.94""","""2.86"""
"""295349.0""","""13.26""","""-1.06""","""-1.73"""
"""295450.0""","""11.77""","""-7.1""","""0.39"""
"""295551.0""","""4.79""","""-1.22""","""2.04"""
"""295652.0""","""5.65""","""0.0""","""2.08"""
"""295753.0""","""12.83""","""-6.12""","""3.49"""
"""295854.0""","""20.01""","""0.35""","""-2.75"""
"""295955.0""","""7.34""","""-5.3""","""0.31"""
"""296056.0""","""8.63""","""0.04""","""0.43"""
"""296157.0""","""6.59""","""-3.61""","""-0.51"""
"""296258.0""","""9.26""","""-4.67""","""-0.63"""
"""296359.0""","""11.65""","""-5.02""","""0.47"""
"""296460.0""","""10.16""","""-3.69""","""-3.22"""
"""296561.0""","""11.57""","""-4.35""","""0.12"""
"""296662.0""","""6.79""","""-0.78""","""0.75"""
"""296763.0""","""4.71""","""0.24""","""1.26"""
"""296864.0""","""12.59""","""-5.33""","""1.96"""
"""296965.0""","""20.01""","""1.02""","""-4.47"""
"""297066.0""","""9.26""","""-3.57""","""0.2"""
"""297167.0""","""4.98""","""-0.08""","""0.04"""
"""297268.0""","""8.55""","""-5.84""","""0.08"""
"""297369.0""","""8.63""","""-2.86""","""0.67"""
"""297470.0""","""18.12""","""-4.16""","""-5.33"""
"""297571.0""","""10.47""","""-2.16""","""-0.39"""
"""297672.0""","""9.45""","""0.04""","""-1.33"""
"""297773.0""","""4.35""","""-2.47""","""1.37"""
"""297874.0""","""6.2""","""-2.2""","""2.94"""
"""297975.0""","""11.65""","""-7.26""","""2.82"""
"""298076.0""","""20.01""","""0.67""","""-0.67"""
"""298177.0""","""12.28""","""-3.61""","""-0.63"""
"""298278.0""","""5.02""","""-0.86""","""-0.59"""
"""298379.0""","""8.47""","""-6.63""","""-0.43"""
"""298480.0""","""8.24""","""-4.75""","""2.08"""
"""298581.0""","""11.57""","""-4.0""","""1.22"""
"""298682.0""","""11.53""","""-0.9""","""-2.2"""
"""298783.0""","""9.06""","""-2.94""","""-0.51"""
"""298884.0""","""4.04""","""-3.06""","""2.08"""
"""298985.0""","""9.77""","""-3.49""","""3.49"""
"""299086.0""","""8.43""","""-6.59""","""5.88"""
"""299187.0""","""8.28""","""1.88""","""-0.04"""
"""299288.0""","""11.49""","""-2.16""","""-1.45"""
"""299389.0""","""7.45""","""-3.1""","""-1.65"""
"""299490.0""","""8.04""","""-7.18""","""1.14"""
"""299591.0""","""10.63""","""-3.22""","""1.73"""
"""299692.0""","""14.12""","""-4.47""","""-3.53"""
"""299793.0""","""12.87""","""-2.86""","""-0.27"""
"""299894.0""","""4.71""","""-0.59""","""0.9"""
"""299995.0""","""6.28""","""-1.69""","""2.12"""
"""300096.0""","""13.93""","""-4.82""","""2.39"""
"""300197.0""","""20.01""","""-3.22""","""-1.92"""
"""300298.0""","""9.14""","""-6.98""","""-0.75"""
"""300399.0""","""6.39""","""0.9""","""0.47"""
"""300500.0""","""8.75""","""-3.92""","""-0.35"""
"""300601.0""","""11.26""","""-5.1""","""-0.16"""
"""300702.0""","""13.61""","""-4.04""","""-4.86"""
"""300803.0""","""12.91""","""-1.53""","""1.65"""
"""300904.0""","""6.51""","""-3.49""","""1.22"""
"""301005.0""","""6.9""","""-1.65""","""-1.49"""
"""301106.0""","""7.85""","""-2.0""","""1.73"""
"""301207.0""","""13.81""","""-6.86""","""1.61"""
"""301308.0""","""4.9""","""-0.35""","""-0.39"""
"""301409.0""","""8.12""","""2.94""","""0.82"""
"""301510.0""","""8.71""","""-2.35""","""-1.69"""
"""301611.0""","""9.49""","""-4.63""","""-0.86"""
"""301712.0""","""10.4""","""-5.37""","""0.55"""
"""301813.0""","""10.79""","""-1.96""","""-3.84"""
"""301914.0""","""14.63""","""-4.43""","""-0.12"""
"""302015.0""","""5.02""","""-0.9""","""0.98"""
"""302116.0""","""6.67""","""-0.94""","""1.77"""
"""302217.0""","""14.36""","""-5.41""","""2.75"""
"""302318.0""","""19.53""","""-3.06""","""1.14"""
"""302419.0""","""9.53""","""-3.1""","""-1.14"""
"""302520.0""","""6.55""","""-1.37""","""-0.47"""
"""302621.0""","""7.77""","""-5.57""","""-0.39"""
"""302722.0""","""10.51""","""-2.63""","""0.39"""
"""302823.0""","""16.91""","""-2.28""","""-3.26"""
"""302924.0""","""12.2""","""-2.24""","""-0.67"""
"""303025.0""","""7.41""","""-5.3""","""0.27"""
"""303126.0""","""2.94""","""-0.16""","""1.57"""
"""303227.0""","""11.89""","""-3.61""","""-0.08"""
"""303328.0""","""11.53""","""-4.43""","""1.41"""
"""303429.0""","""4.75""","""0.82""","""0.24"""
"""303530.0""","""9.45""","""1.22""","""-0.43"""
"""303631.0""","""6.79""","""-3.1""","""-1.96"""
"""303732.0""","""10.0""","""-4.24""","""-0.08"""
"""303833.0""","""11.38""","""-4.12""","""0.94"""
"""303934.0""","""10.0""","""-2.47""","""-2.16"""
"""3040354.0""","""11.41""","""-4.9""","""0.24"""
"""304237.0""","""6.98""","""-1.41""","""1.53"""
"""304338.0""","""12.67""","""-6.51""","""5.53"""
"""304439.0""","""16.04""","""2.08""","""-1.84"""
"""304540.0""","""12.08""","""-4.71""","""-0.94"""
"""304641.0""","""5.45""","""-2.67""","""-1.18"""
"""304742.0""","""8.87""","""-6.63""","""0.08"""
"""304843.0""","""8.43""","""-4.71""","""-0.04"""
"""304944.0""","""16.63""","""-4.63""","""-3.84"""
"""305045.0""","""14.32""","""-0.47""","""-2.08"""
"""305146.0""","""5.96""","""-1.84""","""0.86"""
"""305247.0""","""3.53""","""-2.55""","""1.49"""
"""305348.0""","""15.1""","""-4.31""","""1.57"""
"""305449.0""","""20.01""","""-3.61""","""0.47"""
"""305550.0""","""8.79""","""-4.12""","""-0.67"""
"""305651.0""","""6.75""","""0.12""","""-0.51"""
"""305752.0""","""7.81""","""-4.55""","""-0.67"""
"""305853.0""","""9.49""","""-3.49""","""-0.31"""
"""305954.0""","""11.34""","""-2.98""","""0.16"""
"""306055.0""","""12.4""","""-1.29""","""-2.08"""
"""306156.0""","""10.43""","""-5.81""","""0.86"""
"""306257.0""","""4.55""","""-0.75""","""1.45"""
"""306358.0""","""8.16""","""-0.75""","""1.77"""
"""306459.0""","""10.71""","""-6.79""","""4.39"""
"""306560.0""","""20.01""","""-0.71""","""0.67"""
"""306661.0""","""11.14""","""-6.2""","""-1.49"""
"""306762.0""","""6.0""","""-1.53""","""-0.39"""
"""306863.0""","""8.55""","""-4.71""","""-0.12"""
"""306964.0""","""10.36""","""-2.94""","""0.63"""
"""307065.0""","""14.71""","""-3.84""","""-1.61"""
"""307166.0""","""11.96""","""-0.43""","""0.12"""
"""307267.0""","""7.06""","""-3.8""","""0.31"""
"""307368.0""","""4.16""","""-1.73""","""2.31"""
"""307469.0""","""9.14""","""-2.79""","""0.94"""
"""307570.0""","""17.02""","""-1.69""","""-2.67"""
"""307671.0""","""2.79""","""-0.67""","""1.61"""
"""307772.0""","""9.65""","""2.16""","""0.67"""
"""307873.0""","""6.28""","""-2.67""","""-1.1"""
"""307974.0""","""8.39""","""-6.0""","""0.98"""
"""308075.0""","""11.92""","""-3.1""","""0.0"""
"""308176.0""","""12.79""","""-2.35""","""-1.88"""
"""308277.0""","""9.14""","""-5.92""","""1.33"""
"""308378.0""","""3.49""","""-0.55""","""2.04"""
"""308479.0""","""9.57""","""-3.65""","""1.41"""
"""308580.0""","""11.53""","""-2.98""","""0.2"""
"""308681.0""","""6.47""","""-0.75""","""0.98"""
"""308782.0""","""9.06""","""1.53""","""0.51"""
"""308883.0""","""6.86""","""-3.65""","""-0.59"""
"""308984.0""","""7.81""","""-4.59""","""-0.47"""
"""309085.0""","""13.45""","""-1.41""","""0.47"""
"""309186.0""","""12.94""","""-1.8""","""-1.53"""
"""309287.0""","""8.39""","""-6.35""","""0.47"""
"""309388.0""","""3.92""","""0.04""","""2.08"""
"""309489.0""","""6.28""","""-1.14""","""1.33"""
"""309590.0""","""9.92""","""-4.75""","""3.69"""
"""309691.0""","""4.43""","""-0.04""","""0.9"""
"""309792.0""","""10.98""","""2.51""","""-0.47"""
"""309893.0""","""5.84""","""-3.33""","""-1.41"""
"""309994.0""","""8.83""","""-6.39""","""0.31"""
"""310095.0""","""9.65""","""-5.06""","""1.1"""
"""310196.0""","""11.18""","""-2.71""","""-3.3"""
"""310297.0""","""13.73""","""-6.55""","""-0.2"""
"""310398.0""","""3.57""","""1.26""","""1.49"""
"""310499.0""","""7.06""","""-2.12""","""1.69"""
"""310600.0""","""12.36""","""-5.06""","""5.26"""
"""310701.0""","""7.37""","""1.57""","""0.51"""
"""310802.0""","""13.3""","""-3.1""","""-0.98"""
"""310903.0""","""3.69""","""-1.33""","""-1.8"""
"""311004.0""","""9.77""","""-5.88""","""0.78"""
"""311105.0""","""9.34""","""-5.1""","""1.14"""
"""311206.0""","""11.69""","""-3.49""","""-4.63"""
"""311307.0""","""15.38""","""-3.1""","""-0.27"""
"""311408.0""","""4.24""","""-0.55""","""0.71"""
"""311509.0""","""5.69""","""-0.27""","""2.0"""
"""311610.0""","""14.75""","""-4.82""","""2.63"""
"""311711.0""","""20.01""","""-1.33""","""-2.51"""
"""311812.0""","""9.96""","""-4.94""","""-0.16"""
"""311913.0""","""5.57""","""-1.37""","""-1.96"""
"""312014.0""","""7.06""","""-6.55""","""1.41"""
"""312115.0""","""8.9""","""-4.79""","""2.16"""
"""312216.0""","""17.26""","""-1.92""","""-4.51"""
"""312317.0""","""15.1""","""-2.47""","""0.08"""
"""312418.0""","""3.92""","""-1.37""","""0.75"""
"""312519.0""","""5.22""","""-1.41""","""2.82"""
"""312620.0""","""16.51""","""-4.35""","""2.12"""
"""312721.0""","""16.55""","""-1.29""","""-1.37"""
"""312822.0""","""10.98""","""-3.69""","""-0.04"""
"""312923.0""","""6.24""","""-1.53""","""-0.31"""
"""313024.0""","""6.32""","""-4.94""","""0.82"""
"""313125.0""","""9.73""","""-5.84""","""1.18"""
"""313226.0""","""15.06""","""-2.2""","""-4.79"""
"""313327.0""","""14.59""","""-0.75""","""0.0"""
"""313428.0""","""5.69""","""-2.98""","""0.63"""
"""313529.0""","""4.51""","""-1.88""","""2.63"""
"""313630.0""","""14.28""","""-4.63""","""0.47"""
"""313731.0""","""20.01""","""-1.53""","""-0.31"""
"""313832.0""","""7.92""","""-3.69""","""0.0"""
"""313933.0""","""6.55""","""0.75""","""0.67"""
"""314034.0""","""7.61""","""-4.31""","""-0.55"""
"""314135.0""","""9.3""","""-3.41""","""0.59"""
"""314236.0""","""16.24""","""-1.49""","""-1.8"""
"""314337.0""","""11.41""","""-1.53""","""-1.22"""
"""314438.0""","""7.85""","""-4.82""","""-0.27"""
"""314539.0""","""2.82""","""-0.75""","""1.69"""
"""314640.0""","""12.71""","""-2.51""","""1.77"""
"""314741.0""","""16.91""","""-4.28""","""-3.92"""
"""314842.0""","""6.2""","""-1.77""","""0.04"""
"""314943.0""","""7.26""","""1.65""","""0.2"""
"""315044.0""","""6.35""","""-3.77""","""-0.55"""
"""315145.0""","""10.04""","""-3.65""","""0.59"""
"""315246.0""","""13.02""","""-4.31""","""-0.16"""
"""315347.0""","""11.18""","""-1.49""","""-0.2"""
"""315448.0""","""7.41""","""-5.88""","""0.08"""
"""315549.0""","""2.86""","""-0.55""","""1.8"""
"""315650.0""","""9.92""","""-3.26""","""1.45"""
"""315751.0""","""12.98""","""-4.28""","""-1.14"""
"""315852.0""","""6.94""","""0.04""","""-0.63"""
"""315953.0""","""8.28""","""1.84""","""0.59"""
"""316054.0""","""6.04""","""-3.69""","""-0.27"""
"""316155.0""","""10.04""","""-4.12""","""-0.31"""
"""316256.0""","""12.63""","""-3.45""","""-0.16"""
"""316357.0""","""9.61""","""-1.92""","""-1.33"""
"""316458.0""","""11.06""","""-5.33""","""0.12"""
"""316559.0""","""3.73""","""0.08""","""1.37"""
"""316660.0""","""9.92""","""-1.92""","""1.45"""
"""316761.0""","""10.94""","""-6.86""","""3.45"""
"""316862.0""","""6.79""","""1.65""","""-0.04"""
"""316963.0""","""10.87""","""2.12""","""-0.39"""
"""317064.0""","""6.71""","""-3.88""","""-1.8"""
"""317165.0""","""8.39""","""-5.33""","""1.41"""
"""317266.0""","""12.12""","""-3.8""","""0.43"""
"""317367.0""","""9.3""","""-2.24""","""-1.92"""
"""317468.0""","""11.41""","""-5.84""","""0.31"""
"""317569.0""","""3.37""","""-0.24""","""1.65"""
"""317670.0""","""7.88""","""-2.12""","""1.8"""
"""317771.0""","""11.89""","""-4.31""","""5.53"""
"""317872.0""","""7.81""","""1.84""","""0.98"""
"""317973.0""","""10.04""","""0.0""","""-0.08"""
"""318074.0""","""6.28""","""-3.18""","""-1.14"""
"""318175.0""","""8.83""","""-5.61""","""-0.04"""
"""318276.0""","""11.92""","""-3.77""","""0.75"""
"""318377.0""","""11.81""","""-2.63""","""-4.31"""
"""318478.0""","""15.1""","""-3.3""","""-1.92"""
"""318579.0""","""5.77""","""-1.92""","""0.82"""
"""318680.0""","""4.39""","""-1.26""","""1.96"""
"""318781.0""","""15.1""","""-6.08""","""2.24"""
"""318882.0""","""15.65""","""-0.24""","""0.82"""
"""318983.0""","""10.79""","""-4.98""","""-0.63"""
"""319084.0""","""6.04""","""-1.45""","""0.08"""
"""319185.0""","""9.26""","""-6.63""","""0.04"""
"""319286.0""","""10.0""","""-2.28""","""1.14"""
"""319387.0""","""15.61""","""-4.94""","""-3.77"""
"""319488.0""","""11.22""","""0.0""","""-0.08"""
"""319589.0""","""6.47""","""-3.06""","""0.39"""
"""319690.0""","""4.12""","""-0.86""","""2.04"""
"""319791.0""","""13.85""","""-3.41""","""0.9"""
"""319892.0""","""20.01""","""-5.14""","""0.31"""
"""319993.0""","""9.06""","""-4.55""","""-0.59"""
"""320094.0""","""4.86""","""-0.35""","""-0.24"""
"""320195.0""","""10.24""","""-4.2""","""-0.71"""
"""320296.0""","""10.43""","""-3.14""","""0.27"""
"""320397.0""","""15.42""","""-3.02""","""-2.59"""
"""320498.0""","""13.61""","""-1.84""","""-0.9"""
"""320599.0""","""6.04""","""-2.39""","""0.39"""
"""320700.0""","""4.31""","""-1.14""","""2.28"""
"""320801.0""","""13.65""","""-3.96""","""1.53"""
"""320902.0""","""20.01""","""-2.9""","""-1.41"""
"""321003.0""","""6.98""","""-2.47""","""-0.35"""
"""321104.0""","""7.18""","""-0.86""","""-0.47"""
"""321205.0""","""8.24""","""-5.53""","""1.22"""
"""321306.0""","""10.59""","""-1.88""","""-0.51"""
"""321407.0""","""15.06""","""-4.55""","""-3.65"""
"""321508.0""","""11.3""","""0.39""","""-0.2"""
"""321609.0""","""7.73""","""-3.84""","""0.08"""
"""321710.0""","""3.69""","""-1.06""","""1.49"""
"""321811.0""","""15.06""","""-3.18""","""-0.51"""
"""321912.0""","""20.01""","""-2.28""","""-2.47"""
"""322013.0""","""5.45""","""-2.55""","""-0.47"""
"""322114.0""","""7.06""","""2.86""","""0.51"""
"""322215.0""","""7.88""","""-3.77""","""-1.22"""
"""322316.0""","""8.87""","""-3.26""","""1.1"""
"""322417.0""","""16.2""","""-3.33""","""-3.22"""
"""322518.0""","""11.53""","""-0.47""","""-0.86"""
"""322619.0""","""6.71""","""-2.86""","""-0.24"""
"""322720.0""","""3.84""","""-0.94""","""1.02"""
"""322821.0""","""11.3""","""-3.57""","""0.51"""
"""322922.0""","""16.87""","""-3.73""","""-0.9"""
"""323023.0""","""6.63""","""-2.94""","""0.04"""
"""323124.0""","""7.14""","""2.16""","""-0.16"""
"""323225.0""","""8.16""","""-3.14""","""-1.14"""
"""323326.0""","""8.98""","""-4.24""","""1.33"""
