""
"""Time [sec]""",""" ACC X""","""ACC Y""","""ACC Z"""
"""550374.0""","""16.87""","""-1.18""","""2.04"""
"""550475.0""","""7.57""","""-0.59""","""-0.12"""
"""550576.0""","""6.39""","""0.12""","""0.51"""
"""550677.0""","""7.45""","""-2.59""","""0.63"""
"""550778.0""","""8.55""","""-1.73""","""1.29"""
"""550879.0""","""16.44""","""-5.57""","""-0.16"""
"""550980.0""","""9.92""","""0.43""","""-1.77"""
"""551081.0""","""11.65""","""-5.14""","""-1.1"""
"""551182.0""","""2.79""","""-1.45""","""2.12"""
"""551283.0""","""5.92""","""-1.29""","""1.96"""
"""551384.0""","""12.04""","""-7.34""","""6.2"""
"""551485.0""","""12.04""","""2.35""","""3.45"""
"""551586.0""","""13.3""","""-4.82""","""-1.69"""
"""551687.0""","""4.47""","""-1.61""","""-0.75"""
"""551788.0""","""8.51""","""-5.37""","""0.63"""
"""551889.0""","""9.77""","""-3.14""","""0.24"""
"""551990.0""","""15.34""","""-6.83""","""-2.08"""
"""552091.0""","""12.12""","""-1.65""","""-0.51"""
"""552192.0""","""6.86""","""-2.86""","""0.2"""
"""552293.0""","""3.84""","""-0.43""","""2.31"""
"""552394.0""","""9.69""","""-4.2""","""2.08"""
"""552495.0""","""11.85""","""-6.08""","""2.82"""
"""552596.0""","""7.06""","""4.2""","""1.33"""
"""552697.0""","""10.2""","""-2.47""","""0.24"""
"""552798.0""","""5.22""","""-1.1""","""-0.55"""
"""552899.0""","""10.9""","""-5.02""","""-0.75"""
"""553000.0""","""11.41""","""-2.79""","""1.06"""
"""553101.0""","""12.12""","""-6.55""","""-2.59"""
"""553202.0""","""15.34""","""-1.26""","""-2.71"""
"""553303.0""","""6.0""","""0.51""","""0.55"""
"""553404.0""","""4.28""","""-1.41""","""1.61"""
"""553505.0""","""10.47""","""-4.9""","""1.61"""
"""553606.0""","""16.99""","""-1.84""","""0.39"""
"""553707.0""","""6.47""","""-2.2""","""0.04"""
"""553808.0""","""9.69""","""0.59""","""-0.82"""
"""553909.0""","""5.61""","""-3.22""","""-0.59"""
"""554010.0""","""9.92""","""-5.61""","""-0.47"""
"""554111.0""","""10.28""","""-3.33""","""2.71"""
"""554212.0""","""14.55""","""-3.77""","""-3.22"""
"""554313.0""","""11.96""","""-3.77""","""0.71"""
"""554414.0""","""6.32""","""-1.26""","""1.06"""
"""554515.0""","""4.43""","""-1.33""","""1.22"""
"""554616.0""","""10.04""","""-4.16""","""1.69"""
"""554717.0""","""16.83""","""0.55""","""-1.69"""
"""554818.0""","""5.84""","""-0.43""","""-0.35"""
"""554919.0""","""9.49""","""-0.12""","""-0.12"""
"""555020.0""","""7.14""","""-2.47""","""-1.14"""
"""555121.0""","""8.0""","""-4.63""","""0.08"""
"""555222.0""","""11.06""","""-1.69""","""1.65"""
"""555323.0""","""13.53""","""-7.45""","""-2.24"""
"""555424.0""","""14.83""","""-2.79""","""-0.12"""
"""555525.0""","""7.37""","""-1.02""","""0.51"""
"""555626.0""","""2.59""","""-0.12""","""1.22"""
"""555727.0""","""11.65""","""-3.06""","""2.08"""
"""555828.0""","""8.51""","""-6.39""","""5.3"""
"""555929.0""","""18.4""","""-0.47""","""3.06"""
"""556030.0""","""11.18""","""-5.1""","""-0.39"""
"""556131.0""","""4.0""","""-0.94""","""-0.08"""
"""556232.0""","""7.18""","""-2.82""","""0.94"""
"""556333.0""","""9.41""","""-2.08""","""0.35"""
"""5.5643412E7""","""13.45""","""-6.75""","""-1.18"""
"""556636.0""","""10.32""","""-4.9""","""-0.78"""
"""556737.0""","""3.41""","""0.04""","""2.12"""
"""5.5683812E7""","""9.18""","""-0.75""","""2.31"""
"""557242.0""","""5.53""","""0.12""","""0.04"""
"""557343.0""","""8.43""","""-4.75""","""-0.27"""
"""557444.0""","""10.28""","""-1.96""","""-0.16"""
"""5.5754512E7""","""12.28""","""-3.57""","""0.75"""
"""557747.0""","""12.59""","""-2.2""","""-0.71"""
"""557848.0""","""4.0""","""-1.14""","""1.02"""
"""557949.0""","""7.14""","""-1.14""","""2.04"""
"""558050.0""","""9.89""","""-6.67""","""2.12"""
"""558151.0""","""20.01""","""0.67""","""0.47"""
"""558252.0""","""5.41""","""-3.45""","""-0.08"""
"""558353.0""","""7.88""","""0.47""","""0.59"""
"""558454.0""","""7.41""","""-1.96""","""-1.1"""
"""558555.0""","""8.94""","""-4.28""","""0.16"""
"""558656.0""","""11.61""","""-3.45""","""1.37"""
"""558757.0""","""13.26""","""-3.22""","""-3.92"""
"""558858.0""","""13.18""","""-3.45""","""0.12"""
"""558959.0""","""4.86""","""0.12""","""1.02"""
"""559060.0""","""6.71""","""-2.0""","""2.08"""
"""559161.0""","""10.94""","""-4.94""","""1.57"""
"""559262.0""","""13.65""","""-2.82""","""1.37"""
"""559363.0""","""5.61""","""0.16""","""-0.43"""
"""559464.0""","""8.71""","""2.28""","""1.14"""
"""559565.0""","""7.49""","""-2.9""","""-1.14"""
"""559666.0""","""8.9""","""-5.1""","""0.47"""
"""559767.0""","""10.75""","""-3.65""","""0.27"""
"""559868.0""","""12.36""","""-6.51""","""-0.59"""
"""559969.0""","""12.4""","""-1.96""","""-0.24"""
"""560070.0""","""8.98""","""-2.43""","""0.43"""
"""560171.0""","""3.8""","""-1.77""","""2.16"""
"""560272.0""","""8.0""","""-3.26""","""2.24"""
"""560373.0""","""9.65""","""-6.32""","""4.75"""
"""560474.0""","""7.22""","""1.88""","""0.39"""
"""560575.0""","""11.45""","""-2.47""","""-0.98"""
"""560676.0""","""6.43""","""-2.98""","""0.0"""
"""560777.0""","""8.16""","""-5.37""","""0.08"""
"""560878.0""","""10.04""","""-2.71""","""-1.14"""
"""560979.0""","""14.4""","""-6.0""","""-2.16"""
"""561080.0""","""9.53""","""-0.98""","""-1.88"""
"""561181.0""","""9.92""","""-3.57""","""-0.31"""
"""561282.0""","""2.63""","""-2.24""","""2.31"""
"""561383.0""","""7.53""","""-2.31""","""2.86"""
"""561484.0""","""11.45""","""-7.34""","""5.61"""
"""561585.0""","""7.41""","""3.1""","""0.16"""
"""561686.0""","""10.2""","""-0.98""","""0.12"""
"""561787.0""","""6.47""","""-3.02""","""-0.59"""
"""561888.0""","""8.55""","""-6.35""","""0.08"""
"""561989.0""","""10.32""","""-4.24""","""-0.27"""
"""562090.0""","""13.89""","""-5.61""","""-2.82"""
"""562191.0""","""11.77""","""-2.08""","""-1.73"""
"""562292.0""","""7.81""","""-1.02""","""0.16"""
"""562393.0""","""3.06""","""-3.3""","""0.86"""
"""562494.0""","""10.87""","""-2.59""","""2.04"""
"""562595.0""","""9.73""","""-5.81""","""1.8"""
"""562696.0""","""5.69""","""1.29""","""-0.47"""
"""562797.0""","""11.26""","""-0.16""","""-0.12"""
"""562898.0""","""6.55""","""-3.1""","""-0.75"""
"""562999.0""","""8.94""","""-5.92""","""0.16"""
"""563100.0""","""9.73""","""-3.45""","""0.75"""
"""563201.0""","""14.28""","""-6.83""","""-2.31"""
"""563302.0""","""12.59""","""-1.33""","""0.0"""
"""563403.0""","""6.08""","""-1.65""","""1.1"""
"""563504.0""","""4.55""","""-1.26""","""1.96"""
"""563605.0""","""11.1""","""-3.18""","""1.22"""
"""563706.0""","""9.3""","""-6.39""","""2.98"""
"""563807.0""","""5.96""","""0.16""","""-0.9"""
"""563908.0""","""10.28""","""1.14""","""0.78"""
"""564009.0""","""6.08""","""-2.43""","""-0.63"""
"""564110.0""","""7.14""","""-6.08""","""0.39"""
"""564211.0""","""10.75""","""-3.1""","""0.51"""
"""564312.0""","""13.61""","""-7.34""","""-2.67"""
"""564413.0""","""10.94""","""-1.96""","""-0.82"""
"""564514.0""","""8.79""","""-3.1""","""-0.24"""
"""564615.0""","""3.41""","""-1.73""","""1.1"""
"""564716.0""","""10.24""","""-1.14""","""2.0"""
"""564817.0""","""10.12""","""-8.75""","""4.63"""
"""564918.0""","""7.3""","""2.43""","""0.71"""
"""565019.0""","""11.41""","""-0.16""","""-1.02"""
"""565120.0""","""6.04""","""-2.82""","""-0.43"""
"""565221.0""","""10.0""","""-6.28""","""-0.67"""
"""565322.0""","""9.92""","""-2.79""","""0.43"""
"""565423.0""","""14.16""","""-5.45""","""-2.35"""
"""565524.0""","""12.2""","""-1.69""","""-1.53"""
"""565625.0""","""7.65""","""-2.63""","""-0.35"""
"""565726.0""","""3.33""","""-0.78""","""1.37"""
"""565827.0""","""9.49""","""-2.12""","""1.8"""
"""565928.0""","""8.2""","""-10.36""","""5.73"""
"""566029.0""","""7.69""","""3.45""","""0.27"""
"""566130.0""","""12.16""","""-0.86""","""-0.86"""
"""566231.0""","""5.37""","""-3.18""","""-0.55"""
"""566332.0""","""9.18""","""-6.16""","""-0.08"""
"""566433.0""","""10.16""","""-2.79""","""0.75"""
"""566534.0""","""14.36""","""-7.45""","""-2.35"""
"""566635.0""","""13.18""","""-0.39""","""-0.86"""
"""566736.0""","""7.96""","""-2.94""","""0.16"""
"""566837.0""","""3.77""","""-0.9""","""1.41"""
"""566938.0""","""11.45""","""-2.79""","""1.61"""
"""567039.0""","""9.53""","""-9.06""","""5.92"""
"""567140.0""","""10.94""","""3.02""","""1.49"""
"""567241.0""","""12.51""","""-5.3""","""-0.82"""
"""567342.0""","""4.55""","""-2.16""","""-0.24"""
"""567443.0""","""7.77""","""-5.18""","""-0.12"""
"""567544.0""","""9.96""","""-2.55""","""1.06"""
"""567645.0""","""15.02""","""-4.31""","""-2.04"""
"""567746.0""","""10.98""","""-2.0""","""-0.27"""
"""567847.0""","""8.08""","""-2.75""","""-0.47"""
"""567948.0""","""2.79""","""-1.18""","""1.73"""
"""568049.0""","""10.51""","""-1.84""","""1.73"""
"""568150.0""","""10.36""","""-5.69""","""2.31"""
"""568251.0""","""4.04""","""1.37""","""-0.2"""
"""568352.0""","""11.18""","""1.92""","""-0.47"""
"""568453.0""","""5.77""","""-4.08""","""-0.82"""
"""568554.0""","""8.98""","""-5.02""","""-0.04"""
"""568655.0""","""11.06""","""-4.55""","""1.8"""
"""568756.0""","""12.43""","""-2.79""","""-4.59"""
"""568857.0""","""14.08""","""-3.33""","""0.0"""
"""568958.0""","""5.41""","""-1.45""","""0.98"""
"""569059.0""","""5.84""","""-1.49""","""2.0"""
"""569160.0""","""14.32""","""-5.69""","""1.77"""
"""569261.0""","""19.06""","""-1.41""","""3.1"""
"""569362.0""","""6.55""","""-3.26""","""0.12"""
"""569463.0""","""6.79""","""-1.1""","""-0.2"""
"""569564.0""","""6.71""","""-3.53""","""0.51"""
"""569665.0""","""9.53""","""-3.45""","""-0.31"""
"""569766.0""","""13.22""","""-4.59""","""-0.16"""
"""569867.0""","""9.26""","""-0.39""","""0.08"""
"""569968.0""","""9.96""","""-4.82""","""-0.27"""
"""570069.0""","""4.16""","""-0.43""","""2.08"""
"""570170.0""","""7.73""","""-0.31""","""1.73"""
"""570271.0""","""9.77""","""-10.87""","""4.82"""
"""570372.0""","""6.98""","""4.31""","""-0.59"""
"""570473.0""","""13.89""","""-1.57""","""-1.45"""
"""570574.0""","""5.1""","""-1.77""","""-0.08"""
"""570675.0""","""7.49""","""-5.41""","""0.9"""
"""570776.0""","""11.06""","""-4.71""","""0.86"""
"""570877.0""","""13.85""","""-5.22""","""-3.92"""
"""570978.0""","""13.93""","""-1.06""","""-0.39"""
"""571079.0""","""6.51""","""-1.73""","""0.94"""
"""571180.0""","""4.79""","""-1.26""","""2.16"""
"""571281.0""","""12.94""","""-4.98""","""1.22"""
"""571382.0""","""20.01""","""-2.28""","""0.59"""
"""571483.0""","""5.02""","""-2.59""","""-0.82"""
"""571584.0""","""7.88""","""1.45""","""-0.04"""
"""571685.0""","""5.49""","""-4.12""","""0.39"""
"""571786.0""","""10.63""","""-3.3""","""-0.24"""
"""571887.0""","""12.98""","""-3.02""","""-0.67"""
"""571988.0""","""10.75""","""-2.47""","""-1.18"""
"""572089.0""","""8.94""","""-3.69""","""0.59"""
"""572190.0""","""3.26""","""-0.75""","""1.22"""
"""572291.0""","""9.14""","""-1.8""","""2.31"""
"""572392.0""","""9.3""","""-8.43""","""5.06"""
"""572493.0""","""8.2""","""4.35""","""0.31"""
"""572594.0""","""11.96""","""-1.57""","""-1.02"""
"""572695.0""","""5.33""","""-2.63""","""-0.98"""
"""572796.0""","""9.57""","""-5.45""","""-0.31"""
"""572897.0""","""9.65""","""-4.51""","""1.1"""
"""572998.0""","""14.24""","""-4.71""","""-3.84"""
"""573099.0""","""14.16""","""-1.65""","""-0.55"""
"""573200.0""","""5.53""","""-1.18""","""0.67"""
"""573301.0""","""4.67""","""-2.63""","""2.39"""
"""573402.0""","""10.2""","""-3.88""","""1.49"""
"""573503.0""","""18.91""","""-2.16""","""-0.08"""
"""573604.0""","""5.02""","""-2.24""","""-0.82"""
"""573705.0""","""7.92""","""2.59""","""1.06"""
"""573806.0""","""5.81""","""-2.98""","""-0.39"""
"""573907.0""","""9.96""","""-5.02""","""-0.63"""
"""574008.0""","""11.53""","""-3.37""","""0.47"""
"""574109.0""","""11.38""","""-0.75""","""-1.57"""
"""574210.0""","""12.75""","""-4.67""","""-0.67"""
"""574311.0""","""3.57""","""-0.98""","""1.29"""
"""574412.0""","""7.69""","""0.08""","""1.45"""
"""574513.0""","""11.92""","""-7.14""","""4.43"""
"""574614.0""","""20.01""","""0.12""","""-0.35"""
"""574715.0""","""9.06""","""-6.08""","""-0.78"""
"""574816.0""","""6.71""","""-1.06""","""-0.12"""
"""574917.0""","""7.14""","""-5.33""","""0.86"""
"""575018.0""","""11.3""","""-2.12""","""-0.39"""
"""575119.0""","""14.4""","""-5.18""","""-1.96"""
"""575220.0""","""12.55""","""-1.61""","""0.43"""
"""575321.0""","""6.75""","""-2.63""","""-0.63"""
"""575422.0""","""1.73""","""-0.08""","""2.08"""
"""575523.0""","""13.02""","""-2.24""","""-0.2"""
"""575624.0""","""6.55""","""-7.14""","""4.16"""
"""575725.0""","""8.87""","""2.24""","""0.0"""
"""575826.0""","""12.55""","""-1.26""","""-0.47"""
"""575927.0""","""4.35""","""-2.47""","""-1.41"""
"""576028.0""","""9.92""","""-5.84""","""-0.71"""
"""576129.0""","""10.08""","""-4.28""","""2.82"""
"""576230.0""","""13.34""","""-6.16""","""-4.08"""
"""576331.0""","""12.87""","""-1.22""","""-0.63"""
"""576432.0""","""5.92""","""-1.26""","""0.78"""
"""576533.0""","""4.67""","""-0.98""","""2.16"""
"""576634.0""","""10.83""","""-4.2""","""0.75"""
"""576735.0""","""15.97""","""-1.22""","""-3.14"""
"""576836.0""","""3.8""","""-1.29""","""-0.04"""
"""576937.0""","""7.57""","""2.28""","""0.43"""
"""577038.0""","""7.06""","""-3.33""","""-0.59"""
"""577139.0""","""9.34""","""-3.73""","""-0.31"""
"""577240.0""","""12.71""","""-4.51""","""0.39"""
"""577341.0""","""10.12""","""-0.78""","""-0.94"""
"""577442.0""","""11.81""","""-5.69""","""-0.43"""
"""577543.0""","""3.96""","""0.12""","""1.65"""
"""577644.0""","""6.28""","""-1.92""","""1.29"""
"""577745.0""","""10.32""","""-7.18""","""6.63"""
"""577846.0""","""10.87""","""2.39""","""1.02"""
"""577947.0""","""13.96""","""-3.45""","""-1.69"""
"""578048.0""","""4.47""","""-2.55""","""-0.24"""
"""578149.0""","""9.14""","""-5.14""","""-0.39"""
"""578250.0""","""11.3""","""-4.31""","""0.9"""
"""578351.0""","""14.2""","""-5.45""","""-4.35"""
"""578452.0""","""14.4""","""-1.96""","""0.39"""
"""578553.0""","""4.94""","""-0.24""","""0.59"""
"""578654.0""","""5.06""","""-0.63""","""2.12"""
"""578755.0""","""13.22""","""-4.08""","""0.63"""
"""578856.0""","""20.01""","""-2.28""","""0.82"""
"""578957.0""","""6.2""","""-1.73""","""0.12"""
"""579058.0""","""5.73""","""-0.12""","""-0.04"""
"""579159.0""","""8.28""","""-3.53""","""-0.31"""
"""579260.0""","""8.43""","""-2.67""","""0.63"""
"""579361.0""","""16.28""","""-3.26""","""-1.61"""
"""579462.0""","""12.0""","""0.12""","""-0.82"""
"""579563.0""","""8.63""","""-5.06""","""-0.24"""
"""579664.0""","""3.33""","""-0.2""","""1.73"""
"""579765.0""","""9.02""","""-1.45""","""1.18"""
"""579866.0""","""8.12""","""-8.08""","""5.37"""
"""579967.0""","""11.34""","""4.12""","""-1.02"""
"""580068.0""","""11.45""","""-3.69""","""-0.86"""
"""580169.0""","""6.63""","""-2.51""","""-0.27"""
"""580270.0""","""9.02""","""-4.28""","""0.2"""
"""580371.0""","""10.24""","""-4.43""","""1.02"""
"""580472.0""","""14.59""","""-6.63""","""-3.41"""
"""580573.0""","""11.3""","""-1.96""","""-0.35"""
"""580674.0""","""6.98""","""-1.84""","""0.31"""
"""580775.0""","""3.8""","""-1.06""","""1.53"""
"""580876.0""","""10.4""","""-2.71""","""1.37"""
"""580977.0""","""10.16""","""-7.3""","""3.49"""
"""581078.0""","""6.04""","""2.39""","""0.63"""
"""581179.0""","""9.61""","""1.77""","""0.59"""
"""581280.0""","""6.43""","""-2.94""","""-1.53"""
"""581381.0""","""9.22""","""-5.49""","""0.04"""
"""581482.0""","""10.94""","""-4.86""","""1.65"""
"""581583.0""","""12.12""","""-2.0""","""-4.2"""
"""581684.0""","""13.38""","""-3.49""","""0.08"""
"""581785.0""","""5.45""","""-0.82""","""1.06"""
"""581886.0""","""5.06""","""-1.69""","""2.39"""
"""581987.0""","""13.22""","""-5.69""","""1.88"""
"""582088.0""","""20.01""","""-3.22""","""2.59"""
"""582189.0""","""9.65""","""-4.0""","""-0.55"""
"""582290.0""","""6.16""","""-0.35""","""-0.27"""
"""582391.0""","""7.57""","""-3.61""","""0.04"""
"""582492.0""","""9.02""","""-2.75""","""-0.2"""
"""582593.0""","""13.57""","""-6.2""","""0.39"""
"""582694.0""","""10.75""","""0.55""","""-2.24"""
"""582795.0""","""12.2""","""-4.55""","""-1.73"""
"""582896.0""","""4.39""","""-2.12""","""1.37"""
"""582997.0""","""6.43""","""-0.98""","""2.43"""
"""583098.0""","""12.83""","""-6.2""","""3.92"""
"""583199.0""","""12.36""","""0.67""","""1.22"""
"""583300.0""","""12.04""","""-3.06""","""-0.51"""
"""583401.0""","""4.71""","""-2.51""","""1.41"""
"""583502.0""","""8.32""","""-4.98""","""0.82"""
"""583603.0""","""10.4""","""-1.49""","""-0.51"""
"""583704.0""","""14.59""","""-7.41""","""-2.63"""
"""583805.0""","""11.57""","""0.9""","""-1.14"""
"""583906.0""","""9.18""","""-3.57""","""-0.47"""
"""584007.0""","""3.69""","""-0.82""","""1.18"""
"""584108.0""","""7.22""","""-1.02""","""2.16"""
"""584209.0""","""12.43""","""-5.81""","""5.53"""
"""584310.0""","""6.9""","""3.45""","""3.02"""
"""584411.0""","""16.0""","""-4.79""","""-2.9"""
"""584512.0""","""3.77""","""-2.55""","""-0.27"""
"""584613.0""","""8.47""","""-6.24""","""-0.24"""
"""584714.0""","""11.1""","""-6.47""","""2.98"""
"""584815.0""","""11.81""","""-2.39""","""-4.75"""
"""584916.0""","""14.51""","""-3.33""","""0.04"""
"""585017.0""","""3.77""","""-0.98""","""0.51"""
"""585118.0""","""4.51""","""-1.1""","""2.12"""
"""585219.0""","""15.42""","""-7.22""","""2.04"""
"""585320.0""","""20.01""","""-2.2""","""0.9"""
"""585421.0""","""11.18""","""-6.24""","""-0.59"""
"""585522.0""","""5.33""","""0.27""","""-0.9"""
"""585623.0""","""7.41""","""-5.53""","""0.59"""
"""585724.0""","""10.32""","""-1.61""","""-0.2"""
"""585825.0""","""15.1""","""-3.73""","""-1.18"""
"""585926.0""","""11.14""","""-0.86""","""-0.2"""
"""586027.0""","""8.83""","""-4.47""","""-0.59"""
"""586128.0""","""2.75""","""-0.55""","""1.33"""
"""586229.0""","""9.69""","""-2.86""","""1.37"""
"""586330.0""","""17.53""","""-3.88""","""-0.35"""
"""586431.0""","""5.45""","""-1.1""","""-0.43"""
"""586532.0""","""9.73""","""2.16""","""0.71"""
"""586633.0""","""7.14""","""-3.69""","""-1.1"""
"""586734.0""","""8.67""","""-3.22""","""-0.08"""
"""586835.0""","""12.75""","""-4.75""","""1.84"""
"""586936.0""","""11.53""","""-0.51""","""-2.55"""
"""587037.0""","""13.65""","""-5.02""","""-1.26"""
"""587138.0""","""4.55""","""-0.27""","""1.65"""
"""587239.0""","""6.59""","""-1.84""","""1.84"""
"""587340.0""","""12.47""","""-5.77""","""5.1"""
"""587441.0""","""12.0""","""-0.24""","""1.37"""
"""587542.0""","""12.71""","""-4.24""","""-1.61"""
"""587643.0""","""5.57""","""-1.73""","""-0.67"""
"""587744.0""","""8.67""","""-6.04""","""-0.16"""
"""587845.0""","""8.2""","""-3.41""","""0.9"""
"""587946.0""","""14.47""","""-5.06""","""-1.41"""
"""588047.0""","""12.98""","""-0.98""","""-1.22"""
"""588148.0""","""7.57""","""-3.84""","""0.51"""
"""588249.0""","""2.75""","""-1.14""","""1.41"""
"""588350.0""","""9.45""","""-1.37""","""1.33"""
"""588451.0""","""10.4""","""-6.08""","""2.55"""
"""588552.0""","""6.94""","""1.96""","""0.67"""
"""588653.0""","""9.65""","""-0.08""","""1.1"""
"""588754.0""","""5.73""","""-2.86""","""-0.86"""
"""588855.0""","""10.08""","""-5.33""","""-0.51"""
"""588956.0""","""10.24""","""-5.02""","""1.57"""
"""589057.0""","""13.49""","""-3.61""","""-4.59"""
"""589158.0""","""13.69""","""-2.47""","""-0.2"""
"""589259.0""","""6.86""","""-0.86""","""0.63"""
"""589360.0""","""5.22""","""-2.2""","""2.75"""
"""589461.0""","""13.73""","""-5.22""","""1.53"""
"""589562.0""","""20.01""","""-2.39""","""-0.94"""
"""589663.0""","""5.06""","""-1.77""","""-0.63"""
"""589764.0""","""7.14""","""0.67""","""0.12"""
"""589865.0""","""7.69""","""-3.96""","""-0.24"""
"""589966.0""","""8.32""","""-3.22""","""0.35"""
"""590067.0""","""15.26""","""-3.69""","""-0.47"""
"""590168.0""","""9.65""","""-0.71""","""-1.77"""
"""590269.0""","""9.53""","""-4.04""","""-0.67"""
"""590370.0""","""3.88""","""-1.1""","""0.98"""
"""590471.0""","""8.63""","""-0.08""","""0.71"""
"""590572.0""","""9.38""","""-8.04""","""3.77"""
"""590673.0""","""6.51""","""2.39""","""1.29"""
"""590774.0""","""11.02""","""-0.27""","""-0.71"""
"""590875.0""","""6.12""","""-2.51""","""-0.75"""
"""590976.0""","""8.51""","""-6.08""","""-0.08"""
"""591077.0""","""10.75""","""-4.86""","""1.53"""
"""591178.0""","""12.55""","""-3.45""","""-3.96"""
"""591279.0""","""13.77""","""-1.57""","""-2.12"""
"""591380.0""","""6.28""","""-0.9""","""0.67"""
"""591481.0""","""4.71""","""-2.63""","""2.59"""
"""591582.0""","""13.85""","""-4.94""","""1.65"""
"""591683.0""","""20.01""","""-2.63""","""-2.2"""
"""591784.0""","""5.73""","""-3.96""","""0.59"""
"""591885.0""","""7.57""","""0.0""","""-0.04"""
"""591986.0""","""8.0""","""-4.94""","""-0.47"""
"""592087.0""","""9.65""","""-2.47""","""-0.63"""
"""592188.0""","""14.24""","""-3.96""","""0.35"""
"""592289.0""","""10.59""","""-0.82""","""-1.41"""
"""592390.0""","""9.53""","""-5.49""","""-0.43"""
"""592491.0""","""3.53""","""-0.59""","""1.53"""
"""592592.0""","""8.24""","""-0.98""","""1.41"""
"""592693.0""","""9.34""","""-7.18""","""5.88"""
"""592794.0""","""6.83""","""2.71""","""0.39"""
"""592895.0""","""10.55""","""0.59""","""-0.98"""
"""592996.0""","""5.41""","""-2.51""","""-1.37"""
"""593097.0""","""9.18""","""-7.92""","""0.55"""
"""593198.0""","""10.94""","""-3.77""","""0.71"""
"""593299.0""","""12.12""","""-5.84""","""-2.12"""
"""593400.0""","""12.87""","""-1.65""","""-0.35"""
"""593501.0""","""7.88""","""-3.33""","""0.63"""
"""593602.0""","""3.37""","""-1.65""","""1.92"""
"""593703.0""","""10.94""","""-3.26""","""0.94"""
"""593804.0""","""13.14""","""-4.82""","""-1.14"""
"""593905.0""","""6.75""","""0.08""","""0.27"""
"""594006.0""","""9.38""","""1.22""","""-0.2"""
"""594107.0""","""6.0""","""-2.47""","""-1.33"""
"""594208.0""","""10.04""","""-6.67""","""0.12"""
"""594309.0""","""11.26""","""-4.28""","""0.35"""
"""594410.0""","""13.73""","""-3.18""","""-3.96"""
"""594511.0""","""13.22""","""-3.61""","""-0.75"""
"""594612.0""","""5.18""","""-0.86""","""0.9"""
"""594713.0""","""5.92""","""-2.47""","""2.43"""
