Time [sec],ACC X,ACC Y,ACC Z
94.32,8.950001,-3.06,-1.02
94.37,-5.84,0,1.06
94.42,1.3400002,-3.53,-4.59
94.47,-1.0200005,-1.18,1.06
94.53,-0.35000038,-0.63,-2.98
94.58,-1.6800003,-1.8,-2.31
94.63,-0.6199999,-3.37,-1.45
94.68,-1.0600004,-2.59,-1.02
94.73,-0.27000046,-1.84,-1.65
94.78,-0.14999962,-2.55,-2.28
94.83,1.1400003,-3.22,-1.18
94.88,4.4700003,-1.65,-3.3
94.93,-0.22999954,1.84,-1.69
94.99,0.3199997,0.51,0.59
95.04,1.3400002,-0.9,0.31
95.09,-0.6199999,-1.96,2.67
95.14,-3.37,-3.1,0.94
95.19,-4.74,0.08,0.78
95.24,-5.06,0.39,1.84
95.29,-6.9,-1.1,3.02
95.34,2.63,-5.88,5.1
95.39,-2.7399998,-6.83,5.73
95.44,10.01,1.1,-2.94
95.5,-7.49,0.39,0.71
95.55,6.24,-2.79,-5.26
95.6,-1.5699997,-1.22,-0.82
95.65,-0.6999998,-1.45,-1.33
95.7,-1.8400002,-1.29,-1.88
95.75,-0.9399996,-2.9,-1.06
95.9,-0.4300003,-2.67,-2.79
95.95,1.3800001,-3.8,-1.29
96,4.4399996,0.55,-1.92
96.06,-1.7200003,2.28,0.98
96.11,6.24,-1.73,0.2
96.16,0.78999996,-2.04,2.39
96.21,-2.04,-3.26,1.77
96.26,-3.92,-0.27,1.22
96.31,-4.39,-0.31,1.53
96.36,-6.2,-1.61,2
96.41,-4.63,-3.33,3.1
96.46,6.83,-5.57,5.1
96.51,-2.5100002,-3.37,4.94
96.57,2.9799995,1.77,0.47
96.62,-7.29,-1.49,-2.16
96.67,9.93,-0.08,-0.55
96.72,-0.85999966,-2,-2.04
96.77,-1.96,-0.75,-1.49
96.82,-0.47000027,-2.2,-1.41
96.87,-1.96,-2.2,-0.71
96.92,-1.6400003,-2.75,-2
96.97,-0.47000027,-1.69,-0.43
97.03,0.78999996,-4.43,-1.37
97.08,1.7700005,-3.57,-2.63
97.13,1.8500004,0.43,-2.43
97.18,3.7299995,1.22,2.24
97.23,1.0600004,-0.43,1.02
97.28,-0.77999973,-2.79,2.24
97.33,-2.8600001,-2.47,0.24
97.38,-4.27,0.9,0.9
97.43,-5.41,0.39,1.69
97.48,-5.02,-2.2,2.98
97.54,3.8900003,-6.98,4.39
97.59,-2.5500002,-4.67,5.84
97.64,10.01,0.04,3.53
97.69,-6,-2.51,-0.59
97.74,3.1400003,-4.47,-2.59
97.79,-0.8199997,-0.2,-1.29
97.84,-0.10999966,-1.1,-2.35
97.89,-2.35,-2,-1.88
97.94,-1.1700001,-2.75,-0.98
97.99,-1.6099997,-2.94,-0.2
98.04,-0.8199997,-1.73,-1.14
98.1,-0.39000034,-2.94,-2.2
98.96,-1.9200001,-1.14,-1.53
99.01,-0.39000034,-3.22,-1.69
99.07,-1.7600002,-2.75,-0.86
99.12,-1.8800001,-2.71,-1.02
99.17,-0.31000042,-1.84,-2
99.22,-0.03999996,-3.22,-2.28
99.27,1.3800001,-3.06,-1.8
99.32,3.5699997,-0.98,-2.9
99.37,-0.07999992,2.08,1.65
99.42,6.549999,-0.39,-0.35
99.47,0.47000027,-2.71,1.8
99.52,-2.08,-3.1,2.28
99.57,-5.02,-0.51,1.06
99.63,-5.72,0.12,0.82
99.68,-6,0.24,2.71
99.73,0.23999977,-3.96,2.9
99.78,3.7299995,-3.73,6.63
99.83,-2.04,-1.96,4
99.88,-1.3699999,2.31,-0.35
99.93,-5.57,-0.12,2.9
99.98,6.99,0.47,-2.31
100.03,-0.85999966,-0.43,-2.94
100.08,-1.1700001,-0.2,-1.41
100.14,-0.85999966,-2.28,-2
100.19,-1.5299997,-2.86,-0.9
100.24,-0.8999996,-1.8,-1.06
100.29,-0.8999996,-1.65,-1.57
100.34,-0.10999966,-3.8,-2.12
100.39,2.04,-2.43,-3.65
100.44,3.6499996,1.14,-1.77
100.49,-2.8200002,0.24,0.51
100.54,5.1800003,-0.55,1.8
100.6,0.8699999,-0.86,2.47
100.65,-1.8800001,-1.92,1.57
100.7,-3.6100001,-1.37,1.65
100.75,-3.5300002,0.98,1.41
100.8,-4.82,-0.39,1.92
100.85,-4.94,-0.67,2.47
100.9,5.0600004,-5.45,6.67
100.95,-2.8600001,-4.86,4.98
101,10.01,-1.22,-2.67
101.05,-6.94,0.82,0.24
101.11,5.0200005,-2.63,-3.96
101.16,-1.4499998,-1.77,-0.2
101.21,-0.31000042,-1.1,-0.82
101.26,-1.4099998,-1.77,-1.69
101.31,-1.4499998,-2.43,-0.12
101.36,-1.7200003,-2.63,-0.43
101.41,-1.4499998,-1.61,-1.37
101.46,-0.07999992,-1.96,-2.67
101.51,0.75,-2.9,-0.78
101.56,4.2799997,-1.41,-3.33
101.61,-0.22999954,2,1.02
101.67,4.63,-2.35,0.67
101.72,1.1400003,-2.39,1.8
101.77,-1.8000002,-2.12,1.33
101.82,-3.96,-0.82,0.67
101.87,-4.23,0.51,1.18
101.92,-4.74,0.12,2.04
101.97,-4.35,-3.22,2.79
102.02,4.91,-4.94,5.06
102.07,-1.6800003,-3.92,5.49
102.12,9.1,-3.02,-0.35
102.18,-5.88,-1.57,0.24
102.23,-0.5500002,-5.65,-4.63
102.28,-0.8199997,-2.16,0.51
102.33,0.03999996,-0.24,-2.16
102.38,-1.6400003,-0.24,-1.65
102.43,-0.85999966,-3.8,-0.78
102.48,-1.6099997,-2.16,-0.59
102.53,-0.14999962,-1.8,-1.33
102.58,-0.4300003,-0.67,-1.37
102.64,0.47000027,-3.96,-1.29
102.69,1.8500004,-3.57,-2.28
102.74,1.4499998,-1.73,-3.1
102.79,-0.77999973,1.53,1.02
102.84,5.38,-0.78,-0.51
102.89,0.15999985,-1.88,2.28
102.94,-1.8400002,-2.94,1.53
102.99,-4.12,-1.29,0.82
103.04,-4.35,-0.08,0.71
103.09,-6.08,-0.24,2.39
103.14,0,-4.04,3.61
103.2,2.2399998,-4.12,3.92
103.25,1.9200001,-6.28,1.84
103.3,-4.16,-2.79,1.84
103.35,-4.27,-4.28,-2.82
103.4,3.8100004,2,1.73
103.45,-0.6999998,-1.77,-2.67
103.5,-2.4299998,-0.67,-1.49
103.55,-0.03999996,-3.88,-0.75
103.6,-1.3699999,-2.55,-0.43
103.65,-0.8199997,-1.65,-1.33
103.71,-0.47000027,-2.04,-1.18
103.86,0.15999985,2.43,-1.18
103.91,3.6499996,-0.63,0.75
103.96,1.3800001,-2.59,0.31
104.01,-0.14999962,-2.28,1.96
104.06,-2.98,-1.57,0.2
104.11,-3.7600002,0.08,0.59
105.03,-1.0200005,0.71,0.75
105.08,5.1800003,-2.55,1.14
105.13,1.3000002,-0.9,0.75
105.18,-0.85999966,-1.73,1.53
105.24,-3.7199998,-0.86,0.75
105.29,-3.7600002,-0.16,1.41
105.34,-5.1,0.35,2.16
105.39,-3.65,-2.9,2.39
105.44,7.1399994,-5.49,6.12
105.49,-3.25,-4.35,3.33
105.54,0.27999973,0.86,2
105.59,-3.96,-0.39,4.59
105.64,2.3599997,-0.9,-2.59
105.69,-1.4899998,-1.53,-2.16
105.75,0.3199997,-0.86,-2.24
105.8,-1.4499998,-1.77,-2.35
105.85,-0.9399996,-2.35,0.04
105.9,-1.21,-2.08,-1.18
106.05,2.04,-2.75,-4.39
106.1,1.8100004,0.98,-1.29
106.15,3.5699997,-1.18,0.78
106.21,1.7700005,-1.14,-0.08
106.26,-0.39000034,-1.77,1.69
106.31,-3.25,-1.37,1.33
106.36,-4.23,-0.35,0.94
106.41,-3.37,0.16,1.29
106.46,-4.98,-0.75,2.55
106.51,1.1800003,-3.77,3.88
106.56,1.0200005,-5.69,3.1
106.61,-6.63,-5.61,2.28
106.66,3.4899998,1.49,-4.94
106.71,-6.16,0.39,1.84
106.77,4.2,0.43,-0.12
106.82,-1.0200005,-4.39,-0.47
106.87,-1.4499998,-1.06,-1.77
106.92,-1.0600004,-2.94,-1.26
106.97,-1.5299997,-0.9,-2.24
107.02,0.07999992,-3.1,-1.69
107.07,-2.12,0.39,-0.9
107.12,0.07999992,-2.51,-2.12
107.17,0.97999954,-2.2,-0.78
107.22,1.4499998,-2.71,-2.24
107.28,1.3800001,1.49,2
107.33,4.4399996,-0.82,-1.22
107.38,0.07999992,-2.71,2.12
107.43,-0.8199997,-1.96,1.88
107.48,-3.6799998,0.16,0.9
107.53,-4.63,-0.04,0.82
107.58,-5.1,-0.27,2.28
107.63,-1.3299999,-4.79,2.75
107.68,2.08,-6.28,5.1
107.74,-4.16,-5.22,2.67
107.79,7.9300003,-1.45,-2.12
107.84,-4.43,0.43,0.47
107.89,1.3400002,-1.88,-3.33
107.94,0,-3.02,0.04
107.99,-0.7399998,0.55,-1.61
108.04,-0.5100002,-3.18,-0.98
108.09,-1.5699997,-2.79,-0.59
108.14,-2.6599998,-1.8,-1.02
108.19,-1.4899998,-1.02,-1.14
108.25,0.19999981,-1.69,-1.8
108.3,0.8699999,-1.8,-0.59
108.35,3.4499998,-1.29,-3.06
108.4,0,0.9,1.37
108.45,6.950001,-2.28,-1.8
108.5,0.23999977,-1.41,2.59
108.55,-2.23,-2.9,2.35
108.6,-4.63,-0.47,0.94
108.65,-4.86,0.82,0.63
108.7,-6.7,-0.04,2.28
108.75,-0.07999992,-3.8,3.57
108.81,1.1400003,-6.63,3.61
108.86,-0.65999985,-4.31,3.02
108.91,-1.6099997,-0.51,-0.31
108.96,-4.35,-2.39,-1.8
109.01,3.6899996,-0.16,0.43
109.06,0.03999996,-1.06,-1.69
109.11,-0.97999954,-0.55,-0.78
109.16,-0.59000015,-3.88,-0.39
109.21,-1.9200001,-2.59,-0.51
109.26,-1.8000002,-2.2,-0.08
109.32,-1.1300001,-1.29,-1.96
109.37,0.8999996,-2.47,-0.47
109.42,1.3000002,-4.55,-5.14
109.47,1.7299995,1.77,0.27
109.52,7.0599995,-0.2,-1.02
109.57,0.5500002,-4.31,1.73
109.62,-1.1700001,-3.06,2.47
109.67,-3.96,0.63,0.94
109.72,-4.27,1.37,0.31
109.78,-5.65,-0.55,1.26
109.83,-3.5300002,-4.43,6.47
109.88,1.4899998,-6.24,4.12
109.93,-2.27,-4.12,2.47
109.98,10.01,-3.8,1.49
110.13,-0.03999996,-2.55,-0.51
110.95,-4.08,-2.71,2.28
111,8.790001,-5.41,6.43
111.05,-5.65,-4.55,2.35
111.1,9.969999,2.39,-0.51
111.15,-5.02,0.08,-0.9
111.2,3.0600004,-2.35,-3.57
111.25,-1.0200005,-1.41,-0.43
111.31,-1.1000004,-0.82,-1.57
111.36,-0.7399998,-2.94,-1.65
111.41,-1.5299997,-2.79,-0.35
111.46,-2.12,-1.88,-1.41
111.51,-0.18999958,-1.14,-1.57
111.56,0.4300003,-3.61,-1.77
111.61,1.0200005,-3.06,-2.24
111.66,3.2200003,-0.9,-3.53
111.71,-1.0600004,1.45,0.9
111.76,6.4799995,-1.37,0.2
111.82,0.15999985,-2.12,1.41
111.87,-1.5699997,-2.98,1.33
111.92,-3.5300002,-0.51,0.78
111.97,-3.06,0.59,0.39
112.02,-5.57,-0.75,2.35
112.07,-4.16,-3.96,3.22
112.12,4.71,-6.86,5.26
112.17,-3.96,-4.43,3.1
112.22,10.01,-1.29,-0.67
112.27,-4.51,-3.06,-1.77
112.32,2.5100002,-2.71,-3.02
112.38,-0.5100002,-0.82,-0.75
112.43,-1.1000004,-0.12,-0.9
112.48,-1.6800003,-2.51,-1.61
112.53,-1.25,-3.53,-0.94
112.58,-2.08,-2.39,-0.55
112.63,0.03999996,-1.73,-0.98
112.68,-0.10999966,-2.98,-1.77
112.73,0.6700001,-2.08,-1.26
112.78,2.83,-1.1,-2.2
112.83,1.5299997,1.8,1.18
112.89,3.9300003,-2.35,-0.35
112.94,0.47000027,-3.53,1.84
112.99,-1.1000004,-2.28,1.8
113.04,-3.8000002,0,0.82
113.09,-4.98,0.51,1.02
113.14,-5.18,-0.12,2.75
113.19,-4.51,-4.47,2.63
113.24,6,-4.9,6.51
113.29,-2.8200002,-4.04,3.49
113.35,9.219999,-2.31,0.16
113.4,-5.21,-1.37,-2.86
113.45,-0.35000038,-4.55,-3.06
113.5,-0.07999992,-1.53,1.49
113.55,-0.10999966,-1.41,-1.45
113.6,-2.04,-1.96,-0.59
113.65,-0.65999985,-3.77,-0.98
113.7,-2.5500002,-1.33,-1.02
113.75,-0.5500002,-0.98,-0.98
113.8,-0.4300003,-0.78,-1.96
113.86,0.47000027,-3.26,-0.43
113.91,4.2,-2.75,-3.22
113.96,0.35999966,3.37,0.24
114.01,4.59,-2.47,-0.16
114.06,0,-2.43,1.29
114.11,-1.6099997,-3.06,1.73
114.16,-3.65,-0.27,1.14
114.21,-3.5300002,-0.43,0.67
114.26,-4.59,-0.55,1.8
114.31,-4.9,-2.51,2.79
114.36,2.12,-5.33,6.35
114.42,-2.19,-5.02,2.71
114.47,4.55,-2.55,4.24
114.52,-4.35,-0.08,8.36
114.57,-3.02,-2.43,-3.77
114.62,2.5100002,-0.2,1.29
114.67,-0.65999985,-1.53,-2.9
114.72,-2.7800002,-1.84,-1.84
114.77,-0.8999996,-3.22,-0.78
114.82,-1.6800003,-2.16,-1.22
114.88,-0.14999962,-2.39,-1.61
114.93,-0.35000038,-3.57,-1.84
114.98,1.5299997,-3.77,-2.28
115.03,3.3400002,0.51,-2.51
115.08,-0.8199997,1.96,1.96
115.13,5.5299997,-0.67,-0.43
115.18,0,-2.9,2.28
115.23,-2.4299998,-3.96,2.12
115.28,-5.25,-0.39,0.67
115.33,-5.1,0.78,0.98
115.39,-6.8199997,-0.2,2.28
115.44,-0.6199999,-4.35,4.59
115.49,0.8999996,-8.28,3.45
115.54,1.2600002,-2.35,2.12
115.59,-5.1,-2.63,1.73
115.64,-4.94,-2.43,-1.77
115.69,4.87,2.94,0.55
115.74,-0.5100002,-1.41,-2.35
115.79,-2.08,-2.31,-0.86
115.84,-0.97999954,-4.31,-0.82
115.89,-2.6599998,-2.2,-0.39
115.95,-0.47000027,-1.45,-0.75
116,-0.07999992,-1.18,-1.88
116.4,-5.18,0.59,1.1
116.46,-5.92,-0.27,1.84
116.51,-4.23,-3.37,3.92
116.92,-0.9399996,-3.57,-1.49
116.97,-2.6999998,-1.77,-0.78
117.02,0,-1.92,-1.41
117.07,-0.07999992,-2.59,-1.29
117.12,1.1000004,-3.61,-0.27
117.17,3.0200005,-1.88,-2.82
117.22,1.4499998,3.49,2.47
117.27,4.71,-2.28,-1.49
117.32,0.39999962,-3.3,1.29
117.37,-1.1300001,-2.9,1.65
117.43,-4.7,0.59,0.27
117.48,-5.92,-0.39,0.12
117.53,-5.61,-1.8,2.63
117.58,-0.10999966,-2.51,3.73
117.63,3.2200003,-3.96,2.35
117.68,3.8500004,-6.63,1.37
117.73,-7.41,-3.33,4.47
117.78,-5.37,-2.75,-1.84
117.83,4.59,-0.39,2.59
117.89,-0.18999958,-0.75,-1.22
117.94,-1.96,-0.39,-1.49
117.99,-0.5100002,-3.57,-1.14
118.04,-2.5900002,-1.88,-0.71
118.09,-1.1300001,-1.57,-1.41
118.14,-0.6999998,-1.37,-1.65
118.19,0.03999996,-4.79,-1.45
118.24,0.8699999,-3.53,-1.96
118.29,4,-2,-2.31
118.34,4.3199997,2.16,2.43
118.39,1.4099998,-2.71,-0.82
118.45,-0.7399998,-3.69,2.28
118.5,-2.3899999,-0.24,0.47
118.55,-4.67,0.75,0.24
118.6,-4.35,-0.98,0.39
118.65,-5.53,-1.57,3.14
118.7,-2.04,-4,4.35
118.75,3.3400002,-5.06,1.61
118.8,8.75,-4.98,1.22
118.85,-7.06,-2.16,5.22
118.9,-2.8200002,-5.06,-4
118.96,0.8699999,-0.39,2.98
119.01,-1.3699999,-0.63,-1.96
119.06,-2.15,-1.57,-1.77
119.11,-0.7399998,-3.73,-1.06
119.16,-2.31,-2.28,-0.39
119.21,-0.31000042,-2.51,-1.18
119.26,-0.8999996,-1.29,-1.65
119.31,0.19999981,-4.24,-1.49
119.36,1.3800001,-3.77,-2.9
119.42,4.08,-1.77,-2.86
119.47,0.4300003,2.39,1.96
119.52,5.0600004,-0.24,-1.26
119.57,-0.27000046,-3.22,2.79
119.62,-2.5900002,-2.86,1.8
119.67,-5.02,0.86,0.94
119.72,-4.63,0.75,0.67
119.77,-6.8599997,0.31,2.75
119.82,-1.96,-3.18,4.31
119.87,5.3,-4,4.82
119.93,-6.4700003,-5.77,0.39
119.98,9.85,0.78,-2.86
120.03,-5.45,-1.88,-2.75
120.08,1.1000004,2.63,-0.39
120.13,-0.97999954,-1.06,-1.65
120.18,-1.3699999,-0.59,-2.59
120.23,-0.6999998,-3.53,-1.26
120.28,-1.4899998,-3.06,-0.59
120.33,-1.1000004,-2.47,-1.18
120.38,-0.6999998,-1.77,-1.33
120.43,0.35999966,-4.08,-2
120.49,1.1800003,-2.16,-1.02
120.54,2.5100002,-4.04,-2.86
120.59,1.4499998,2.28,1.8
120.64,3.8100004,-0.63,-1.26
120.69,-0.22999954,-2.79,2.75
120.74,-1.8000002,-2.71,2
120.79,-4.23,0.51,0.98
120.84,-4.74,0.04,0.24
120.89,-6.51,-0.59,2.82
120.94,-3.4099998,-3.49,3.57
121,6.24,-4.9,6.28
121.05,-5.57,-4.12,4.63
121.1,5.1000004,3.53,-1.14
121.15,-6.35,-0.16,0.43
121.2,5.38,-0.75,-5.33
121.25,-0.6199999,-3.18,-0.78
121.3,-1.6400003,-1.18,-1.77
121.35,-1.25,-1.92,-2.28
121.4,-1.3699999,-2.04,-1.1
121.46,-1.6800003,-2.67,-0.94
121.51,-0.6999998,-2.51,-0.98
121.56,-0.03999996,-4.2,-2.08
121.61,1.7700005,-2.16,-1.57
121.66,3.2600002,-1.69,-3.84
121.71,0.5100002,1.45,1.29
121.76,4.3199997,-0.51,-0.94
121.81,0,-2.86,2.39
121.86,-2.19,-2.86,1.41
121.91,-4.63,-0.86,1.29
121.96,-4.98,0.31,0.43
122.02,-7.76,-0.94,2.82
122.07,-2.08,-3.8,4.39
122.88,0.6700001,-2.31,1.77
122.93,-0.7399998,-3.65,2.2
122.99,-4.12,-1.96,1.45
123.04,-5.06,0.9,1.69
123.09,-5.65,-0.2,2.2
123.14,-6.74,-2.04,3.65
123.19,9.059999,-7.73,5.81
123.24,-5.96,-5.61,5.26
123.29,10.01,-0.9,-0.08
123.34,-4.86,-2.75,0.9
123.39,1.0600004,-4.51,-5.37
123.44,-1.1000004,-1.26,0.2
123.5,-1.29,-1.1,-1.88
123.55,-1.6800003,-1.53,-1.84
123.6,-0.97999954,-3.33,-0.24
123.65,-2.23,-2.2,-1.49
123.7,-0.5100002,-2,-1.69
123.75,0.3199997,-1.92,-2.98
123.8,1.4499998,-1.77,0.16
123.85,3.3000002,-3.41,-2.75
123.9,-0.9399996,1.49,-0.94
123.95,5.26,-0.2,1.45
124,-0.22999954,-2.16,2.16
124.06,-0.8999996,-2.79,2.86
124.21,-5.45,-0.82,1.29
124.26,-6.7,-1.53,1.96
124.31,6.08,-5.69,6.94
124.36,-4,-5.45,6.16
124.41,8.440001,-5.53,4.2
124.46,-4.39,-4.63,2.51
124.51,-5.06,-2.63,-1.33
124.57,4.63,4.63,1.61
124.62,-0.59000015,-1.77,-1.84
124.67,-2.7800002,-1.33,-1.77
124.72,-0.10999966,-3.1,-0.78
124.77,-2.23,-3.02,-0.39
124.82,-0.8199997,-2,-1.14
124.87,-0.03999996,-2.35,-2
124.92,0.9399996,-3.02,-1.33
124.97,1.7700005,-2.9,-3.41
125.03,0.6300001,2.98,-0.67
125.08,6.83,-0.08,0.55
125.13,-0.27000046,-3.14,2.08
125.18,-1.29,-4.59,2.86
125.23,-4.23,-1.06,1.1
125.28,-4.98,0.94,1.02
125.33,-6.23,-0.16,2.24
125.38,-5.84,-2.59,3.37
125.43,7.1800003,-6.24,5.96
125.48,-4.51,-4.28,5.65
125.54,8.280001,-0.67,-1.41
125.59,-6.9,2.08,1.02
125.64,3.2600002,-3.8,-5.96
125.69,-1.5299997,-1.92,-0.71
125.74,-1.4499998,-0.16,-1.14
125.79,-1.4099998,-2.31,-1.49
125.84,-1.1300001,-2.79,-0.08
125.89,-2.4699998,-2.35,-1.1
125.94,-0.39000034,-2.08,-1.33
