""
"""Time [sec]""",""" ACC X""","""ACC Y""","""ACC Z"""
"""681878.0""","""-4.98""","""10.16""","""-0.04"""
"""681979.0""","""7.57""","""14.59""","""-20.01"""
"""682080.0""","""8.39""","""-3.61""","""3.92"""
"""682181.0""","""4.9""","""-4.47""","""-2.39"""
"""682282.0""","""-7.34""","""-3.88""","""3.37"""
"""682383.0""","""17.38""","""0.04""","""8.51"""
"""682484.0""","""20.01""","""-6.24""","""-17.18"""
"""682585.0""","""3.49""","""-8.12""","""-1.69"""
"""682686.0""","""-2.98""","""4.59""","""2.28"""
"""682787.0""","""7.49""","""-9.61""","""1.77"""
"""682888.0""","""12.2""","""-4.82""","""-6.28"""
"""682989.0""","""15.77""","""5.1""","""-2.98"""
"""683090.0""","""4.86""","""-4.43""","""1.57"""
"""683191.0""","""-4.94""","""-4.39""","""-0.51"""
"""683292.0""","""20.01""","""-20.01""","""-10.94"""
"""683393.0""","""13.81""","""-13.96""","""2.24"""
"""683494.0""","""-3.06""","""1.14""","""8.12"""
"""683595.0""","""0.2""","""-1.49""","""-2.2"""
"""683696.0""","""10.43""","""12.43""","""4.94"""
"""683797.0""","""20.01""","""-2.43""","""-6.04"""
"""683898.0""","""-0.67""","""-13.73""","""-0.2"""
"""683999.0""","""-4.55""","""6.63""","""1.06"""
"""684100.0""","""7.37""","""-5.49""","""-2.59"""
"""684201.0""","""6.83""","""-8.24""","""0.94"""
"""684302.0""","""-5.06""","""3.88""","""0.71"""
"""684403.0""","""11.96""","""-20.01""","""1.22"""
"""684504.0""","""8.67""","""-9.81""","""4.51"""
"""684605.0""","""3.41""","""-0.98""","""1.65"""
"""684706.0""","""-0.98""","""-2.12""","""2.86"""
"""684807.0""","""0.55""","""-9.26""","""19.46"""
"""684908.0""","""20.01""","""-20.01""","""-20.01"""
"""685009.0""","""-2.31""","""4.43""","""1.8"""
"""685110.0""","""-3.41""","""-5.37""","""0.31"""
"""685211.0""","""16.24""","""12.36""","""20.01"""
"""685312.0""","""19.61""","""-1.1""","""-8.67"""
"""685413.0""","""4.43""","""-5.45""","""-6.12"""
"""685514.0""","""-7.49""","""3.45""","""0.35"""
"""685615.0""","""7.77""","""8.87""","""16.83"""
"""685716.0""","""6.63""","""-3.57""","""-2.16"""
"""685817.0""","""-9.41""","""6.43""","""0.39"""
"""685918.0""","""12.08""","""-7.73""","""12.16"""
"""686019.0""","""11.18""","""-7.06""","""9.26"""
"""686120.0""","""6.35""","""-2.98""","""-1.26"""
"""686221.0""","""-5.65""","""-7.1""","""-1.92"""
"""686322.0""","""2.04""","""0.9""","""10.87"""
"""686423.0""","""20.01""","""-20.04""","""-20.01"""
"""686524.0""","""2.35""","""-3.14""","""0.24"""
"""686625.0""","""-6.0""","""6.51""","""-0.55"""
"""686726.0""","""20.01""","""-20.01""","""-0.12"""
"""686827.0""","""12.0""","""-13.1""","""10.98"""
"""686928.0""","""0.98""","""4.2""","""-1.14"""
"""687029.0""","""-8.55""","""-1.92""","""5.45"""
"""687130.0""","""20.01""","""-20.01""","""-3.33"""
"""687231.0""","""16.2""","""-15.14""","""-2.12"""
"""687332.0""","""-4.75""","""2.9""","""1.22"""
"""687433.0""","""-2.04""","""-10.12""","""4.43"""
"""687534.0""","""-17.85""","""-2.24""","""-20.01"""
"""687635.0""","""18.04""","""-9.53""","""11.65"""
"""687736.0""","""2.71""","""-13.34""","""-1.73"""
"""687837.0""","""-6.08""","""8.55""","""4.55"""
"""687938.0""","""15.97""","""-20.01""","""-8.16"""
"""688039.0""","""7.34""","""-10.79""","""13.34"""
"""688140.0""","""-7.73""","""1.69""","""0.16"""
"""688241.0""","""5.06""","""-8.71""","""4.08"""
"""688342.0""","""20.01""","""-20.01""","""-16.75"""
"""688443.0""","""5.18""","""7.45""","""-1.1"""
"""688544.0""","""-1.69""","""-9.92""","""-3.3"""
"""688645.0""","""1.49""","""-1.22""","""2.98"""
"""688746.0""","""8.36""","""0.82""","""18.24"""
"""688847.0""","""4.79""","""-3.3""","""-3.84"""
"""688948.0""","""-6.9""","""9.3""","""2.67"""
"""689049.0""","""20.04""","""-20.01""","""-4.47"""
"""689150.0""","""5.3""","""-13.1""","""11.85"""
"""689251.0""","""8.08""","""-1.41""","""-5.26"""
"""689352.0""","""-4.55""","""-4.79""","""0.82"""
"""689453.0""","""-0.51""","""-6.47""","""19.97"""
"""689554.0""","""20.01""","""-1.41""","""-11.49"""
"""689655.0""","""1.53""","""-3.73""","""1.29"""
"""689756.0""","""-4.39""","""6.79""","""-1.06"""
"""689857.0""","""4.12""","""-13.42""","""-20.01"""
"""689958.0""","""15.34""","""-9.85""","""6.9"""
"""690059.0""","""6.67""","""-7.06""","""-6.63"""
"""690160.0""","""-4.86""","""0.71""","""1.02"""
"""690261.0""","""20.01""","""-20.01""","""-20.01"""
"""690362.0""","""10.2""","""-10.87""","""2.63"""
"""690463.0""","""-2.2""","""4.31""","""1.37"""
"""690564.0""","""3.53""","""-10.87""","""2.47"""
"""690665.0""","""20.01""","""-1.1""","""6.67"""
"""690766.0""","""13.02""","""2.12""","""-1.69"""
"""690867.0""","""3.45""","""2.82""","""-2.59"""
"""690968.0""","""-8.08""","""-7.92""","""4.75"""
"""691069.0""","""16.28""","""-0.35""","""13.34"""
"""691170.0""","""6.94""","""-4.12""","""-0.94"""
"""691271.0""","""-8.67""","""13.53""","""1.33"""
"""691372.0""","""11.38""","""-3.1""","""13.89"""
"""691473.0""","""19.06""","""-12.36""","""-7.3"""
"""691574.0""","""8.36""","""-3.61""","""-6.08"""
"""691675.0""","""-5.49""","""-3.69""","""1.02"""
"""691776.0""","""0.35""","""1.61""","""13.96"""
"""691877.0""","""20.01""","""-20.01""","""-20.01"""
"""691978.0""","""1.06""","""-3.3""","""-0.16"""
"""692079.0""","""-2.71""","""3.14""","""0.12"""
"""692180.0""","""-1.37""","""-10.16""","""-8.79"""
"""692281.0""","""19.93""","""-4.82""","""-1.77"""
"""692382.0""","""3.69""","""-13.69""","""3.96"""
"""692483.0""","""-11.85""","""11.22""","""8.67"""
"""692584.0""","""1.65""","""-11.38""","""-12.4"""
"""692685.0""","""9.1""","""-6.04""","""2.04"""
"""692786.0""","""-12.94""","""2.98""","""11.22"""
"""692887.0""","""20.01""","""-18.44""","""0.35"""
"""692988.0""","""8.47""","""-5.69""","""11.14"""
"""693089.0""","""3.73""","""-2.55""","""-5.37"""
"""693190.0""","""-1.18""","""-4.75""","""-4.79"""
"""693291.0""","""-2.59""","""-0.82""","""6.35"""
"""693392.0""","""20.01""","""-0.16""","""-20.04"""
"""693493.0""","""-0.2""","""1.77""","""2.9"""
"""693594.0""","""1.18""","""-0.75""","""-6.43"""
"""693695.0""","""9.45""","""-20.01""","""-9.57"""
"""693796.0""","""20.01""","""-1.26""","""-3.18"""
"""693897.0""","""-1.06""","""2.75""","""-15.73"""
"""693998.0""","""-10.51""","""5.77""","""7.49"""
"""694099.0""","""8.2""","""-8.08""","""19.38"""
"""694200.0""","""20.01""","""-18.95""","""-20.01"""
"""694301.0""","""-0.24""","""1.8""","""-1.18"""
"""694402.0""","""-5.02""","""0.35""","""1.53"""
"""694503.0""","""20.01""","""20.01""","""-14.44"""
"""694604.0""","""19.46""","""-1.49""","""-6.28"""
"""694705.0""","""0.55""","""-19.93""","""-2.98"""
"""694806.0""","""-3.65""","""6.67""","""1.26"""
"""694907.0""","""20.01""","""15.65""","""18.24"""
"""695008.0""","""20.01""","""2.75""","""-20.01"""
"""695109.0""","""0.86""","""5.73""","""5.26"""
"""695210.0""","""3.41""","""-2.82""","""-1.69"""
"""695311.0""","""20.01""","""20.01""","""-8.79"""
"""695412.0""","""13.57""","""1.06""","""-4.43"""
"""695513.0""","""4.28""","""-6.43""","""-1.14"""
"""695614.0""","""7.18""","""-6.39""","""-2.2"""
"""695715.0""","""7.41""","""-5.02""","""1.69"""
"""695816.0""","""12.24""","""-20.01""","""-3.53"""
